time Optional[local:s-0] Optional[local:l-0] Optional[local:l-1] Optional[local:l-2] Optional[local:l-3] Optional[local:l-4] Optional[local:l-5] Optional[local:l-6] Optional[local:l-7] Optional[local:l-8] Optional[local:l-9] 
0.0 1024.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
1.123 2352.0 0.0 0.0 192.0 1096.0 656.0 0.0 0.0 0.0 464.0 656.0 
2.269 2968.0 392.0 456.0 1216.0 1688.0 800.0 200.0 0.0 712.0 1232.0 1432.0 
3.512 3824.0 1288.0 1392.0 1800.0 2392.0 1120.0 976.0 1224.0 1680.0 1800.0 2168.0 
4.657 4984.0 2256.0 1992.0 2712.0 3424.0 2296.0 1992.0 1992.0 1992.0 2512.0 3368.0 
5.657 5696.0 3032.0 2760.0 3488.0 4168.0 2600.0 2960.0 2696.0 2696.0 3288.0 4400.0 
6.658 6688.0 3600.0 3792.0 4248.0 5160.0 3768.0 3992.0 3600.0 3600.0 4248.0 5432.0 
7.658 7688.0 4512.0 4824.0 5344.0 6192.0 4400.0 4400.0 4312.0 4568.0 5280.0 6400.0 
8.659 8688.0 5528.0 5600.0 6304.0 7160.0 5128.0 5304.0 5344.0 5200.0 6200.0 7432.0 
9.659 9688.0 6496.0 6568.0 7304.0 8112.0 6096.0 6392.0 6304.0 6168.0 7232.0 8432.0 
10.666 10704.0 7528.0 7600.0 7856.0 9088.0 7128.0 7320.0 7344.0 7200.0 7800.0 9400.0 
11.666 11688.0 8488.0 8568.0 8840.0 10104.0 8120.0 8360.0 8176.0 8000.0 8776.0 10376.0 
12.667 12696.0 9456.0 9600.0 9888.0 11160.0 9120.0 9200.0 9304.0 8200.0 9600.0 11400.0 
13.669 13696.0 10440.0 10504.0 10584.0 12176.0 9800.0 10160.0 9800.0 8592.0 10768.0 12368.0 
14.67 14696.0 11312.0 11552.0 11696.0 13104.0 10704.0 11200.0 10840.0 9696.0 11800.0 12992.0 
15.675 15744.0 12328.0 12512.0 12640.0 14200.0 11800.0 12224.0 11584.0 10664.0 12456.0 14000.0 
16.676 16696.0 13256.0 13000.0 13640.0 14656.0 12768.0 13200.0 12400.0 11640.0 13496.0 14656.0 
17.676 17744.0 14288.0 13712.0 14680.0 15680.0 13400.0 14224.0 13000.0 12600.0 14496.0 15688.0 
18.676 18704.0 15288.0 14712.0 15640.0 16584.0 14400.0 15248.0 13912.0 12992.0 15312.0 16656.0 
19.678 19688.0 16280.0 15200.0 16424.0 17616.0 14800.0 16208.0 14600.0 14040.0 16296.0 17728.0 
20.678 20696.0 17032.0 15200.0 17360.0 18648.0 15832.0 17192.0 15256.0 15048.0 17328.0 18688.0 
21.679 21744.0 18088.0 15912.0 18384.0 19664.0 16752.0 18232.0 16000.0 16056.0 18304.0 19712.0 
22.68 22696.0 18792.0 16944.0 19312.0 20200.0 17832.0 19192.0 16592.0 17024.0 19312.0 20704.0 
23.68 23688.0 19832.0 17856.0 20448.0 21168.0 18840.0 20216.0 17688.0 18000.0 20296.0 21456.0 
24.683 24688.0 20792.0 18888.0 21056.0 21800.0 19800.0 21248.0 18592.0 18456.0 21240.0 22440.0 
25.683 25696.0 21800.0 19912.0 22096.0 22456.0 20720.0 21800.0 19680.0 19488.0 22328.0 23256.0 
26.688 26688.0 22192.0 20912.0 23048.0 23488.0 21400.0 22824.0 20648.0 20064.0 23248.0 24200.0 
27.689 27744.0 23232.0 21648.0 24088.0 24000.0 22112.0 23400.0 21648.0 21088.0 24296.0 24200.0 
28.689 28696.0 24200.0 22600.0 25040.0 24968.0 22800.0 24368.0 22624.0 22056.0 25312.0 25168.0 
29.69 29744.0 25232.0 23504.0 26088.0 25600.0 23800.0 25400.0 23696.0 23080.0 26192.0 26000.0 
30.69 30696.0 25800.0 24400.0 27088.0 26320.0 24600.0 26320.0 24648.0 23800.0 27224.0 26896.0 
31.691 31744.0 26776.0 25440.0 28056.0 27200.0 25592.0 27288.0 25696.0 24776.0 27800.0 27944.0 
32.692 32696.0 27400.0 26400.0 29080.0 28104.0 26200.0 28320.0 26648.0 25800.0 28768.0 29000.0 
33.692 33744.0 28056.0 27448.0 30096.0 29200.0 27200.0 29312.0 27696.0 26720.0 29800.0 29000.0 
34.693 34696.0 28600.0 28448.0 31048.0 30096.0 27656.0 30272.0 28528.0 27800.0 30512.0 29912.0 
35.694 35744.0 29440.0 29392.0 32088.0 31000.0 28640.0 31320.0 29504.0 28760.0 31544.0 31000.0 
36.695 36688.0 30600.0 30376.0 33096.0 31600.0 28800.0 31856.0 30512.0 29464.0 32448.0 31976.0 
37.696 37712.0 31568.0 31368.0 34040.0 31792.0 29448.0 32864.0 31496.0 30496.0 33528.0 33000.0 
38.697 38696.0 32600.0 32400.0 35096.0 32824.0 30496.0 33848.0 32496.0 31392.0 34504.0 33960.0 
39.698 39696.0 33496.0 33312.0 36040.0 33600.0 31000.0 34800.0 33496.0 32200.0 35400.0 34600.0 
40.699 40000.0 34560.0 34344.0 37088.0 34504.0 31968.0 35704.0 34440.0 33168.0 36296.0 35568.0 
41.699 40000.0 35560.0 35304.0 38048.0 35400.0 32400.0 36400.0 35480.0 34000.0 37400.0 36600.0 
42.7 40000.0 36584.0 36000.0 38400.0 35400.0 32400.0 36600.0 36200.0 34000.0 37400.0 36600.0 
43.7 40000.0 37000.0 36000.0 38400.0 35400.0 32400.0 36600.0 36200.0 34000.0 37400.0 36600.0 
44.7 40000.0 37000.0 36000.0 38400.0 35400.0 32400.0 36600.0 36200.0 34000.0 37400.0 36600.0 
45.701 40000.0 37000.0 36000.0 38400.0 35400.0 32400.0 36600.0 36200.0 34000.0 37400.0 36600.0 
