time Optional[local:l-0] Optional[local:l-1] Optional[local:l-2] Optional[local:l-3] Optional[local:l-4] Optional[local:l-5] Optional[local:l-6] Optional[local:l-7] Optional[local:l-8] Optional[local:l-9] 
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
1.125 0.0 0.005 0.01 0.015 0.005 0.0 0.0 0.005 0.01 0.015 
2.25 0.01 0.015 0.015 0.02 0.005 0.01 0.01 0.015 0.01 0.025 
3.308 0.035 0.03 0.025 0.035 0.035 0.03 0.025 0.03 0.025 0.045 
4.658 0.055 0.065 0.055 0.07 0.06 0.06 0.055 0.055 0.065 0.07 
5.659 0.065 0.07 0.075 0.085 0.075 0.075 0.07 0.065 0.085 0.07 
6.66 0.105 0.12 0.11 0.115 0.105 0.105 0.1 0.105 0.11 0.105 
7.66 0.13 0.135 0.135 0.14 0.115 0.12 0.125 0.12 0.135 0.125 
8.661 0.155 0.15 0.16 0.155 0.155 0.155 0.155 0.15 0.165 0.15 
9.661 0.17 0.18 0.185 0.175 0.175 0.175 0.185 0.17 0.175 0.175 
10.668 0.21 0.21 0.215 0.22 0.21 0.22 0.215 0.205 0.215 0.205 
11.668 0.225 0.235 0.235 0.225 0.23 0.24 0.235 0.22 0.23 0.23 
12.669 0.26 0.26 0.27 0.26 0.275 0.26 0.26 0.265 0.26 0.265 
13.671 0.275 0.28 0.285 0.285 0.28 0.29 0.28 0.29 0.285 0.275 
14.672 0.305 0.3 0.32 0.305 0.305 0.31 0.3 0.305 0.305 0.32 
15.677 0.335 0.335 0.35 0.335 0.34 0.345 0.33 0.34 0.345 0.34 
16.678 0.37 0.355 0.37 0.365 0.355 0.36 0.36 0.36 0.36 0.365 
17.678 0.39 0.375 0.375 0.385 0.37 0.375 0.375 0.375 0.38 0.375 
18.678 0.415 0.41 0.41 0.405 0.4 0.41 0.42 0.41 0.415 0.41 
19.68 0.43 0.425 0.435 0.43 0.42 0.425 0.42 0.425 0.435 0.435 
20.68 0.455 0.455 0.46 0.46 0.445 0.455 0.445 0.465 0.46 0.455 
21.681 0.475 0.48 0.485 0.475 0.475 0.48 0.465 0.49 0.485 0.49 
22.682 0.505 0.505 0.515 0.5 0.505 0.505 0.505 0.505 0.51 0.5 
23.682 0.52 0.535 0.535 0.525 0.52 0.535 0.54 0.53 0.53 0.53 
24.685 0.555 0.565 0.57 0.55 0.56 0.56 0.565 0.56 0.56 0.56 
25.685 0.575 0.585 0.59 0.585 0.585 0.58 0.6 0.58 0.58 0.58 
26.69 0.61 0.61 0.62 0.61 0.6 0.605 0.61 0.615 0.605 0.6 
27.691 0.63 0.63 0.64 0.62 0.63 0.62 0.625 0.63 0.625 0.62 
28.691 0.65 0.65 0.67 0.655 0.66 0.655 0.66 0.655 0.65 0.65 
29.692 0.675 0.69 0.685 0.67 0.685 0.675 0.675 0.685 0.68 0.68 
30.692 0.7 0.715 0.715 0.705 0.715 0.705 0.7 0.7 0.71 0.705 
31.693 0.725 0.73 0.73 0.725 0.735 0.735 0.72 0.73 0.72 0.735 
32.694 0.75 0.76 0.76 0.765 0.76 0.765 0.76 0.76 0.76 0.755 
33.694 0.78 0.785 0.8 0.78 0.785 0.78 0.78 0.795 0.775 0.78 
34.695 0.8 0.81 0.815 0.805 0.795 0.81 0.795 0.815 0.795 0.81 
35.696 0.83 0.84 0.835 0.825 0.815 0.83 0.825 0.83 0.825 0.825 
36.697 0.855 0.855 0.86 0.855 0.85 0.86 0.86 0.865 0.86 0.855 
37.698 0.88 0.88 0.885 0.875 0.88 0.88 0.885 0.88 0.88 0.875 
38.699 0.915 0.89 0.91 0.9 0.9 0.9 0.905 0.91 0.905 0.9 
39.7 0.935 0.93 0.94 0.925 0.94 0.935 0.94 0.935 0.94 0.925 
40.701 0.955 0.95 0.94 0.94 0.95 0.945 0.945 0.945 0.955 0.95 
41.701 0.985 0.98 0.98 0.975 0.98 0.985 0.985 0.985 0.99 0.985 
42.702 1.0 0.995 0.995 0.995 1.0 1.0 1.0 1.0 0.995 1.0 
43.702 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 
44.702 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 
45.703 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 
