time                          Optional[local:s-0]           Optional[local:l-0]           Optional[local:l-1]           Optional[local:l-2]           Optional[local:l-3]           Optional[local:l-4]           Optional[local:l-5]           Optional[local:l-6]           Optional[local:l-7]           Optional[local:l-8]           Optional[local:l-9]           
0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           
1.003                         0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           
2.004                         0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           
3.006                         3584.0                        0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           
4.007                         3584.0                        0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           
5.008                         5632.0                        0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           
6.008                         5632.0                        0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           
7.008                         5632.0                        0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           
8.009                         7168.0                        0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           
9.009                         7680.0                        0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           
10.01                         10240.0                       0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           
11.01                         10752.0                       0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           
12.011                        11776.0                       0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           
13.012                        11776.0                       0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           
14.012                        13312.0                       0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           
15.012                        13312.0                       0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           
16.013                        14336.0                       0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           
17.014                        16384.0                       0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           
18.015                        17348.0                       0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           
19.015                        18824.0                       0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           
20.017                        18824.0                       0.0                           0.0                           0.0                           512.0                         1536.0                        0.0                           0.0                           0.0                           0.0                           0.0                           
21.017                        19276.0                       0.0                           0.0                           0.0                           1024.0                        3072.0                        0.0                           0.0                           0.0                           0.0                           0.0                           
22.017                        20300.0                       0.0                           0.0                           0.0                           2048.0                        4096.0                        0.0                           0.0                           0.0                           0.0                           0.0                           
23.019                        22800.0                       0.0                           0.0                           0.0                           3072.0                        4096.0                        0.0                           512.0                         0.0                           0.0                           512.0                         
24.019                        23252.0                       0.0                           0.0                           0.0                           3584.0                        4608.0                        0.0                           512.0                         0.0                           0.0                           2048.0                        
25.019                        23704.0                       0.0                           0.0                           0.0                           5120.0                        6656.0                        0.0                           1024.0                        0.0                           0.0                           4096.0                        
26.02                         26264.0                       512.0                         512.0                         0.0                           6656.0                        6656.0                        0.0                           3584.0                        0.0                           0.0                           5120.0                        
27.02                         26716.0                       2048.0                        1024.0                        0.0                           7168.0                        9216.0                        0.0                           5120.0                        0.0                           0.0                           5632.0                        
28.02                         27680.0                       2048.0                        2048.0                        0.0                           7168.0                        10240.0                       0.0                           5120.0                        0.0                           0.0                           6656.0                        
29.022                        28132.0                       4096.0                        2048.0                        0.0                           8704.0                        10240.0                       0.0                           5632.0                        0.0                           0.0                           7680.0                        
30.022                        28132.0                       4096.0                        3072.0                        1024.0                        11264.0                       11264.0                       1536.0                        5632.0                        2048.0                        0.0                           9216.0                        
31.023                        30180.0                       4608.0                        4096.0                        2048.0                        12288.0                       11264.0                       1536.0                        7168.0                        4096.0                        0.0                           10240.0                       
