time mean min max stdev confval
0 0.0 0.0 0.0 0.0 0.0
1 0.0 0.0 0.0 0.0 0.0
2 0.0 0.0 0.0 0.0 0.0
3 357.2 0.0 511.0 246.49173977595635 128.6134281480748
4 0.0 0.0 0.0 0.0 0.0
5 204.4 0.0 511.0 263.87926532159867 137.68581844184243
6 0.0 0.0 0.0 0.0 0.0
7 0.0 0.0 0.0 0.0 0.0
8 153.3 0.0 511.0 246.8364505767601 128.79328990673386
9 51.1 0.0 511.0 161.59238843460417 84.31499999999998
10 255.8 0.0 512.0 269.6371224030137 140.69012900697757
11 51.2 0.0 512.0 161.90861620062103 84.48
12 102.2 0.0 511.0 215.45651791280557 112.41999999999997
13 0.0 0.0 0.0 0.0 0.0
14 153.6 0.0 512.0 247.31949646829972 129.04533156995643
15 0.0 0.0 0.0 0.0 0.0
16 102.2 0.0 511.0 215.45651791280557 112.41999999999997
17 204.4 0.0 511.0 263.87926532159867 137.68581844184243
18 96.2 0.0 511.0 203.29988795974396 106.07696451162239
19 147.6 0.0 512.0 238.2189469094905 124.29688491671862
20 204.0 0.0 510.0 263.36286754210437 137.4163745701363
21 250.0 0.0 512.0 264.1295978197908 137.8164358848392
22 307.2 0.0 1024.0 357.9934201754117 186.79230819281608
23 453.4 0.0 1021.0 446.61795754313323 233.03444831183216
24 301.2 0.0 512.0 259.8738155336162 135.595871618571
25 659.6 0.0 1476.0 474.0087200323077 247.32628570372373
26 868.8 0.0 1534.0 420.86783356932057 219.59865641665473
27 762.0 0.0 2048.0 595.1545084168387 310.5372280419853
28 403.6 0.0 1024.0 322.2611777218389 168.14808830313828
29 555.4 0.0 1021.0 378.0700111531372 197.267787791114
30 1075.2 0.0 1536.0 509.14761011801767 265.66090867871395
31 1022.3 0.0 2045.0 590.4369474286724 308.0757188176309
32 1431.4 511.0 3068.0 792.2976713331927 413.40176233296336
33 658.4 0.0 1022.0 338.5459758700106 176.6451021115502
34 1073.5 0.0 2045.0 612.2058931075031 319.4342281675525
35 1165.6 452.0 2500.0 719.9190077903054 375.63632625186824
36 1012.0 512.0 1536.0 402.1807222298619 209.8481736875496
37 1057.2 452.0 1536.0 466.3886791078874 243.35033264822135
38 1391.6 452.0 2500.0 750.31596307452 391.4967223362157
39 908.3 0.0 1986.0 661.5636443725997 345.1879090075433
40 1389.7 511.0 2437.0 595.9375526568758 310.9458015876721
