time mean min max stdev confval
0 0.0 0.0 0.0 0.0 0.0
1 0.0 0.0 0.0 0.0 0.0
2 0.0 0.0 0.0 0.0 0.0
3 325.09090909090907 0.0 3576.0 1078.2045682100827 536.4
4 0.0 0.0 0.0 0.0 0.0
5 185.9090909090909 0.0 2045.0 616.5906996615266 306.75
6 0.0 0.0 0.0 0.0 0.0
7 0.0 0.0 0.0 0.0 0.0
8 139.45454545454547 0.0 1534.0 462.51840258228935 230.1
9 46.54545454545455 0.0 512.0 154.37380842381498 76.8
10 232.45454545454547 0.0 2557.0 770.9645080853415 383.54999999999995
11 46.54545454545455 0.0 512.0 154.37380842381498 76.8
12 92.9090909090909 0.0 1022.0 308.14459415847443 153.29999999999998
13 0.0 0.0 0.0 0.0 0.0
14 139.63636363636363 0.0 1536.0 463.121425271445 230.4
15 0.0 0.0 0.0 0.0 0.0
16 92.9090909090909 0.0 1022.0 308.14459415847443 153.29999999999998
17 185.9090909090909 0.0 2045.0 616.5906996615266 306.75
18 87.54545454545455 0.0 963.0 290.3554248283864 144.45
19 134.1818181818182 0.0 1476.0 445.0307445967791 221.39999999999998
20 185.63636363636363 0.0 1532.0 472.0227267255832 234.82834156038322
21 227.27272727272728 0.0 1536.0 475.1381043252774 236.37822234715279
22 279.27272727272725 0.0 1024.0 478.3097512928397 237.95609679098368
23 412.72727272727275 0.0 2497.0 769.8657143825916 383.00335703489594
24 273.54545454545456 0.0 1536.0 475.58813350132357 236.60210903540147
25 599.6363636363636 0.0 2048.0 852.0064873846059 423.8678756405114
26 790.1818181818181 0.0 2557.0 1006.3855939133686 500.670511414443
27 692.7272727272727 0.0 2560.0 835.7240083794519 415.7674446129711
28 366.90909090909093 0.0 1024.0 509.33082658434375 253.38888689127623
29 505.1818181818182 0.0 2043.0 722.46243060547 359.4205211169779
30 977.4545454545455 0.0 2560.0 900.1462507433293 447.8171055241191
31 929.3636363636364 0.0 2045.0 752.0225093342981 374.1264746045112
32 1301.4545454545455 0.0 3580.0 1379.1264165141906 686.1067293067457
33 598.8181818181819 0.0 3580.0 1087.5671766085825 541.0578388675281
34 976.0 0.0 2557.0 982.3681590931171 488.72198845560445
35 1059.6363636363637 0.0 2560.0 954.2971521205826 474.75683881330235
36 920.0 0.0 4608.0 1330.9401188633544 662.1343489051145
37 961.0909090909091 0.0 2560.0 1176.4109362417075 585.2570512176679
