time Optional[local:s-0] Optional[local:l-0] Optional[local:l-1] Optional[local:l-2] Optional[local:l-3] Optional[local:l-4] Optional[local:l-5] Optional[local:l-6] Optional[local:l-7] Optional[local:l-8] Optional[local:l-9] 
0.0 441.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
1.006 890.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
2.007 1150.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
3.008 895.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
4.009 1150.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
5.01 895.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
6.011 767.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
7.011 1280.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
8.013 894.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
9.013 1152.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
10.014 895.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
11.015 895.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
12.016 1150.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
13.016 896.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
14.016 1152.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
15.017 895.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
16.018 639.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
17.018 1406.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
18.019 896.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
19.019 1152.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
20.02 1022.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
21.021 767.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
22.022 1150.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
23.023 895.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
24.024 1150.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
25.024 1024.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
26.025 639.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
27.026 1278.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
28.026 895.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
29.027 1152.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
30.027 1024.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
31.028 638.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
32.029 1280.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
33.029 896.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
34.029 1152.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
35.03 1022.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
36.031 1022.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
37.031 896.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
38.032 895.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
39.032 1152.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
40.034 1021.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
41.034 896.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
42.035 1022.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
43.035 896.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
44.035 1160.0 0.0 0.0 128.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
45.036 1030.0 255.0 0.0 767.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
46.037 767.0 1022.0 0.0 1150.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
47.038 1158.0 1150.0 0.0 1022.0 0.0 0.0 0.0 0.0 0.0 127.0 0.0 
48.039 783.0 639.0 0.0 1150.0 0.0 0.0 0.0 0.0 127.0 1022.0 511.0 
49.04 1286.0 1406.0 0.0 1022.0 0.0 0.0 0.0 127.0 895.0 1022.0 1022.0 
50.04 904.0 896.0 128.0 896.0 0.0 0.0 0.0 768.0 1024.0 896.0 1152.0 
51.041 767.0 1022.0 767.0 1022.0 0.0 0.0 0.0 1150.0 895.0 1150.0 767.0 
52.042 1278.0 1022.0 1150.0 1022.0 0.0 0.0 0.0 1022.0 1278.0 1022.0 1278.0 
53.043 1030.0 1022.0 1022.0 1022.0 0.0 0.0 255.0 1150.0 1022.0 767.0 767.0 
54.043 1032.0 1024.0 1152.0 1024.0 384.0 0.0 1024.0 1024.0 896.0 1152.0 1152.0 
55.044 895.0 1022.0 1022.0 895.0 1150.0 0.0 1150.0 895.0 1022.0 895.0 1022.0 
56.045 767.0 895.0 767.0 1022.0 1150.0 0.0 1022.0 1022.0 895.0 1150.0 1022.0 
57.045 1288.0 1024.0 1152.0 768.0 640.0 128.0 1024.0 1024.0 1152.0 1024.0 1024.0 
58.046 895.0 767.0 895.0 1278.0 1406.0 895.0 895.0 1022.0 1022.0 767.0 767.0 
59.047 1150.0 1278.0 1150.0 1022.0 767.0 1022.0 1022.0 1022.0 895.0 1150.0 1022.0 
60.047 896.0 896.0 1024.0 896.0 1152.0 1024.0 1024.0 768.0 1024.0 768.0 1152.0 
61.048 767.0 1022.0 639.0 1022.0 895.0 1150.0 767.0 1150.0 767.0 1278.0 639.0 
62.049 1278.0 1022.0 1278.0 895.0 1150.0 1022.0 1278.0 1022.0 1278.0 1022.0 1406.0 
63.05 767.0 511.0 1022.0 1150.0 1022.0 639.0 895.0 1022.0 1022.0 895.0 1022.0 
64.05 1280.0 1280.0 1024.0 1024.0 768.0 1280.0 1024.0 1024.0 640.0 1024.0 896.0 
65.051 895.0 1022.0 1022.0 1022.0 1150.0 1022.0 1022.0 895.0 1278.0 895.0 895.0 
66.052 895.0 895.0 895.0 895.0 895.0 1022.0 895.0 1022.0 895.0 1150.0 1150.0 
67.052 1152.0 1024.0 1024.0 640.0 1152.0 1024.0 1152.0 896.0 1152.0 1024.0 1024.0 
68.052 896.0 896.0 896.0 1408.0 1024.0 768.0 896.0 1152.0 1024.0 896.0 1024.0 
69.053 1150.0 1150.0 1150.0 1022.0 895.0 1150.0 1022.0 1022.0 1022.0 1022.0 895.0 
70.054 1022.0 1022.0 1022.0 1022.0 1022.0 639.0 1022.0 1022.0 895.0 639.0 895.0 
71.054 512.0 896.0 1024.0 896.0 1024.0 1408.0 896.0 896.0 896.0 1408.0 1152.0 
72.055 1406.0 1022.0 895.0 767.0 895.0 1022.0 1150.0 895.0 1150.0 1022.0 1022.0 
73.055 1024.0 768.0 896.0 1280.0 1152.0 896.0 896.0 1152.0 1024.0 896.0 768.0 
74.055 1024.0 1280.0 1152.0 1024.0 896.0 1024.0 1024.0 1024.0 1024.0 1024.0 1152.0 
75.056 895.0 1022.0 1022.0 1022.0 1022.0 767.0 1022.0 1022.0 895.0 895.0 895.0 
76.057 895.0 767.0 1022.0 895.0 1022.0 1278.0 895.0 895.0 895.0 1150.0 1150.0 
77.057 1152.0 1152.0 896.0 896.0 512.0 1024.0 1152.0 896.0 1152.0 1024.0 1024.0 
78.057 1024.0 768.0 896.0 1152.0 1536.0 1024.0 1024.0 1152.0 1024.0 1024.0 896.0 
79.058 1022.0 1278.0 1150.0 895.0 1022.0 895.0 1022.0 1022.0 895.0 895.0 1150.0 
80.058 1024.0 1024.0 1024.0 1152.0 896.0 640.0 896.0 896.0 1024.0 896.0 896.0 
81.059 895.0 1022.0 1022.0 1022.0 1022.0 1406.0 767.0 1022.0 767.0 1150.0 1022.0 
82.059 1024.0 1024.0 896.0 896.0 768.0 1024.0 1280.0 896.0 1288.0 1024.0 1024.0 
83.06 767.0 767.0 767.0 1022.0 1278.0 767.0 895.0 1150.0 1022.0 1022.0 767.0 
84.06 1280.0 1160.0 1280.0 1024.0 896.0 1152.0 1152.0 896.0 1024.0 1024.0 1280.0 
85.06 1024.0 1024.0 896.0 896.0 1152.0 640.0 768.0 1152.0 896.0 640.0 896.0 
86.061 895.0 1030.0 1150.0 1038.0 895.0 1406.0 895.0 1022.0 895.0 1278.0 1022.0 
87.061 1024.0 896.0 1024.0 768.0 640.0 1024.0 1280.0 768.0 1152.0 896.0 1024.0 
88.062 1022.0 1038.0 767.0 1166.0 1406.0 1022.0 1022.0 1150.0 1022.0 1158.0 903.0 
89.063 1022.0 1022.0 1150.0 935.0 895.0 895.0 1022.0 1022.0 1022.0 903.0 1158.0 
90.064 1022.0 807.0 1022.0 0.0 1150.0 767.0 775.0 1030.0 1022.0 1022.0 911.0 
91.064 768.0 0.0 768.0 0.0 896.0 1280.0 1152.0 896.0 640.0 1040.0 1024.0 
92.065 1158.0 0.0 1278.0 0.0 1030.0 895.0 1030.0 1030.0 1182.0 807.0 919.0 
93.065 904.0 0.0 640.0 0.0 1024.0 1152.0 896.0 904.0 928.0 0.0 1024.0 
94.065 1152.0 0.0 1328.0 0.0 896.0 1024.0 1152.0 1160.0 0.0 0.0 1024.0 
95.065 1032.0 0.0 792.0 0.0 1160.0 768.0 904.0 912.0 0.0 640.0 1032.0 
96.066 895.0 0.0 0.0 0.0 895.0 1150.0 1022.0 1022.0 0.0 1022.0 895.0 
97.066 1056.0 768.0 0.0 0.0 1032.0 1032.0 1048.0 920.0 0.0 896.0 1032.0 
98.067 1030.0 1150.0 767.0 1150.0 1046.0 1030.0 535.0 1150.0 1022.0 1150.0 895.0 
99.068 783.0 1022.0 1150.0 1022.0 919.0 903.0 255.0 1022.0 1022.0 1022.0 1150.0 
100.069 0.0 895.0 1022.0 1022.0 1022.0 1022.0 1022.0 895.0 1150.0 767.0 1022.0 
101.07 0.0 1150.0 1022.0 1022.0 1022.0 1022.0 1150.0 1022.0 1022.0 1150.0 1022.0 
102.071 0.0 895.0 1022.0 1022.0 1022.0 1038.0 767.0 895.0 639.0 1022.0 895.0 
103.072 0.0 639.0 639.0 767.0 1022.0 895.0 1278.0 1150.0 1278.0 1022.0 895.0 
104.072 0.0 1408.0 1280.0 1152.0 896.0 1024.0 896.0 1024.0 768.0 1024.0 1152.0 
105.073 0.0 895.0 895.0 1022.0 1022.0 903.0 1022.0 895.0 1278.0 895.0 1022.0 
106.073 0.0 1152.0 1152.0 1024.0 1024.0 1160.0 1024.0 1024.0 896.0 1024.0 1024.0 
107.074 0.0 895.0 1022.0 895.0 895.0 1030.0 895.0 895.0 1022.0 895.0 1022.0 
108.075 0.0 895.0 895.0 767.0 1150.0 647.0 1150.0 1150.0 1022.0 1150.0 895.0 
109.075 0.0 1152.0 1024.0 1280.0 896.0 1280.0 896.0 1024.0 896.0 1024.0 1024.0 
110.075 0.0 896.0 896.0 1024.0 1024.0 896.0 512.0 896.0 1152.0 896.0 896.0 
111.076 0.0 1150.0 1150.0 1022.0 1022.0 1150.0 1278.0 1022.0 1022.0 1022.0 1150.0 
112.076 0.0 1024.0 1024.0 1024.0 1024.0 1024.0 640.0 896.0 896.0 896.0 1024.0 
113.076 0.0 896.0 896.0 896.0 1024.0 640.0 1408.0 1152.0 1024.0 1152.0 768.0 
114.077 0.0 1022.0 1022.0 1022.0 895.0 1278.0 1022.0 1022.0 895.0 1022.0 1150.0 
115.078 0.0 639.0 767.0 895.0 895.0 895.0 895.0 767.0 1150.0 895.0 1022.0 
116.079 0.0 1406.0 1278.0 1150.0 1150.0 1150.0 1022.0 1150.0 1022.0 1022.0 1022.0 
117.08 0.0 1022.0 1022.0 1022.0 1022.0 1022.0 1022.0 895.0 895.0 895.0 1022.0 
118.08 0.0 768.0 768.0 896.0 1024.0 896.0 1024.0 1152.0 1152.0 1152.0 896.0 
119.081 0.0 1150.0 1150.0 1022.0 895.0 1022.0 1022.0 1022.0 767.0 1022.0 1022.0 
120.082 0.0 895.0 895.0 1022.0 1022.0 895.0 895.0 1022.0 1150.0 767.0 1022.0 
121.082 0.0 1152.0 1152.0 896.0 896.0 1152.0 1024.0 896.0 1024.0 1152.0 896.0 
122.082 0.0 1024.0 896.0 1152.0 1152.0 1024.0 768.0 768.0 1024.0 896.0 1152.0 
123.083 0.0 767.0 1022.0 767.0 1022.0 1022.0 1278.0 1278.0 1022.0 1150.0 895.0 
124.084 0.0 1150.0 1022.0 1150.0 895.0 895.0 1022.0 1022.0 767.0 1022.0 1150.0 
125.084 0.0 640.0 1024.0 896.0 1024.0 768.0 1024.0 1024.0 1152.0 768.0 896.0 
126.084 0.0 1408.0 1024.0 1152.0 896.0 1280.0 896.0 896.0 1024.0 1280.0 768.0 
127.085 0.0 1022.0 895.0 1022.0 1150.0 1022.0 895.0 767.0 1022.0 895.0 1278.0 
128.086 0.0 1022.0 1022.0 767.0 1022.0 1022.0 1150.0 1278.0 1022.0 767.0 895.0 
129.086 0.0 896.0 1152.0 1152.0 768.0 896.0 1024.0 896.0 896.0 1280.0 1152.0 
130.087 0.0 767.0 767.0 895.0 1278.0 639.0 1022.0 1150.0 1022.0 639.0 895.0 
131.088 0.0 1278.0 1150.0 1150.0 895.0 1406.0 895.0 1022.0 1030.0 1406.0 1022.0 
132.089 0.0 1022.0 1022.0 1030.0 1022.0 1022.0 895.0 767.0 895.0 895.0 1022.0 
133.09 0.0 1022.0 767.0 895.0 1022.0 895.0 1150.0 1150.0 1150.0 1022.0 903.0 
134.091 0.0 895.0 1278.0 1022.0 895.0 1022.0 1022.0 895.0 895.0 1022.0 1150.0 
