time Optional[local:l-0] Optional[local:l-1] Optional[local:l-2] Optional[local:l-3] Optional[local:l-4] Optional[local:l-5] Optional[local:l-6] Optional[local:l-7] Optional[local:l-8] Optional[local:l-9] 
0.0 56.0 57.0 58.0 58.0 58.0 58.0 58.0 59.0 59.0 0.0 
1.006 127.0 127.0 127.0 127.0 0.0 0.0 127.0 127.0 0.0 127.0 
2.007 0.0 0.0 255.0 0.0 127.0 127.0 127.0 127.0 255.0 127.0 
3.008 0.0 127.0 0.0 127.0 0.0 127.0 127.0 127.0 127.0 127.0 
4.009 127.0 127.0 127.0 127.0 127.0 127.0 127.0 127.0 0.0 127.0 
5.01 255.0 255.0 0.0 0.0 0.0 0.0 0.0 255.0 0.0 127.0 
6.011 127.0 0.0 0.0 0.0 127.0 255.0 127.0 0.0 127.0 0.0 
7.011 0.0 256.0 128.0 256.0 128.0 128.0 0.0 256.0 0.0 128.0 
8.013 0.0 0.0 255.0 127.0 127.0 0.0 127.0 127.0 127.0 0.0 
9.013 128.0 128.0 128.0 128.0 128.0 128.0 128.0 128.0 0.0 128.0 
10.014 0.0 255.0 127.0 0.0 0.0 127.0 0.0 127.0 0.0 255.0 
11.015 127.0 0.0 127.0 127.0 127.0 0.0 127.0 255.0 0.0 0.0 
12.016 127.0 127.0 127.0 0.0 0.0 127.0 127.0 0.0 255.0 255.0 
13.016 128.0 256.0 0.0 0.0 0.0 128.0 128.0 128.0 128.0 0.0 
14.017 127.0 127.0 127.0 127.0 127.0 0.0 127.0 127.0 127.0 127.0 
15.017 0.0 256.0 128.0 128.0 0.0 0.0 0.0 0.0 128.0 256.0 
16.018 255.0 0.0 0.0 127.0 127.0 127.0 0.0 0.0 0.0 0.0 
17.019 127.0 127.0 255.0 0.0 0.0 0.0 255.0 255.0 255.0 127.0 
18.019 256.0 0.0 128.0 0.0 128.0 128.0 0.0 0.0 0.0 256.0 
19.019 128.0 128.0 128.0 128.0 128.0 0.0 128.0 128.0 128.0 128.0 
20.02 127.0 255.0 127.0 127.0 127.0 0.0 255.0 0.0 0.0 0.0 
21.021 0.0 127.0 0.0 0.0 0.0 0.0 127.0 255.0 127.0 127.0 
22.022 127.0 0.0 127.0 127.0 127.0 127.0 127.0 0.0 127.0 255.0 
23.023 0.0 0.0 255.0 0.0 127.0 255.0 127.0 0.0 127.0 0.0 
24.024 127.0 127.0 127.0 127.0 127.0 127.0 127.0 127.0 0.0 127.0 
25.025 127.0 0.0 127.0 0.0 127.0 0.0 255.0 255.0 0.0 127.0 
26.025 0.0 128.0 0.0 0.0 0.0 128.0 0.0 128.0 128.0 128.0 
27.026 127.0 0.0 127.0 255.0 127.0 255.0 255.0 0.0 127.0 0.0 
28.027 127.0 0.0 0.0 127.0 255.0 0.0 0.0 127.0 255.0 0.0 
29.027 0.0 128.0 128.0 128.0 128.0 128.0 128.0 128.0 128.0 128.0 
30.027 128.0 256.0 128.0 256.0 0.0 128.0 0.0 0.0 0.0 128.0 
31.029 0.0 127.0 127.0 127.0 127.0 0.0 0.0 0.0 127.0 0.0 
32.029 256.0 0.0 128.0 0.0 0.0 128.0 256.0 128.0 256.0 128.0 
33.029 0.0 0.0 384.0 0.0 128.0 0.0 0.0 0.0 128.0 256.0 
34.029 128.0 128.0 128.0 128.0 0.0 128.0 128.0 128.0 128.0 128.0 
35.03 255.0 127.0 127.0 0.0 0.0 0.0 255.0 127.0 127.0 0.0 
36.031 0.0 127.0 0.0 127.0 255.0 127.0 0.0 127.0 127.0 127.0 
37.031 256.0 0.0 128.0 128.0 0.0 0.0 128.0 128.0 128.0 0.0 
38.032 383.0 0.0 0.0 127.0 0.0 127.0 127.0 0.0 0.0 127.0 
39.032 128.0 128.0 128.0 128.0 128.0 0.0 128.0 128.0 128.0 128.0 
40.034 127.0 127.0 127.0 127.0 127.0 0.0 0.0 255.0 0.0 127.0 
41.034 128.0 128.0 128.0 128.0 0.0 256.0 0.0 0.0 0.0 128.0 
