time Optional[local:l-0] Optional[local:l-1] Optional[local:l-2] Optional[local:l-3] Optional[local:l-4] Optional[local:l-5] Optional[local:l-6] Optional[local:l-7] Optional[local:l-8] Optional[local:l-9] 
0.0 128.0 128.0 128.0 128.0 128.0 128.0 128.0 128.0 128.0 0.0 
1.005 256.0 256.0 256.0 256.0 128.0 128.0 256.0 256.0 128.0 128.0 
2.006 256.0 256.0 512.0 256.0 256.0 256.0 384.0 384.0 384.0 256.0 
3.007 256.0 384.0 512.0 384.0 256.0 384.0 512.0 512.0 512.0 384.0 
4.008 384.0 512.0 640.0 512.0 384.0 512.0 640.0 640.0 512.0 512.0 
5.009 640.0 768.0 640.0 512.0 384.0 512.0 640.0 896.0 512.0 640.0 
6.01 768.0 768.0 640.0 512.0 512.0 768.0 768.0 896.0 640.0 640.0 
7.01 768.0 1024.0 768.0 768.0 640.0 896.0 768.0 1152.0 640.0 768.0 
8.012 768.0 1024.0 1024.0 896.0 768.0 896.0 896.0 1280.0 768.0 768.0 
9.012 896.0 1152.0 1152.0 1024.0 896.0 1024.0 1024.0 1408.0 768.0 896.0 
10.013 896.0 1408.0 1280.0 1024.0 896.0 1152.0 1024.0 1536.0 768.0 1152.0 
11.014 1024.0 1408.0 1408.0 1152.0 1024.0 1152.0 1152.0 1792.0 768.0 1152.0 
12.015 1152.0 1536.0 1536.0 1152.0 1024.0 1280.0 1280.0 1792.0 1024.0 1408.0 
13.015 1280.0 1792.0 1536.0 1152.0 1024.0 1408.0 1408.0 1920.0 1152.0 1408.0 
14.016 1408.0 1920.0 1664.0 1280.0 1152.0 1408.0 1536.0 2048.0 1280.0 1536.0 
15.016 1408.0 2176.0 1792.0 1408.0 1152.0 1408.0 1536.0 2048.0 1408.0 1792.0 
16.017 1664.0 2176.0 1792.0 1536.0 1280.0 1536.0 1536.0 2048.0 1408.0 1792.0 
17.018 1792.0 2304.0 2048.0 1536.0 1280.0 1536.0 1792.0 2304.0 1664.0 1920.0 
18.018 2048.0 2304.0 2176.0 1536.0 1408.0 1664.0 1792.0 2304.0 1664.0 2176.0 
19.018 2176.0 2432.0 2304.0 1664.0 1536.0 1664.0 1920.0 2432.0 1792.0 2304.0 
20.019 2304.0 2688.0 2432.0 1792.0 1664.0 1664.0 2176.0 2432.0 1792.0 2304.0 
21.02 2304.0 2816.0 2432.0 1792.0 1664.0 1664.0 2304.0 2688.0 1920.0 2432.0 
22.021 2432.0 2816.0 2560.0 1920.0 1792.0 1792.0 2432.0 2688.0 2048.0 2688.0 
23.022 2432.0 2816.0 2816.0 1920.0 1920.0 2048.0 2560.0 2688.0 2176.0 2688.0 
24.023 2560.0 2944.0 2944.0 2048.0 2048.0 2176.0 2688.0 2816.0 2176.0 2816.0 
25.024 2688.0 2944.0 3072.0 2048.0 2176.0 2176.0 2944.0 3072.0 2176.0 2944.0 
26.024 2688.0 3072.0 3072.0 2048.0 2176.0 2304.0 2944.0 3200.0 2304.0 3072.0 
27.025 2816.0 3072.0 3200.0 2304.0 2304.0 2560.0 3200.0 3200.0 2432.0 3072.0 
28.026 2944.0 3072.0 3200.0 2432.0 2560.0 2560.0 3200.0 3328.0 2688.0 3072.0 
29.026 2944.0 3200.0 3328.0 2560.0 2688.0 2688.0 3328.0 3456.0 2816.0 3200.0 
30.026 3072.0 3456.0 3456.0 2816.0 2688.0 2816.0 3328.0 3456.0 2816.0 3328.0 
31.028 3072.0 3584.0 3584.0 2944.0 2816.0 2816.0 3328.0 3456.0 2944.0 3328.0 
32.028 3328.0 3584.0 3712.0 2944.0 2816.0 2944.0 3584.0 3584.0 3200.0 3456.0 
33.028 3328.0 3584.0 4096.0 2944.0 2944.0 2944.0 3584.0 3584.0 3328.0 3712.0 
34.028 3456.0 3712.0 4224.0 3072.0 2944.0 3072.0 3712.0 3712.0 3456.0 3840.0 
35.029 3712.0 3840.0 4352.0 3072.0 2944.0 3072.0 3968.0 3840.0 3584.0 3840.0 
36.03 3712.0 3968.0 4352.0 3200.0 3200.0 3200.0 3968.0 3968.0 3712.0 3968.0 
37.03 3968.0 3968.0 4480.0 3328.0 3200.0 3200.0 4096.0 4096.0 3840.0 3968.0 
38.031 4352.0 3968.0 4480.0 3456.0 3200.0 3328.0 4224.0 4096.0 3840.0 4096.0 
39.031 4480.0 4096.0 4608.0 3584.0 3328.0 3328.0 4352.0 4224.0 3968.0 4224.0 
40.033 4608.0 4224.0 4736.0 3712.0 3456.0 3328.0 4352.0 4480.0 3968.0 4352.0 
41.033 4736.0 4352.0 4864.0 3840.0 3456.0 3584.0 4352.0 4480.0 3968.0 4480.0 
42.034 4736.0 4480.0 4864.0 3840.0 3584.0 3840.0 4480.0 4608.0 4096.0 4608.0 
43.034 4736.0 4480.0 4864.0 3840.0 3584.0 4224.0 4608.0 4736.0 4352.0 4608.0 
44.034 4864.0 4608.0 5000.0 3968.0 3712.0 4352.0 4864.0 4736.0 4480.0 4736.0 
45.035 5000.0 4864.0 5128.0 4352.0 4096.0 4480.0 4864.0 4992.0 4736.0 4864.0 
46.036 5512.0 5120.0 5384.0 4608.0 4480.0 4864.0 5120.0 5248.0 4864.0 5120.0 
47.037 5640.0 5248.0 5512.0 4864.0 4608.0 5376.0 5760.0 5632.0 5512.0 5632.0 
48.038 6024.0 6144.0 6024.0 5248.0 5120.0 5376.0 5888.0 6024.0 6024.0 6152.0 
49.039 6536.0 6400.0 6408.0 6016.0 6400.0 6144.0 6792.0 6664.0 6664.0 6792.0 
50.039 6792.0 7176.0 7048.0 7168.0 6912.0 6784.0 7560.0 7432.0 7048.0 7560.0 
51.04 8072.0 7560.0 8200.0 7680.0 7808.0 7680.0 8328.0 8072.0 7688.0 7944.0 
52.041 9096.0 8456.0 8840.0 8576.0 9088.0 8192.0 8712.0 9608.0 8584.0 8968.0 
53.042 9992.0 8968.0 9480.0 9856.0 9728.0 8712.0 9608.0 10120.0 9608.0 10120.0 
54.042 10760.0 10248.0 10376.0 10760.0 10624.0 10120.0 10760.0 11400.0 10376.0 10632.0 
55.043 11784.0 11528.0 11784.0 11656.0 11904.0 11144.0 11528.0 12424.0 11016.0 11272.0 
56.044 13064.0 12168.0 13064.0 12424.0 12800.0 12424.0 12040.0 12936.0 12040.0 12808.0 
57.044 13704.0 12680.0 13960.0 13960.0 13960.0 13192.0 13576.0 14216.0 13320.0 13448.0 
58.045 14600.0 13960.0 15496.0 14472.0 15112.0 14600.0 14472.0 15368.0 14216.0 14344.0 
59.046 15624.0 15368.0 16392.0 15880.0 16008.0 15880.0 15752.0 16520.0 15368.0 15368.0 
60.046 17160.0 16520.0 17928.0 16776.0 17032.0 16776.0 16648.0 17032.0 16264.0 16648.0 
61.047 17928.0 18184.0 18440.0 17928.0 17800.0 18056.0 17672.0 18056.0 17160.0 17672.0 
62.048 18824.0 19464.0 20232.0 18696.0 19336.0 19336.0 19208.0 19208.0 18824.0 18440.0 
63.049 19720.0 20104.0 21256.0 20232.0 20232.0 19848.0 20232.0 20616.0 19976.0 19336.0 
64.049 20872.0 21384.0 22408.0 21128.0 21256.0 20744.0 21384.0 21640.0 20872.0 21128.0 
65.05 21768.0 22792.0 23688.0 22152.0 22280.0 21768.0 22792.0 22536.0 22280.0 21896.0 
66.051 22792.0 24328.0 24840.0 23432.0 23048.0 22664.0 24328.0 23560.0 22664.0 22920.0 
67.051 23944.0 25224.0 26120.0 24968.0 24200.0 24200.0 25224.0 24328.0 23688.0 23944.0 
68.051 24968.0 26248.0 27144.0 25864.0 25352.0 25224.0 26120.0 25736.0 24968.0 25096.0 
69.052 25864.0 27784.0 28168.0 27528.0 27016.0 25992.0 26888.0 26888.0 26120.0 25992.0 
70.053 26888.0 28808.0 28936.0 28808.0 28040.0 27272.0 27912.0 28296.0 26632.0 26888.0 
71.053 27912.0 30088.0 30216.0 29448.0 29064.0 28168.0 29064.0 29704.0 27656.0 28168.0 
72.054 29320.0 30984.0 31240.0 30472.0 30216.0 28936.0 30216.0 30728.0 28936.0 29704.0 
73.054 30472.0 32648.0 32392.0 31752.0 31496.0 29960.0 30984.0 31624.0 29576.0 30600.0 
74.054 31240.0 33416.0 33416.0 32904.0 32520.0 31880.0 32264.0 32648.0 30984.0 31880.0 
75.055 32008.0 34440.0 34952.0 34056.0 32904.0 32392.0 33288.0 33800.0 32392.0 33416.0 
76.056 33032.0 35848.0 35720.0 35592.0 33800.0 33416.0 34440.0 34696.0 33416.0 34568.0 
77.056 34568.0 36360.0 36872.0 36104.0 35208.0 35080.0 35336.0 35592.0 34696.0 35592.0 
78.056 35464.0 37640.0 38152.0 37384.0 36616.0 36360.0 36232.0 36872.0 35720.0 36488.0 
79.057 36616.0 38408.0 39432.0 38408.0 37512.0 37512.0 37640.0 37896.0 36872.0 37896.0 
80.057 37512.0 39560.0 40200.0 39944.0 38664.0 38792.0 38280.0 38792.0 38024.0 38792.0 
81.058 38536.0 40840.0 40968.0 41224.0 39688.0 39816.0 39432.0 39944.0 38664.0 40584.0 
82.058 39816.0 41736.0 42256.0 42248.0 40840.0 40456.0 40584.0 41096.0 40200.0 41608.0 
83.059 40712.0 42760.0 43408.0 43144.0 41736.0 41864.0 41352.0 42248.0 41224.0 42632.0 
