time Optional[local:sl-0] Optional[local:sl-1] Optional[local:sl-2] Optional[local:sl-3] Optional[local:sl-4] Optional[local:sl-5] Optional[local:sl-6] Optional[local:sl-7] Optional[local:sl-8] Optional[local:sl-9] 
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
1.002 800.0 800.0 750.0 850.0 850.0 700.0 850.0 900.0 900.0 850.0 
2.004 1900.0 1800.0 1700.0 1800.0 1800.0 1650.0 1900.0 1850.0 1900.0 1950.0 
3.005 2700.0 2850.0 2850.0 2850.0 2800.0 2900.0 2900.0 2950.0 2750.0 2800.0 
4.006 3750.0 3800.0 3800.0 3950.0 3900.0 3850.0 3850.0 3900.0 3750.0 3950.0 
5.007 4900.0 4800.0 4750.0 4850.0 4950.0 4950.0 4950.0 4850.0 4850.0 4800.0 
6.008 5850.0 5900.0 5850.0 5850.0 5800.0 5850.0 5800.0 5950.0 5850.0 5850.0 
7.008 6850.0 6600.0 6650.0 6800.0 6750.0 6850.0 6650.0 6850.0 6850.0 6850.0 
8.011 7750.0 7850.0 7700.0 7850.0 7800.0 7700.0 7750.0 7800.0 7800.0 7850.0 
9.011 8800.0 8800.0 8800.0 8850.0 8850.0 8900.0 8800.0 8900.0 8800.0 8800.0 
10.012 9850.0 9900.0 9950.0 9900.0 9900.0 9900.0 9800.0 9650.0 9800.0 9850.0 
11.013 10850.0 10900.0 10950.0 10900.0 10850.0 10850.0 10700.0 10900.0 10800.0 10800.0 
12.013 11700.0 11800.0 11850.0 11850.0 11850.0 11850.0 11850.0 11850.0 11850.0 11800.0 
13.014 12900.0 12850.0 12850.0 12800.0 12800.0 12800.0 12700.0 12750.0 12800.0 12800.0 
14.015 13800.0 13800.0 13850.0 13800.0 13850.0 13800.0 13650.0 13750.0 13850.0 13850.0 
15.016 14800.0 14750.0 14850.0 14750.0 14800.0 14850.0 14850.0 14900.0 14950.0 14700.0 
16.027 15850.0 15800.0 15850.0 15700.0 15750.0 15850.0 15750.0 15800.0 15800.0 15700.0 
17.028 16800.0 16750.0 16750.0 16750.0 16800.0 16800.0 16850.0 16800.0 16850.0 16800.0 
18.028 17850.0 17900.0 17900.0 17850.0 17700.0 17750.0 17850.0 17800.0 17750.0 17750.0 
19.029 18750.0 18750.0 18800.0 18800.0 18750.0 18650.0 18700.0 18850.0 18750.0 18750.0 
20.029 19750.0 19750.0 19750.0 19700.0 19800.0 19750.0 19800.0 19800.0 19800.0 19850.0 
21.03 20750.0 20800.0 20900.0 20800.0 20850.0 20850.0 20700.0 20800.0 20850.0 20700.0 
22.032 21900.0 21900.0 21750.0 21750.0 21750.0 21700.0 21800.0 21850.0 21800.0 21800.0 
23.032 22900.0 22850.0 22850.0 22650.0 22750.0 22750.0 22750.0 22900.0 22750.0 22650.0 
24.033 23850.0 23850.0 23850.0 23800.0 23700.0 23800.0 23850.0 23700.0 23700.0 23750.0 
25.034 24800.0 24850.0 24750.0 24750.0 24750.0 24800.0 24850.0 24750.0 24700.0 24800.0 
26.035 25850.0 25700.0 25850.0 25750.0 25700.0 25750.0 25650.0 25750.0 25650.0 25700.0 
27.035 26800.0 26700.0 26650.0 26650.0 26800.0 26800.0 26750.0 26750.0 26850.0 26850.0 
28.036 27750.0 27900.0 27800.0 27750.0 27850.0 27750.0 27700.0 27650.0 27750.0 27900.0 
29.037 28800.0 28850.0 28750.0 28750.0 28800.0 28800.0 28850.0 28800.0 28700.0 28850.0 
30.037 29650.0 29750.0 29850.0 29800.0 29800.0 29800.0 29750.0 29700.0 29800.0 29850.0 
31.038 30800.0 30900.0 30700.0 30800.0 30800.0 30850.0 30700.0 30750.0 30750.0 30750.0 
32.038 31650.0 31850.0 31750.0 31750.0 31750.0 31700.0 31700.0 31750.0 31700.0 31850.0 
33.038 32850.0 32850.0 32850.0 32800.0 32700.0 32750.0 32700.0 32850.0 32700.0 32800.0 
34.039 33700.0 33750.0 33850.0 33800.0 33850.0 33800.0 33750.0 33800.0 33800.0 33750.0 
35.04 34650.0 34700.0 34800.0 34800.0 34650.0 34700.0 34750.0 34800.0 34800.0 34800.0 
36.04 35800.0 35750.0 35850.0 35800.0 35700.0 35750.0 35800.0 35750.0 35800.0 35650.0 
37.041 36800.0 36850.0 36800.0 36950.0 36850.0 36900.0 36800.0 36800.0 36800.0 36850.0 
38.042 37750.0 37900.0 37800.0 37900.0 37800.0 37800.0 37750.0 37750.0 37800.0 37850.0 
39.043 38900.0 38900.0 38750.0 38800.0 38850.0 38800.0 38700.0 38700.0 38800.0 38800.0 
40.044 39750.0 39800.0 39700.0 39800.0 39750.0 39750.0 39700.0 39850.0 39800.0 39800.0 
41.045 40000.0 40000.0 40000.0 40000.0 40000.0 40000.0 40000.0 40000.0 40000.0 40000.0 
42.045 40000.0 40000.0 40000.0 40000.0 40000.0 40000.0 40000.0 40000.0 40000.0 40000.0 
43.046 40000.0 40000.0 40000.0 40000.0 40000.0 40000.0 40000.0 40000.0 40000.0 40000.0 
