time Optional[local:sl-0] Optional[local:sl-1] Optional[local:sl-2] Optional[local:sl-3] Optional[local:sl-4] Optional[local:sl-5] Optional[local:sl-6] Optional[local:sl-7] Optional[local:sl-8] Optional[local:sl-9] 
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
1.002 798.0 798.0 748.0 848.0 848.0 698.0 848.0 898.0 898.0 848.0 
2.004 1097.0 998.0 948.0 948.0 948.0 948.0 1047.0 948.0 998.0 1097.0 
3.005 799.0 1048.0 1148.0 1048.0 999.0 1248.0 999.0 1098.0 849.0 849.0 
4.006 1048.0 949.0 949.0 1098.0 1098.0 949.0 949.0 949.0 999.0 1148.0 
5.007 1148.0 999.0 949.0 899.0 1048.0 1098.0 1098.0 949.0 1098.0 849.0 
6.008 949.0 1098.0 1098.0 999.0 849.0 899.0 849.0 1098.0 999.0 1048.0 
7.008 1000.0 700.0 800.0 950.0 950.0 1000.0 850.0 900.0 1000.0 1000.0 
8.011 897.0 1246.0 1046.0 1046.0 1046.0 847.0 1096.0 947.0 947.0 997.0 
9.011 1050.0 950.0 1100.0 1000.0 1050.0 1200.0 1050.0 1100.0 1000.0 950.0 
10.012 1048.0 1098.0 1148.0 1048.0 1048.0 999.0 999.0 749.0 999.0 1048.0 
11.013 999.0 999.0 999.0 999.0 949.0 949.0 899.0 1248.0 999.0 949.0 
12.013 850.0 900.0 900.0 950.0 1000.0 1000.0 1150.0 950.0 1050.0 1000.0 
13.014 1198.0 1048.0 999.0 949.0 949.0 949.0 849.0 899.0 949.0 999.0 
14.015 899.0 949.0 999.0 999.0 1048.0 999.0 949.0 999.0 1048.0 1048.0 
15.016 999.0 949.0 999.0 949.0 949.0 1048.0 1198.0 1148.0 1098.0 849.0 
16.027 1038.0 1038.0 989.0 939.0 939.0 989.0 890.0 890.0 840.0 989.0 
17.028 949.0 949.0 899.0 1048.0 1048.0 949.0 1098.0 999.0 1048.0 1098.0 
18.028 1050.0 1150.0 1150.0 1100.0 900.0 950.0 1000.0 1000.0 900.0 950.0 
19.029 899.0 849.0 899.0 949.0 1048.0 899.0 849.0 1048.0 999.0 999.0 
20.029 1000.0 1000.0 950.0 900.0 1050.0 1100.0 1100.0 950.0 1050.0 1100.0 
21.03 999.0 1048.0 1148.0 1098.0 1048.0 1098.0 899.0 999.0 1048.0 849.0 
22.032 1147.0 1097.0 848.0 948.0 898.0 848.0 1097.0 1047.0 948.0 1097.0 
23.032 1000.0 950.0 1100.0 900.0 1000.0 1050.0 950.0 1050.0 950.0 850.0 
24.033 949.0 999.0 999.0 1148.0 949.0 1048.0 1098.0 799.0 949.0 1098.0 
25.034 949.0 999.0 899.0 949.0 1048.0 999.0 999.0 1048.0 999.0 1048.0 
26.035 1048.0 849.0 1098.0 999.0 949.0 949.0 799.0 999.0 949.0 899.0 
27.035 950.0 1000.0 800.0 900.0 1100.0 1050.0 1100.0 1000.0 1200.0 1150.0 
28.036 949.0 1198.0 1148.0 1098.0 1048.0 949.0 949.0 899.0 899.0 1048.0 
29.037 1048.0 949.0 949.0 999.0 949.0 1048.0 1148.0 1148.0 949.0 949.0 
30.037 850.0 900.0 1100.0 1050.0 1000.0 1000.0 900.0 900.0 1100.0 1000.0 
31.038 1148.0 1148.0 849.0 999.0 999.0 1048.0 949.0 1048.0 949.0 899.0 
32.038 850.0 950.0 1050.0 950.0 950.0 850.0 1000.0 1000.0 950.0 1100.0 
33.038 1200.0 1000.0 1100.0 1050.0 950.0 1050.0 1000.0 1100.0 1000.0 950.0 
34.039 849.0 899.0 999.0 999.0 1148.0 1048.0 1048.0 949.0 1098.0 949.0 
35.04 949.0 949.0 949.0 999.0 799.0 899.0 999.0 999.0 999.0 1048.0 
36.04 1150.0 1050.0 1050.0 1000.0 1050.0 1050.0 1050.0 950.0 1000.0 850.0 
37.041 999.0 1098.0 949.0 1148.0 1148.0 1148.0 999.0 1048.0 999.0 1198.0 
38.042 949.0 1048.0 999.0 949.0 949.0 899.0 949.0 949.0 999.0 999.0 
39.043 1148.0 999.0 949.0 899.0 1048.0 999.0 949.0 949.0 999.0 949.0 
40.044 849.0 899.0 949.0 999.0 899.0 949.0 999.0 1148.0 999.0 999.0 
41.045 249.0 199.0 299.0 199.0 249.0 249.0 299.0 149.0 199.0 199.0 
42.045 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
43.046 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
