Time Mean Min Max StDev ConfidenceInterval
0 24.5 0.0 62.0 31.634193876598502 16.505957257911458
1 114.6 0.0 255.0 111.61959206758164 58.24040350134946
2 127.2 0.0 255.0 85.00039215595812 44.35114880135575
3 239.6 116.0 384.0 128.3529855082806 66.97148348364398
4 571.2 372.0 756.0 138.39460490447837 72.21095761724808
5 1016.4 511.0 1638.0 330.5649036960148 172.48077168194718
6 1111.6 512.0 1408.0 259.4298021088214 135.36419615245381
7 1103.3 730.0 1497.0 255.27373107661856 133.19565880688452
8 943.6 500.0 1244.0 274.88955357864484 143.4307205587422
9 913.8 499.0 1266.0 239.3467034334178 124.88532099490315
10 1037.6 384.0 1512.0 328.32612513238183 171.3126311747035
11 1024.3 626.0 1624.0 317.5591108579454 165.69466353808738
12 968.3 639.0 1498.0 340.85156430459415 177.8481023935875
13 706.2 347.0 951.0 213.0147621384229 111.14595089340861
14 58.8 0.0 243.0 84.42590439748534 44.051394983587066
15 0.0 0.0 0.0 0.0 0.0
16 0.0 0.0 0.0 0.0 0.0
