time Optional[local:s-0] Optional[local:l-0] Optional[local:l-1] Optional[local:l-2] Optional[local:l-3] Optional[local:l-4] Optional[local:l-5] Optional[local:l-6] Optional[local:l-7] Optional[local:l-8] Optional[local:l-9] 
0.0 258.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
1.001 1150.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
2.002 1138.0 0.0 0.0 0.0 0.0 0.0 255.0 0.0 0.0 0.0 0.0 
3.003 987.0 383.0 511.0 0.0 0.0 0.0 1022.0 0.0 0.0 0.0 511.0 
4.003 756.0 1152.0 1024.0 0.0 0.0 512.0 1140.0 0.0 0.0 0.0 1024.0 
5.004 1230.0 1138.0 1138.0 511.0 895.0 1022.0 895.0 255.0 0.0 767.0 1138.0 
6.005 895.0 1010.0 1010.0 1022.0 1266.0 1138.0 1182.0 1022.0 0.0 1022.0 1010.0 
7.005 1128.0 812.0 812.0 1140.0 1012.0 1012.0 384.0 1140.0 768.0 1012.0 812.0 
8.006 975.0 639.0 255.0 1010.0 975.0 811.0 1022.0 1022.0 1150.0 1114.0 1022.0 
9.007 1090.0 1022.0 1022.0 859.0 603.0 511.0 1010.0 963.0 987.0 859.0 1138.0 
10.007 0.0 1012.0 1140.0 1092.0 1024.0 1152.0 1012.0 884.0 1012.0 1128.0 1024.0 
11.008 0.0 1010.0 871.0 1010.0 1126.0 1010.0 1066.0 1126.0 987.0 999.0 719.0 
12.01 0.0 810.0 1205.0 1021.0 1009.0 1009.0 0.0 882.0 998.0 998.0 590.0 
13.011 0.0 0.0 0.0 963.0 1078.0 811.0 0.0 1102.0 1022.0 1090.0 0.0 
14.012 0.0 0.0 0.0 359.0 0.0 0.0 0.0 591.0 975.0 0.0 0.0 
15.012 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1092.0 0.0 0.0 
16.012 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
17.012 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
