time                          Optional[local:l-0]           Optional[local:l-1]           Optional[local:l-2]           Optional[local:l-3]           Optional[local:l-4]           Optional[local:l-5]           Optional[local:l-6]           Optional[local:l-7]           Optional[local:l-8]           Optional[local:l-9]           
0.0                           128.0                         128.0                         128.0                         0.0                           128.0                         128.0                         128.0                         0.0                           0.0                           0.0                           
1.002                         256.0                         256.0                         128.0                         256.0                         128.0                         128.0                         128.0                         0.0                           128.0                         128.0                         
2.003                         256.0                         256.0                         384.0                         256.0                         256.0                         256.0                         384.0                         256.0                         384.0                         256.0                         
3.003                         768.0                         640.0                         628.0                         256.0                         628.0                         512.0                         384.0                         640.0                         500.0                         256.0                         
4.004                         1024.0                        1268.0                        1140.0                        1152.0                        1268.0                        884.0                         1140.0                        884.0                         1012.0                        1024.0                        
5.006                         1780.0                        2280.0                        2152.0                        1664.0                        1908.0                        2164.0                        1652.0                        2036.0                        1896.0                        2164.0                        
6.007                         3188.0                        3048.0                        2920.0                        2804.0                        3280.0                        3036.0                        3048.0                        2920.0                        3304.0                        3408.0                        
7.008                         4036.0                        4060.0                        4060.0                        4780.0                        4280.0                        3932.0                        3688.0                        4036.0                        4188.0                        4292.0                        
8.008                         5408.0                        4896.0                        5152.0                        5640.0                        5268.0                        4792.0                        4908.0                        4792.0                        5396.0                        4780.0                        
9.01                          6408.0                        5640.0                        6396.0                        6640.0                        5756.0                        5768.0                        5884.0                        5908.0                        6024.0                        6792.0                        
10.01                         7304.0                        6780.0                        7280.0                        7780.0                        7292.0                        7176.0                        6396.0                        6640.0                        7164.0                        7548.0                        
11.011                        8048.0                        7804.0                        7652.0                        8920.0                        8420.0                        7932.0                        8060.0                        8164.0                        8396.0                        8024.0                        
12.012                        9024.0                        9164.0                        8536.0                        9536.0                        9652.0                        9152.0                        8792.0                        9292.0                        9292.0                        8652.0                        
13.012                        9512.0                        9652.0                        9640.0                        10000.0                       10000.0                       10000.0                       9884.0                        10000.0                       9884.0                        9884.0                        
14.013                        10000.0                       10000.0                       10000.0                       10000.0                       10000.0                       10000.0                       10000.0                       10000.0                       10000.0                       10000.0                       
15.013                        10000.0                       10000.0                       10000.0                       10000.0                       10000.0                       10000.0                       10000.0                       10000.0                       10000.0                       10000.0                       
16.013                        10000.0                       10000.0                       10000.0                       10000.0                       10000.0                       10000.0                       10000.0                       10000.0                       10000.0                       10000.0                       
