time                          Optional[local:l-0]           Optional[local:l-1]           Optional[local:l-2]           Optional[local:l-3]           Optional[local:l-4]           Optional[local:l-5]           Optional[local:l-6]           Optional[local:l-7]           Optional[local:l-8]           Optional[local:l-9]           
0.0                           61.0                          62.0                          62.0                          0.0                           63.0                          63.0                          63.0                          0.0                           0.0                           0.0                           
1.001                         127.0                         127.0                         0.0                           255.0                         0.0                           0.0                           0.0                           0.0                           127.0                         127.0                         
2.003                         0.0                           0.0                           255.0                         0.0                           127.0                         127.0                         255.0                         255.0                         255.0                         127.0                         
3.003                         512.0                         384.0                         244.0                         0.0                           372.0                         256.0                         0.0                           384.0                         116.0                         0.0                           
4.004                         255.0                         627.0                         511.0                         895.0                         639.0                         371.0                         755.0                         243.0                         511.0                         767.0                         
5.006                         754.0                         1009.0                        1009.0                        510.0                         638.0                         1277.0                        510.0                         1149.0                        882.0                         1137.0                        
6.006                         1408.0                        768.0                         767.0                         1138.0                        1370.0                        871.0                         1394.0                        883.0                         1406.0                        1242.0                        
7.008                         846.0                         1009.0                        1138.0                        1974.0                        999.0                         895.0                         639.0                         1114.0                        883.0                         883.0                         
8.008                         1372.0                        836.0                         1092.0                        860.0                         988.0                         860.0                         1220.0                        756.0                         1208.0                        488.0                         
9.01                          998.0                         742.0                         1241.0                        998.0                         487.0                         974.0                         974.0                         1113.0                        626.0                         2007.0                        
10.01                         896.0                         1140.0                        884.0                         1140.0                        1536.0                        1408.0                        512.0                         732.0                         1140.0                        756.0                         
11.011                        743.0                         1022.0                        371.0                         1138.0                        1126.0                        755.0                         1662.0                        1522.0                        1230.0                        475.0                         
12.012                        975.0                         1358.0                        883.0                         615.0                         1230.0                        1218.0                        731.0                         1126.0                        895.0                         627.0                         
13.012                        488.0                         488.0                         1104.0                        464.0                         348.0                         848.0                         1092.0                        708.0                         592.0                         1232.0                        
14.012                        487.0                         347.0                         359.0                         0.0                           0.0                           0.0                           115.0                         0.0                           115.0                         115.0                         
15.013                        0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           
16.013                        0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           
