time Optional[local:l-0] Optional[local:l-1] Optional[local:l-2] Optional[local:l-3] Optional[local:l-4] Optional[local:l-5] Optional[local:l-6] Optional[local:l-7] Optional[local:l-8] Optional[local:l-9] 
0.0 64.0 128.0 128.0 128.0 128.0 64.0 64.0 64.0 128.0 64.0 
1.294 392.0 328.0 520.0 520.0 392.0 728.0 520.0 648.0 464.0 528.0 
2.369 920.0 1248.0 656.0 1048.0 592.0 1192.0 928.0 1320.0 912.0 984.0 
3.52 1840.0 2120.0 1896.0 2304.0 2040.0 2176.0 2376.0 2312.0 2240.0 2640.0 
4.566 2512.0 2512.0 2592.0 2520.0 2312.0 2528.0 2528.0 2656.0 2792.0 2784.0 
5.57 3576.0 3512.0 3512.0 3784.0 3184.0 3312.0 3640.0 3696.0 3712.0 3256.0 
6.571 4568.0 4448.0 4784.0 4648.0 4504.0 4448.0 4320.0 4704.0 4712.0 4904.0 
7.574 5432.0 5760.0 5768.0 5640.0 5368.0 5296.0 5440.0 5488.0 5704.0 5648.0 
8.574 6560.0 6656.0 6256.0 6456.0 6504.0 6440.0 6648.0 6632.0 6704.0 6512.0 
9.575 7752.0 7368.0 7304.0 7624.0 7496.0 7624.0 7168.0 7552.0 7568.0 7632.0 
10.576 8576.0 8456.0 8312.0 8576.0 8360.0 8240.0 8096.0 8248.0 8120.0 8496.0 
11.578 9424.0 9240.0 9112.0 9432.0 9376.0 9232.0 8968.0 9624.0 9432.0 9448.0 
12.578 10560.0 10624.0 10312.0 10496.0 10176.0 10104.0 10152.0 10048.0 10304.0 10440.0 
13.579 11432.0 11184.0 11240.0 11296.0 11104.0 11168.0 11360.0 11368.0 11312.0 11320.0 
14.579 12240.0 12224.0 12368.0 12560.0 12288.0 12312.0 12496.0 12376.0 12488.0 12624.0 
15.581 13312.0 13512.0 13504.0 13448.0 13312.0 13240.0 13176.0 13496.0 13112.0 13512.0 
16.582 14440.0 14376.0 14376.0 14512.0 14496.0 14376.0 14512.0 14568.0 14432.0 14640.0 
17.583 15440.0 15648.0 15376.0 15632.0 15312.0 15560.0 15432.0 15640.0 15248.0 15512.0 
18.584 16640.0 16312.0 16304.0 16896.0 16640.0 16776.0 16640.0 16712.0 16512.0 16648.0 
19.584 17568.0 17448.0 17440.0 17440.0 17624.0 17720.0 17448.0 17248.0 17704.0 17528.0 
20.584 18712.0 18512.0 18568.0 18768.0 18504.0 18520.0 18376.0 18368.0 18520.0 18448.0 
21.584 19432.0 19640.0 19168.0 19760.0 19576.0 19504.0 19640.0 19248.0 19632.0 19848.0 
22.586 20312.0 20648.0 20240.0 20576.0 20168.0 20448.0 20176.0 20176.0 20184.0 20248.0 
23.587 21512.0 21448.0 20920.0 21184.0 21376.0 21304.0 20784.0 21440.0 21312.0 21248.0 
24.588 22240.0 22176.0 22240.0 22512.0 22296.0 22304.0 22168.0 22192.0 22440.0 22584.0 
25.589 23840.0 23504.0 23312.0 23248.0 23440.0 23376.0 23104.0 23448.0 23176.0 23376.0 
26.589 24656.0 24056.0 24576.0 24592.0 24184.0 24512.0 24368.0 24592.0 24384.0 24376.0 
27.59 25720.0 25560.0 25560.0 25376.0 25496.0 25560.0 25168.0 25560.0 25360.0 25432.0 
28.59 26264.0 26384.0 26640.0 26584.0 26712.0 26656.0 26448.0 26456.0 26312.0 26448.0 
29.592 27376.0 27048.0 27504.0 27176.0 27568.0 27512.0 27304.0 27568.0 27504.0 27576.0 
30.593 28304.0 28680.0 28624.0 28888.0 28576.0 28640.0 28352.0 28296.0 28304.0 28368.0 
31.593 29368.0 29440.0 29368.0 29440.0 29440.0 29520.0 29432.0 29632.0 29768.0 29512.0 
32.594 30504.0 30624.0 30256.0 30384.0 30504.0 30640.0 30384.0 30384.0 30576.0 30504.0 
33.594 31432.0 31432.0 31480.0 31496.0 31384.0 31632.0 31432.0 31560.0 31496.0 31384.0 
34.595 32256.0 32248.0 32240.0 32384.0 32384.0 32440.0 32656.0 32368.0 32504.0 32384.0 
35.596 33448.0 33584.0 33448.0 33448.0 33392.0 33184.0 33648.0 32928.0 33560.0 33520.0 
36.596 34184.0 34248.0 34424.0 34560.0 34376.0 34624.0 34512.0 34224.0 34760.0 34696.0 
37.597 35376.0 35496.0 35528.0 35640.0 35504.0 35656.0 35312.0 35248.0 35520.0 35576.0 
38.597 36288.0 36432.0 36632.0 36944.0 36760.0 36624.0 36416.0 36240.0 36560.0 36632.0 
39.598 37120.0 37512.0 37584.0 37448.0 37704.0 37584.0 37240.0 37720.0 37576.0 37840.0 
40.599 38096.0 38376.0 38768.0 38776.0 38576.0 38768.0 38288.0 38648.0 38632.0 38760.0 
41.6 39128.0 39512.0 39456.0 39704.0 39648.0 39464.0 39120.0 39584.0 39584.0 39712.0 
42.6 39912.0 39864.0 39920.0 39864.0 39856.0 39920.0 39720.0 39928.0 39992.0 40000.0 
43.601 40000.0 40000.0 40000.0 40000.0 40000.0 40000.0 40000.0 40000.0 40000.0 40000.0 
44.602 40000.0 40000.0 40000.0 40000.0 40000.0 40000.0 40000.0 40000.0 40000.0 40000.0 
45.604 40000.0 40000.0 40000.0 40000.0 40000.0 40000.0 40000.0 40000.0 40000.0 40000.0 
