time Optional[local:s-0] Optional[local:l-0] Optional[local:l-1] Optional[local:l-2] Optional[local:l-3] Optional[local:l-4] Optional[local:l-5] Optional[local:l-6] Optional[local:l-7] Optional[local:l-8] Optional[local:l-9] 
0.0 960.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
1.269 1952.0 400.0 800.0 0.0 0.0 200.0 320.0 0.0 200.0 448.0 400.0 
2.364 2712.0 600.0 1000.0 456.0 400.0 600.0 1224.0 456.0 400.0 840.0 1112.0 
3.521 3896.0 1800.0 2296.0 1520.0 1696.0 1800.0 2384.0 1720.0 1616.0 2200.0 1888.0 
4.567 4424.0 1800.0 2600.0 1600.0 1800.0 1800.0 2896.0 2000.0 2128.0 2656.0 2200.0 
5.571 5416.0 2648.0 3504.0 2248.0 2456.0 2648.0 3800.0 3040.0 3104.0 3600.0 2912.0 
6.572 6496.0 3400.0 4600.0 3344.0 3496.0 3600.0 4512.0 4192.0 4088.0 4312.0 4000.0 
7.575 7424.0 4112.0 5568.0 4312.0 4200.0 3800.0 5544.0 5232.0 5112.0 5344.0 4896.0 
8.575 8376.0 5104.0 6560.0 5328.0 5168.0 4824.0 6048.0 5984.0 5992.0 6056.0 5992.0 
9.576 9488.0 5400.0 7600.0 6288.0 6168.0 5600.0 7008.0 6888.0 6800.0 7080.0 6896.0 
10.577 10416.0 6392.0 8504.0 7288.0 7224.0 6448.0 7400.0 7200.0 6800.0 8096.0 7712.0 
11.579 11416.0 7000.0 9544.0 8344.0 8240.0 7200.0 8112.0 7912.0 7768.0 9056.0 8696.0 
12.579 12352.0 7712.0 10512.0 9000.0 9200.0 8168.0 9144.0 8944.0 8400.0 10096.0 9688.0 
13.58 13440.0 8640.0 11552.0 10032.0 10168.0 9224.0 9856.0 9600.0 8792.0 10792.0 10688.0 
14.58 14488.0 9744.0 12576.0 10800.0 11200.0 10176.0 10896.0 10624.0 9880.0 11888.0 11704.0 
