time Optional[local:l-0] Optional[local:l-1] Optional[local:l-2] Optional[local:l-3] Optional[local:l-4] Optional[local:l-5] Optional[local:l-6] Optional[local:l-7] Optional[local:l-8] Optional[local:l-9] 
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
1.027 0.005 0.005 0.005 0.005 0.005 0.015 0.005 0.005 0.01 0.01 
2.366 0.015 0.02 0.01 0.015 0.01 0.025 0.02 0.025 0.01 0.015 
3.523 0.03 0.045 0.025 0.04 0.035 0.04 0.045 0.045 0.04 0.05 
4.569 0.05 0.05 0.06 0.055 0.045 0.06 0.06 0.06 0.065 0.06 
5.573 0.075 0.075 0.075 0.085 0.07 0.07 0.075 0.07 0.08 0.075 
6.574 0.095 0.1 0.11 0.105 0.095 0.1 0.1 0.1 0.105 0.105 
7.577 0.115 0.12 0.125 0.125 0.115 0.11 0.12 0.11 0.125 0.13 
8.577 0.14 0.16 0.15 0.155 0.145 0.145 0.155 0.145 0.15 0.15 
9.577 0.165 0.165 0.165 0.165 0.165 0.165 0.16 0.16 0.17 0.17 
10.579 0.2 0.205 0.195 0.2 0.185 0.19 0.18 0.195 0.195 0.19 
11.58 0.21 0.215 0.215 0.215 0.22 0.21 0.205 0.215 0.215 0.225 
12.581 0.24 0.24 0.245 0.24 0.24 0.235 0.225 0.24 0.24 0.245 
13.582 0.265 0.27 0.265 0.26 0.26 0.26 0.26 0.265 0.27 0.275 
14.582 0.29 0.28 0.29 0.29 0.28 0.295 0.29 0.295 0.285 0.29 
15.584 0.32 0.325 0.32 0.325 0.32 0.315 0.315 0.315 0.315 0.325 
16.585 0.345 0.345 0.345 0.35 0.34 0.345 0.35 0.345 0.34 0.35 
17.586 0.37 0.38 0.37 0.37 0.37 0.365 0.365 0.375 0.37 0.375 
18.587 0.4 0.395 0.39 0.4 0.4 0.405 0.4 0.405 0.4 0.405 
19.587 0.42 0.425 0.42 0.42 0.415 0.435 0.425 0.42 0.425 0.435 
20.587 0.455 0.45 0.44 0.45 0.445 0.455 0.445 0.44 0.455 0.45 
21.587 0.465 0.475 0.46 0.47 0.475 0.47 0.475 0.47 0.47 0.485 
22.588 0.495 0.505 0.49 0.5 0.485 0.5 0.49 0.49 0.495 0.495 
23.59 0.525 0.525 0.515 0.52 0.52 0.515 0.51 0.52 0.52 0.52 
24.591 0.54 0.54 0.54 0.55 0.535 0.54 0.535 0.55 0.545 0.555 
25.592 0.58 0.57 0.57 0.57 0.57 0.57 0.56 0.575 0.565 0.57 
26.592 0.61 0.595 0.6 0.61 0.595 0.6 0.59 0.61 0.6 0.595 
27.593 0.635 0.615 0.615 0.62 0.615 0.615 0.61 0.615 0.61 0.615 
28.593 0.655 0.65 0.65 0.655 0.655 0.66 0.65 0.655 0.645 0.65 
29.595 0.67 0.665 0.67 0.665 0.67 0.675 0.665 0.67 0.67 0.675 
30.596 0.69 0.685 0.69 0.695 0.7 0.7 0.68 0.685 0.69 0.69 
31.596 0.715 0.72 0.715 0.72 0.72 0.73 0.715 0.72 0.725 0.725 
32.597 0.745 0.74 0.75 0.75 0.745 0.75 0.75 0.75 0.75 0.745 
33.597 0.765 0.765 0.755 0.765 0.775 0.77 0.765 0.765 0.765 0.775 
34.598 0.8 0.795 0.79 0.8 0.8 0.795 0.81 0.79 0.795 0.8 
35.599 0.825 0.83 0.825 0.825 0.83 0.82 0.83 0.82 0.815 0.83 
36.599 0.845 0.845 0.835 0.84 0.845 0.84 0.85 0.83 0.845 0.845 
37.6 0.87 0.865 0.885 0.875 0.87 0.885 0.87 0.87 0.88 0.875 
38.6 0.88 0.89 0.895 0.89 0.895 0.89 0.88 0.89 0.89 0.895 
39.6 0.92 0.925 0.93 0.925 0.925 0.93 0.915 0.935 0.925 0.93 
40.602 0.93 0.945 0.95 0.955 0.95 0.95 0.93 0.955 0.945 0.945 
41.602 0.975 0.975 0.98 0.975 0.98 0.985 0.97 0.98 0.98 0.98 
42.603 0.985 0.995 0.99 0.995 0.99 0.99 0.985 0.995 0.995 1.0 
43.604 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 
44.605 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 
45.607 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 
