time Optional[local:l-0] Optional[local:l-1] Optional[local:l-2] Optional[local:l-3] Optional[local:l-4] Optional[local:l-5] Optional[local:l-6] Optional[local:l-7] Optional[local:l-8] Optional[local:l-9] 
0.0 128.0 0.0 128.0 128.0 0.0 128.0 128.0 128.0 128.0 128.0 
1.002 128.0 256.0 128.0 256.0 256.0 128.0 256.0 256.0 128.0 256.0 
2.003 384.0 256.0 384.0 384.0 384.0 256.0 384.0 256.0 256.0 256.0 
3.003 628.0 768.0 384.0 628.0 628.0 384.0 512.0 384.0 512.0 512.0 
4.005 1140.0 1268.0 1396.0 1140.0 1268.0 1152.0 884.0 896.0 1524.0 1268.0 
5.006 2036.0 1908.0 2036.0 2164.0 2292.0 2908.0 2292.0 2408.0 2420.0 2152.0 
6.006 3188.0 3420.0 3060.0 3548.0 3420.0 3908.0 3560.0 3176.0 3432.0 3548.0 
7.007 4060.0 4408.0 4548.0 4664.0 4432.0 4536.0 4664.0 4780.0 4780.0 4304.0 
8.008 5152.0 5524.0 5280.0 5268.0 5524.0 5140.0 5652.0 5396.0 5280.0 5524.0 
9.008 6152.0 6152.0 6024.0 6268.0 6140.0 6396.0 6396.0 6536.0 5884.0 6652.0 
10.008 7664.0 6780.0 7164.0 7408.0 7420.0 7664.0 7780.0 7408.0 6524.0 7792.0 
11.01 8652.0 7780.0 7920.0 8548.0 8920.0 8664.0 8664.0 8548.0 7664.0 8408.0 
12.01 9152.0 8780.0 8908.0 9396.0 9652.0 9768.0 9768.0 9408.0 9292.0 9408.0 
13.011 9756.0 9756.0 10000.0 10000.0 10000.0 10000.0 10000.0 10000.0 9884.0 10000.0 
14.011 10000.0 10000.0 10000.0 10000.0 10000.0 10000.0 10000.0 10000.0 10000.0 10000.0 
15.011 10000.0 10000.0 10000.0 10000.0 10000.0 10000.0 10000.0 10000.0 10000.0 10000.0 
16.012 10000.0 10000.0 10000.0 10000.0 10000.0 10000.0 10000.0 10000.0 10000.0 10000.0 
