time                          Optional[local:l-0]           Optional[local:l-1]           Optional[local:l-2]           Optional[local:l-3]           Optional[local:l-4]           Optional[local:l-5]           Optional[local:l-6]           Optional[local:l-7]           Optional[local:l-8]           Optional[local:l-9]           
0.0                           128.0                         128.0                         128.0                         128.0                         128.0                         0.0                           128.0                         0.0                           0.0                           0.0                           
1.0                           128.0                         256.0                         128.0                         128.0                         128.0                         256.0                         128.0                         128.0                         256.0                         256.0                         
2.001                         256.0                         500.0                         512.0                         256.0                         256.0                         256.0                         256.0                         384.0                         256.0                         756.0                         
3.001                         640.0                         628.0                         756.0                         1024.0                        896.0                         640.0                         768.0                         1012.0                        884.0                         884.0                         
4.002                         1512.0                        1268.0                        1140.0                        1268.0                        1268.0                        1780.0                        1908.0                        1384.0                        1140.0                        1896.0                        
5.004                         2024.0                        1780.0                        2524.0                        2280.0                        2164.0                        2652.0                        2884.0                        2024.0                        2280.0                        2408.0                        
6.004                         3432.0                        3164.0                        3280.0                        3048.0                        2804.0                        3524.0                        3512.0                        2920.0                        3304.0                        3280.0                        
7.005                         4548.0                        4408.0                        4292.0                        4420.0                        4048.0                        4524.0                        4280.0                        4176.0                        4164.0                        4024.0                        
8.005                         5664.0                        5292.0                        4908.0                        5548.0                        4780.0                        5780.0                        5792.0                        5024.0                        4920.0                        4780.0                        
9.007                         6152.0                        6420.0                        6024.0                        6292.0                        5896.0                        7420.0                        6920.0                        6280.0                        6548.0                        5676.0                        
10.008                        6908.0                        7524.0                        7652.0                        7396.0                        6524.0                        8780.0                        7768.0                        7164.0                        7548.0                        6536.0                        
11.008                        7920.0                        8280.0                        8792.0                        7908.0                        8036.0                        9396.0                        8396.0                        8164.0                        8152.0                        7164.0                        
12.009                        8292.0                        9036.0                        9408.0                        8768.0                        8780.0                        9756.0                        8780.0                        9384.0                        8896.0                        8536.0                        
13.01                         9256.0                        9628.0                        9884.0                        9768.0                        9640.0                        9884.0                        9140.0                        9628.0                        9884.0                        9140.0                        
14.01                         9756.0                        9884.0                        10000.0                       10000.0                       10000.0                       10000.0                       10000.0                       10000.0                       10000.0                       9500.0                        
15.011                        10000.0                       10000.0                       10000.0                       10000.0                       10000.0                       10000.0                       10000.0                       10000.0                       10000.0                       10000.0                       
16.012                        10000.0                       10000.0                       10000.0                       10000.0                       10000.0                       10000.0                       10000.0                       10000.0                       10000.0                       10000.0                       
17.013                        10000.0                       10000.0                       10000.0                       10000.0                       10000.0                       10000.0                       10000.0                       10000.0                       10000.0                       10000.0                       
