Time Mean Min Max StDev ConfidenceInterval
0 0.0 0.0 0.0 0.0 0.0
1 0.0 0.0 0.0 0.0 0.0
2 0.0 0.0 0.0 0.0 0.0
3 0.015000000000000003 0.0 0.05 0.0241522945769824 0.01260208316112856
4 0.035 0.0 0.05 0.024152294576982397 0.012602083161128557
5 0.065 0.0 0.1 0.03374742788552765 0.017608591652940334
6 0.11000000000000001 0.05 0.15 0.03944053188733077 0.020579115627256672
7 0.25 0.2 0.3 0.047140452079103154 0.024596747752497677
8 0.375 0.35 0.45 0.0353553390593274 0.018447560814373272
9 0.45 0.4 0.55 0.047140452079103175 0.024596747752497684
10 0.55 0.45 0.7 0.06666666666666665 0.03478505426185216
11 0.61 0.55 0.75 0.061463629715285906 0.03207023542164914
12 0.73 0.65 0.8 0.048304589153964815 0.025204166322257127
13 0.93 0.85 1.0 0.04830458915396478 0.02520416632225711
14 1.0 1.0 1.0 0.0 0.0
15 1.0 1.0 1.0 0.0 0.0
16 1.0 1.0 1.0 0.0 0.0
