time                          Optional[local:l-0]           Optional[local:l-1]           Optional[local:l-2]           Optional[local:l-3]           Optional[local:l-4]           Optional[local:l-5]           Optional[local:l-6]           Optional[local:l-7]           Optional[local:l-8]           Optional[local:l-9]           
0.0                           58.0                          59.0                          60.0                          61.0                          62.0                          0.0                           63.0                          0.0                           0.0                           0.0                           
1.001                         0.0                           127.0                         0.0                           0.0                           0.0                           256.0                         0.0                           128.0                         256.0                         256.0                         
2.002                         127.0                         243.0                         383.0                         127.0                         127.0                         0.0                           127.0                         255.0                         0.0                           499.0                         
3.002                         384.0                         128.0                         244.0                         768.0                         640.0                         384.0                         512.0                         628.0                         628.0                         128.0                         
4.003                         871.0                         639.0                         383.0                         243.0                         371.0                         1138.0                        1138.0                        371.0                         255.0                         1010.0                        
5.005                         510.0                         510.0                         1381.0                        1009.0                        894.0                         870.0                         974.0                         638.0                         1137.0                        510.0                         
6.005                         1408.0                        1384.0                        756.0                         768.0                         640.0                         872.0                         628.0                         896.0                         1024.0                        872.0                         
7.006                         1114.0                        1242.0                        1010.0                        1370.0                        1242.0                        999.0                         767.0                         1254.0                        859.0                         743.0                         
8.006                         1116.0                        884.0                         616.0                         1128.0                        732.0                         1256.0                        1512.0                        848.0                         756.0                         756.0                         
9.008                         487.0                         1125.0                        1113.0                        742.0                         1113.0                        1636.0                        1125.0                        1253.0                        1624.0                        894.0                         
10.009                        755.0                         1102.0                        1626.0                        1102.0                        627.0                         1358.0                        847.0                         883.0                         999.0                         859.0                         
11.009                        1012.0                        756.0                         1140.0                        512.0                         1512.0                        616.0                         628.0                         1000.0                        604.0                         628.0                         
12.01                         371.0                         755.0                         615.0                         859.0                         743.0                         359.0                         383.0                         1218.0                        743.0                         1370.0                        
13.011                        963.0                         591.0                         475.0                         999.0                         859.0                         127.0                         359.0                         243.0                         987.0                         603.0                         
14.011                        500.0                         256.0                         116.0                         232.0                         360.0                         116.0                         860.0                         372.0                         116.0                         360.0                         
15.012                        243.0                         115.0                         0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           499.0                         
16.013                        0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           
17.014                        0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           
