time Optional[local:s-0] Optional[local:l-0] Optional[local:l-1] Optional[local:l-2] Optional[local:l-3] Optional[local:l-4] Optional[local:l-5] Optional[local:l-6] Optional[local:l-7] Optional[local:l-8] Optional[local:l-9] 
0.0 648.0 200.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
1.197 1744.0 1200.0 0.0 0.0 0.0 0.0 600.0 200.0 0.0 200.0 0.0 
2.198 2440.0 1200.0 0.0 0.0 0.0 656.0 1056.0 1232.0 0.0 600.0 464.0 
3.595 3672.0 2800.0 1400.0 0.0 800.0 1592.0 2200.0 1800.0 1392.0 1456.0 1328.0 
4.615 4264.0 3200.0 1800.0 640.0 1264.0 1800.0 2400.0 2384.0 1600.0 2624.0 2040.0 
5.657 5488.0 4168.0 2896.0 1744.0 2440.0 3040.0 3640.0 3416.0 2624.0 3592.0 3080.0 
6.714 6288.0 4800.0 3600.0 2456.0 2600.0 3856.0 4592.0 4256.0 3528.0 4520.0 3800.0 
7.716 7480.0 5264.0 4312.0 3688.0 3312.0 4896.0 5688.0 5400.0 4600.0 5640.0 4192.0 
8.716 8488.0 6296.0 5320.0 4648.0 4288.0 5400.0 6696.0 6376.0 5592.0 6624.0 5288.0 
9.722 9488.0 7056.0 6288.0 5744.0 4856.0 6632.0 7632.0 7200.0 6624.0 7648.0 6056.0 
10.722 10496.0 8040.0 6600.0 6704.0 5824.0 7592.0 8640.0 8192.0 7464.0 8632.0 7088.0 
11.723 11480.0 9048.0 7312.0 7704.0 6792.0 8568.0 9656.0 9168.0 8400.0 9600.0 7800.0 
12.723 12488.0 10040.0 8088.0 8728.0 7848.0 9592.0 10632.0 10056.0 9184.0 10376.0 8568.0 
13.724 13480.0 10912.0 9056.0 9712.0 8856.0 10648.0 11600.0 11064.0 10200.0 11320.0 9600.0 
14.725 14416.0 11912.0 10064.0 10200.0 9456.0 11584.0 12560.0 11200.0 11256.0 12240.0 10200.0 
15.726 15488.0 12400.0 11064.0 10400.0 10488.0 12648.0 13584.0 12176.0 12000.0 13272.0 10400.0 
16.726 16480.0 13424.0 12032.0 10800.0 11448.0 13584.0 14688.0 12800.0 12400.0 14240.0 11360.0 
17.727 17488.0 14392.0 13096.0 11400.0 12400.0 14600.0 15688.0 13712.0 13368.0 15344.0 12448.0 
18.728 18160.0 15416.0 14040.0 12168.0 13112.0 15248.0 16640.0 14400.0 14200.0 16296.0 13440.0 
19.729 19216.0 16400.0 15064.0 13000.0 14128.0 16280.0 17576.0 15624.0 15368.0 17240.0 14440.0 
20.73 20240.0 17360.0 15848.0 13592.0 14584.0 17312.0 18584.0 16592.0 16320.0 18344.0 15376.0 
21.731 21224.0 18352.0 16904.0 14664.0 15624.0 17792.0 19648.0 17552.0 17360.0 19288.0 16400.0 
22.731 22240.0 19368.0 17656.0 15688.0 16200.0 18840.0 20648.0 18456.0 18368.0 20240.0 16856.0 
23.734 23216.0 20400.0 18640.0 16656.0 17000.0 19856.0 21640.0 19448.0 19400.0 21328.0 17824.0 
24.735 24224.0 21376.0 19648.0 17688.0 17000.0 20896.0 22648.0 20256.0 20376.0 22304.0 18664.0 
25.736 25144.0 22056.0 20640.0 18656.0 17712.0 21840.0 23648.0 21200.0 21400.0 23200.0 19256.0 
26.738 26232.0 23064.0 21192.0 19656.0 18712.0 22784.0 24640.0 22168.0 22056.0 23920.0 20296.0 
27.738 27208.0 23800.0 22288.0 20696.0 19520.0 23856.0 25640.0 23200.0 23088.0 24400.0 21200.0 
28.739 28224.0 25024.0 22400.0 21656.0 20200.0 24840.0 26632.0 24240.0 24096.0 25112.0 22296.0 
29.74 29216.0 25600.0 23624.0 22200.0 21104.0 25896.0 27640.0 25000.0 25096.0 26104.0 23200.0 
30.741 30160.0 26568.0 24200.0 22912.0 22200.0 26776.0 28696.0 25984.0 26048.0 27080.0 24096.0 
31.742 31224.0 27496.0 25168.0 23800.0 22400.0 27896.0 29592.0 27000.0 27040.0 28104.0 25000.0 
32.744 32216.0 28576.0 26000.0 24512.0 23440.0 28896.0 30656.0 27000.0 28104.0 29104.0 26176.0 
33.744 33240.0 29600.0 26976.0 25488.0 24400.0 29760.0 31592.0 28200.0 29056.0 30048.0 27200.0 
34.746 34216.0 30560.0 27200.0 26512.0 25424.0 30840.0 32696.0 28200.0 30040.0 31048.0 28168.0 
35.746 35224.0 31600.0 28104.0 26800.0 26440.0 31848.0 33656.0 28912.0 31120.0 32032.0 29200.0 
36.747 36240.0 32312.0 29200.0 27000.0 27360.0 32864.0 34648.0 29904.0 32096.0 33104.0 30160.0 
37.753 37216.0 33000.0 30160.0 28040.0 28432.0 33840.0 35600.0 30600.0 33104.0 34096.0 31176.0 
38.754 38216.0 33000.0 30600.0 28600.0 29424.0 34856.0 36504.0 31824.0 34128.0 35104.0 32144.0 
39.754 39232.0 34160.0 31600.0 29576.0 30376.0 35896.0 37400.0 32832.0 35048.0 36112.0 32856.0 
40.754 40000.0 35192.0 32576.0 30504.0 31416.0 36824.0 38248.0 33792.0 36104.0 37112.0 33896.0 
41.755 40000.0 36224.0 33584.0 31600.0 32368.0 37856.0 39312.0 34848.0 37120.0 38128.0 34840.0 
42.756 40000.0 36600.0 33800.0 32400.0 32800.0 38000.0 39400.0 35848.0 37600.0 38200.0 35200.0 
43.757 40000.0 36600.0 33800.0 32400.0 32800.0 38000.0 39400.0 36000.0 37600.0 38200.0 35200.0 
44.758 40000.0 36600.0 33800.0 32400.0 32800.0 38000.0 39400.0 36000.0 37600.0 38200.0 35200.0 
45.758 40000.0 36600.0 33800.0 32400.0 32800.0 38000.0 39400.0 36000.0 37600.0 38200.0 35200.0 
