time Optional[local:l-0] Optional[local:l-1] Optional[local:l-2] Optional[local:l-3] Optional[local:l-4] Optional[local:l-5] Optional[local:l-6] Optional[local:l-7] Optional[local:l-8] Optional[local:l-9] 
0.0 0.005 0.0 0.0 0.0 0.0 0.005 0.0 0.0 0.0 0.0 
1.196 0.005 0.005 0.005 0.005 0.01 0.005 0.01 0.005 0.01 0.005 
2.199 0.01 0.015 0.015 0.01 0.015 0.01 0.01 0.02 0.02 0.015 
3.596 0.04 0.04 0.035 0.04 0.035 0.04 0.035 0.035 0.045 0.04 
4.616 0.05 0.05 0.055 0.055 0.045 0.06 0.045 0.055 0.06 0.055 
5.658 0.06 0.065 0.065 0.06 0.06 0.065 0.06 0.075 0.07 0.08 
6.715 0.095 0.095 0.105 0.105 0.11 0.11 0.1 0.105 0.11 0.105 
7.717 0.105 0.125 0.125 0.12 0.125 0.125 0.115 0.12 0.125 0.12 
8.717 0.135 0.15 0.13 0.145 0.155 0.155 0.14 0.15 0.14 0.135 
9.723 0.165 0.175 0.17 0.165 0.18 0.175 0.155 0.17 0.175 0.165 
10.723 0.185 0.19 0.195 0.205 0.21 0.205 0.195 0.2 0.195 0.195 
11.724 0.225 0.23 0.225 0.23 0.235 0.23 0.225 0.225 0.21 0.23 
12.724 0.255 0.245 0.25 0.25 0.25 0.245 0.245 0.255 0.24 0.245 
13.725 0.285 0.28 0.285 0.285 0.28 0.29 0.265 0.29 0.285 0.275 
14.726 0.3 0.295 0.3 0.31 0.3 0.305 0.3 0.305 0.305 0.3 
15.726 0.325 0.315 0.32 0.315 0.32 0.34 0.32 0.32 0.32 0.325 
16.727 0.345 0.345 0.34 0.34 0.34 0.345 0.33 0.33 0.35 0.35 
17.728 0.375 0.38 0.37 0.365 0.36 0.385 0.35 0.37 0.37 0.365 
18.729 0.395 0.39 0.4 0.385 0.39 0.39 0.38 0.39 0.39 0.4 
19.73 0.415 0.415 0.42 0.42 0.42 0.43 0.425 0.41 0.425 0.42 
20.73 0.455 0.445 0.45 0.44 0.445 0.445 0.445 0.445 0.445 0.44 
21.732 0.47 0.46 0.46 0.46 0.465 0.47 0.475 0.475 0.465 0.475 
22.732 0.505 0.495 0.5 0.5 0.51 0.49 0.49 0.495 0.49 0.495 
23.735 0.535 0.525 0.525 0.52 0.53 0.53 0.53 0.53 0.515 0.53 
24.736 0.545 0.545 0.55 0.535 0.555 0.55 0.56 0.55 0.54 0.545 
25.737 0.58 0.575 0.58 0.58 0.585 0.585 0.57 0.575 0.56 0.57 
26.739 0.595 0.59 0.6 0.59 0.605 0.6 0.61 0.605 0.595 0.6 
27.739 0.625 0.62 0.62 0.62 0.63 0.625 0.625 0.625 0.615 0.625 
28.74 0.64 0.64 0.655 0.635 0.645 0.645 0.645 0.65 0.65 0.645 
29.741 0.675 0.665 0.67 0.67 0.68 0.68 0.67 0.665 0.675 0.665 
30.742 0.7 0.685 0.7 0.68 0.695 0.69 0.695 0.705 0.71 0.69 
31.743 0.735 0.71 0.715 0.715 0.72 0.725 0.73 0.735 0.73 0.725 
32.745 0.755 0.735 0.745 0.755 0.745 0.745 0.735 0.755 0.75 0.745 
33.745 0.78 0.775 0.78 0.785 0.775 0.78 0.78 0.785 0.77 0.775 
34.747 0.805 0.785 0.8 0.8 0.79 0.795 0.785 0.795 0.795 0.795 
35.747 0.825 0.83 0.815 0.835 0.82 0.83 0.83 0.83 0.82 0.82 
36.748 0.85 0.835 0.85 0.86 0.845 0.845 0.85 0.855 0.845 0.84 
37.754 0.87 0.87 0.875 0.875 0.875 0.865 0.87 0.875 0.865 0.88 
38.755 0.895 0.89 0.9 0.9 0.895 0.895 0.9 0.89 0.895 0.89 
39.755 0.925 0.925 0.925 0.93 0.925 0.91 0.925 0.925 0.92 0.92 
40.755 0.94 0.945 0.96 0.96 0.95 0.935 0.955 0.945 0.945 0.945 
41.755 0.975 0.975 0.98 0.98 0.985 0.965 0.975 0.985 0.98 0.985 
42.757 0.995 1.0 1.0 1.0 1.0 1.0 1.0 0.995 1.0 0.995 
43.758 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 
44.759 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 
45.759 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 
