time Optional[local:sl-20000] Optional[local:sl-20001] Optional[local:sl-20002] Optional[local:sl-20003] Optional[local:sl-20004] Optional[local:sl-20005] Optional[local:sl-20006] Optional[local:sl-20007] Optional[local:sl-20008] Optional[local:sl-20009] 
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
1.003 747.0 951.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
2.005 0.0 544.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
3.005 692.0 948.0 698.0 942.0 249.0 941.0 953.0 703.0 953.0 953.0 
4.007 766.0 550.0 1009.0 958.0 1208.0 1056.0 1044.0 1016.0 1004.0 545.0 
5.008 981.0 953.0 539.0 597.0 789.0 0.0 0.0 969.0 731.0 999.0 
6.009 953.0 1004.0 941.0 249.0 1214.0 889.0 749.0 1022.0 1022.0 953.0 
7.01 1056.0 289.0 1010.0 1202.0 1032.0 1068.0 999.0 1032.0 783.0 295.0 
8.011 545.0 953.0 1044.0 795.0 959.0 289.0 895.0 959.0 1138.0 499.0 
9.012 959.0 1004.0 691.0 703.0 999.0 0.0 1056.0 1038.0 859.0 953.0 
10.014 1037.0 992.0 1009.0 1003.0 992.0 1213.0 928.0 946.0 0.0 1043.0 
11.015 959.0 1010.0 545.0 1038.0 1010.0 1032.0 1074.0 1004.0 1208.0 441.0 
12.016 999.0 975.0 383.0 953.0 533.0 959.0 981.0 795.0 1038.0 1022.0 
13.018 980.0 1015.0 1079.0 544.0 696.0 986.0 1009.0 1137.0 952.0 1031.0 
14.019 1016.0 1038.0 981.0 0.0 1016.0 1004.0 1044.0 859.0 1004.0 639.0 
15.02 789.0 959.0 947.0 953.0 783.0 1004.0 895.0 697.0 539.0 1068.0 
16.022 249.0 998.0 1043.0 1003.0 1213.0 1037.0 1101.0 1009.0 958.0 788.0 
17.022 960.0 1040.0 1012.0 930.0 982.0 960.0 948.0 1040.0 790.0 1204.0 
18.023 1038.0 959.0 545.0 1074.0 999.0 1038.0 801.0 953.0 1190.0 545.0 
19.024 749.0 987.0 1214.0 917.0 1016.0 959.0 953.0 1004.0 1056.0 249.0 
20.026 0.0 1009.0 1031.0 1061.0 974.0 788.0 940.0 788.0 499.0 894.0 
21.026 698.0 994.0 954.0 994.0 1018.0 500.0 604.0 960.0 960.0 1052.0 
22.026 1018.0 987.0 1044.0 999.0 987.0 1202.0 1208.0 539.0 1038.0 999.0 
23.027 533.0 1024.0 442.0 1006.0 1006.0 796.0 1040.0 884.0 954.0 1012.0 
24.028 953.0 1032.0 1022.0 301.0 795.0 749.0 959.0 1080.0 1004.0 789.0 
25.029 1044.0 0.0 783.0 1144.0 697.0 1144.0 981.0 1032.0 993.0 575.0 
26.03 499.0 1208.0 953.0 1062.0 1004.0 1050.0 1056.0 959.0 941.0 1132.0 
27.03 960.0 1040.0 1046.0 924.0 988.0 552.0 960.0 1000.0 1064.0 540.0 
28.031 1038.0 639.0 941.0 1080.0 1004.0 697.0 999.0 993.0 539.0 1208.0 
29.031 442.0 1076.0 1018.0 976.0 802.0 802.0 790.0 1046.0 1216.0 982.0 
30.032 1022.0 975.0 789.0 1010.0 953.0 0.0 1202.0 947.0 981.0 1004.0 
31.032 784.0 1018.0 442.0 1018.0 994.0 954.0 930.0 1006.0 1000.0 1000.0 
32.033 953.0 987.0 557.0 527.0 999.0 1044.0 941.0 737.0 1050.0 551.0 
33.033 1006.0 954.0 692.0 1210.0 1006.0 500.0 1174.0 1006.0 948.0 948.0 
34.034 923.0 1050.0 1010.0 789.0 941.0 959.0 691.0 801.0 1050.0 993.0 
35.035 1074.0 999.0 999.0 0.0 1050.0 1038.0 1016.0 947.0 999.0 1004.0 
36.035 790.0 1000.0 546.0 1210.0 302.0 960.0 540.0 1052.0 954.0 1024.0 
37.035 954.0 546.0 1198.0 1040.0 1192.0 1000.0 500.0 948.0 1000.0 982.0 
38.036 1004.0 953.0 551.0 959.0 1056.0 993.0 499.0 801.0 987.0 545.0 
39.036 790.0 1006.0 698.0 988.0 954.0 1000.0 0.0 698.0 1018.0 698.0 
40.036 698.0 732.0 948.0 552.0 988.0 878.0 640.0 768.0 750.0 756.0 
41.037 1016.0 953.0 795.0 697.0 761.0 883.0 1074.0 1032.0 987.0 795.0 
42.037 982.0 854.0 1024.0 954.0 1046.0 988.0 976.0 954.0 1012.0 1000.0 
43.038 1016.0 947.0 987.0 847.0 883.0 999.0 1022.0 993.0 539.0 941.0 
44.038 784.0 1052.0 1000.0 960.0 1064.0 796.0 976.0 994.0 948.0 558.0 
45.038 948.0 1000.0 546.0 790.0 994.0 442.0 954.0 1006.0 1018.0 704.0 
46.039 1010.0 499.0 953.0 889.0 1022.0 1010.0 1056.0 941.0 981.0 999.0 
47.039 988.0 250.0 1046.0 860.0 1034.0 1006.0 680.0 1070.0 1024.0 546.0 
48.04 1016.0 953.0 0.0 0.0 953.0 981.0 1080.0 987.0 777.0 953.0 
49.041 923.0 795.0 697.0 889.0 999.0 959.0 783.0 1050.0 697.0 1004.0 
50.042 1068.0 749.0 1010.0 1108.0 1004.0 1044.0 0.0 947.0 1016.0 987.0 
51.042 936.0 960.0 982.0 948.0 994.0 1006.0 960.0 1000.0 534.0 1006.0 
52.043 1062.0 731.0 1022.0 749.0 999.0 1004.0 987.0 801.0 953.0 987.0 
53.043 994.0 808.0 988.0 1024.0 1006.0 924.0 494.0 942.0 1006.0 1058.0 
54.043 988.0 250.0 930.0 976.0 988.0 1076.0 1018.0 1024.0 994.0 0.0 
55.044 1016.0 441.0 1074.0 999.0 947.0 987.0 987.0 1032.0 999.0 697.0 
56.044 982.0 1018.0 540.0 1052.0 1052.0 1018.0 994.0 954.0 796.0 1006.0 
57.045 1004.0 1038.0 959.0 947.0 1010.0 1032.0 1004.0 1016.0 959.0 1044.0 
58.045 1018.0 960.0 1040.0 1006.0 982.0 750.0 1052.0 970.0 1040.0 948.0 
59.046 533.0 1038.0 447.0 1004.0 307.0 959.0 953.0 1022.0 941.0 1010.0 
60.048 748.0 888.0 1009.0 934.0 952.0 998.0 998.0 782.0 1021.0 672.0 
61.049 0.0 1062.0 789.0 1102.0 1004.0 993.0 993.0 639.0 1032.0 1074.0 
62.049 576.0 988.0 250.0 948.0 1006.0 1046.0 1052.0 1076.0 960.0 790.0 
63.05 1132.0 1004.0 749.0 551.0 987.0 889.0 947.0 981.0 1004.0 697.0 
64.05 540.0 936.0 0.0 948.0 988.0 1070.0 948.0 1012.0 988.0 1018.0 
65.05 954.0 1070.0 698.0 960.0 1012.0 1000.0 354.0 988.0 994.0 534.0 
66.051 1004.0 935.0 1016.0 1032.0 1044.0 987.0 953.0 1010.0 801.0 953.0 
67.051 290.0 1012.0 1034.0 1006.0 960.0 1018.0 1006.0 994.0 954.0 1006.0 
68.052 383.0 1050.0 953.0 1050.0 987.0 981.0 987.0 999.0 1004.0 673.0 
69.053 1080.0 947.0 987.0 959.0 743.0 883.0 1016.0 999.0 731.0 1080.0 
70.054 783.0 1096.0 959.0 987.0 807.0 1126.0 783.0 679.0 895.0 783.0 
71.055 441.0 953.0 1050.0 1050.0 0.0 1038.0 953.0 1074.0 1160.0 441.0 
72.056 1022.0 999.0 993.0 941.0 441.0 959.0 1044.0 981.0 639.0 1022.0 
73.056 982.0 796.0 1012.0 1012.0 1018.0 988.0 884.0 1058.0 1082.0 1034.0 
74.058 1009.0 0.0 538.0 998.0 1037.0 1003.0 1015.0 499.0 526.0 958.0 
75.059 993.0 889.0 639.0 1004.0 953.0 1004.0 1038.0 941.0 953.0 1038.0 
76.059 936.0 1064.0 1070.0 994.0 1000.0 1040.0 1012.0 558.0 1006.0 960.0 
77.06 1074.0 1044.0 987.0 999.0 545.0 953.0 940.0 748.0 992.0 998.0 
78.061 783.0 953.0 1010.0 987.0 953.0 999.0 1104.0 442.0 1006.0 924.0 
79.062 697.0 999.0 539.0 1016.0 993.0 295.0 895.0 1016.0 987.0 1074.0 
80.062 1012.0 296.0 692.0 988.0 1006.0 442.0 1104.0 1040.0 1000.0 1040.0 
81.063 987.0 953.0 953.0 999.0 1044.0 1022.0 749.0 959.0 801.0 959.0 
82.064 1010.0 999.0 1102.0 993.0 941.0 981.0 953.0 993.0 947.0 999.0 
83.065 789.0 545.0 947.0 1004.0 1010.0 1004.0 1044.0 993.0 1050.0 789.0 
84.066 947.0 959.0 1050.0 999.0 795.0 993.0 953.0 1050.0 999.0 959.0 
85.067 1004.0 1038.0 953.0 1050.0 697.0 743.0 999.0 941.0 749.0 1038.0 
86.068 999.0 249.0 1044.0 999.0 1050.0 1010.0 935.0 1004.0 249.0 953.0 
87.069 1004.0 959.0 0.0 953.0 959.0 1044.0 1108.0 301.0 889.0 1004.0 
88.07 993.0 789.0 953.0 795.0 1038.0 953.0 633.0 953.0 1074.0 731.0 
89.071 999.0 953.0 999.0 941.0 953.0 993.0 1074.0 1044.0 533.0 1022.0 
90.073 998.0 1015.0 736.0 307.0 1003.0 742.0 992.0 191.0 638.0 782.0 
91.074 999.0 975.0 953.0 895.0 539.0 1004.0 999.0 1016.0 1010.0 639.0 
92.076 992.0 1015.0 852.0 1061.0 958.0 800.0 986.0 1037.0 1037.0 1079.0 
93.076 1024.0 1034.0 948.0 732.0 1040.0 960.0 942.0 954.0 1024.0 778.0 
94.077 975.0 499.0 999.0 1004.0 249.0 1038.0 1114.0 993.0 1032.0 959.0 
95.078 1004.0 953.0 1004.0 1010.0 697.0 947.0 0.0 743.0 959.0 1038.0 
96.079 1004.0 679.0 1004.0 1038.0 1016.0 301.0 953.0 1004.0 1004.0 191.0 
97.079 988.0 1076.0 930.0 954.0 534.0 442.0 994.0 1000.0 924.0 1024.0 
98.08 941.0 1038.0 1074.0 1044.0 895.0 1022.0 993.0 1004.0 1068.0 1032.0 
99.082 1073.0 748.0 782.0 690.0 1049.0 782.0 958.0 1043.0 986.0 888.0 
100.083 981.0 383.0 889.0 1016.0 999.0 697.0 1096.0 947.0 1004.0 1080.0 
