time Optional[local:sl-20000] Optional[local:sl-20001] Optional[local:sl-20002] Optional[local:sl-20003] Optional[local:sl-20004] Optional[local:sl-20005] Optional[local:sl-20006] Optional[local:sl-20007] Optional[local:sl-20008] Optional[local:sl-20009] 
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
1.003 750.0 954.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
2.005 750.0 1500.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
3.006 1442.0 2448.0 698.0 942.0 250.0 942.0 954.0 704.0 954.0 954.0 
4.007 2210.0 3000.0 1710.0 1902.0 1460.0 2000.0 2000.0 1722.0 1960.0 1500.0 
5.008 3192.0 3954.0 2250.0 2500.0 2250.0 2000.0 2000.0 2692.0 2692.0 2500.0 
6.009 4146.0 4960.0 3192.0 2750.0 3466.0 2890.0 2750.0 3716.0 3716.0 3454.0 
7.01 5204.0 5250.0 4204.0 3954.0 4500.0 3960.0 3750.0 4750.0 4500.0 3750.0 
8.011 5750.0 6204.0 5250.0 4750.0 5460.0 4250.0 4646.0 5710.0 5640.0 4250.0 
9.012 6710.0 7210.0 5942.0 5454.0 6460.0 4250.0 5704.0 6750.0 6500.0 5204.0 
10.014 7750.0 8204.0 6954.0 6460.0 7454.0 5466.0 6634.0 7698.0 6500.0 6250.0 
11.015 8710.0 9216.0 7500.0 7500.0 8466.0 6500.0 7710.0 8704.0 7710.0 6692.0 
12.016 9710.0 10192.0 7884.0 8454.0 9000.0 7460.0 8692.0 9500.0 8750.0 7716.0 
13.018 10692.0 11210.0 8966.0 9000.0 9698.0 8448.0 9704.0 10640.0 9704.0 8750.0 
14.019 11710.0 12250.0 9948.0 9000.0 10716.0 9454.0 10750.0 11500.0 10710.0 9390.0 
15.02 12500.0 13210.0 10896.0 9954.0 11500.0 10460.0 11646.0 12198.0 11250.0 10460.0 
16.022 12750.0 14210.0 11942.0 10960.0 12716.0 11500.0 12750.0 13210.0 12210.0 11250.0 
17.022 13710.0 15250.0 12954.0 11890.0 13698.0 12460.0 13698.0 14250.0 13000.0 12454.0 
18.023 14750.0 16210.0 13500.0 12966.0 14698.0 13500.0 14500.0 15204.0 14192.0 13000.0 
19.024 15500.0 17198.0 14716.0 13884.0 15716.0 14460.0 15454.0 16210.0 15250.0 13250.0 
20.026 15500.0 18210.0 15750.0 14948.0 16692.0 15250.0 16396.0 17000.0 15750.0 14146.0 
21.026 16198.0 19204.0 16704.0 15942.0 17710.0 15750.0 17000.0 17960.0 16710.0 15198.0 
22.027 17216.0 20192.0 17750.0 16942.0 18698.0 16954.0 18210.0 18500.0 17750.0 16198.0 
23.027 17750.0 21216.0 18192.0 17948.0 19704.0 17750.0 19250.0 19384.0 18704.0 17210.0 
24.028 18704.0 22250.0 19216.0 18250.0 20500.0 18500.0 20210.0 20466.0 19710.0 18000.0 
25.029 19750.0 22250.0 20000.0 19396.0 21198.0 19646.0 21192.0 21500.0 20704.0 18576.0 
26.03 20250.0 23460.0 20954.0 20460.0 22204.0 20698.0 22250.0 22460.0 21646.0 19710.0 
27.03 21210.0 24500.0 22000.0 21384.0 23192.0 21250.0 23210.0 23460.0 22710.0 20250.0 
28.031 22250.0 25140.0 22942.0 22466.0 24198.0 21948.0 24210.0 24454.0 23250.0 21460.0 
29.031 22692.0 26216.0 23960.0 23442.0 25000.0 22750.0 25000.0 25500.0 24466.0 22442.0 
30.032 23716.0 27192.0 24750.0 24454.0 25954.0 22750.0 26204.0 26448.0 25448.0 23448.0 
31.032 24500.0 28210.0 25192.0 25472.0 26948.0 23704.0 27134.0 27454.0 26448.0 24448.0 
32.033 25454.0 29198.0 25750.0 26000.0 27948.0 24750.0 28076.0 28192.0 27500.0 25000.0 
33.033 26460.0 30152.0 26442.0 27210.0 28954.0 25250.0 29250.0 29198.0 28448.0 25948.0 
34.034 27384.0 31204.0 27454.0 28000.0 29896.0 26210.0 29942.0 30000.0 29500.0 26942.0 
35.035 28460.0 32204.0 28454.0 28000.0 30948.0 27250.0 30960.0 30948.0 30500.0 27948.0 
36.035 29250.0 33204.0 29000.0 29210.0 31250.0 28210.0 31500.0 32000.0 31454.0 28972.0 
37.035 30204.0 33750.0 30198.0 30250.0 32442.0 29210.0 32000.0 32948.0 32454.0 29954.0 
38.036 31210.0 34704.0 30750.0 31210.0 33500.0 30204.0 32500.0 33750.0 33442.0 30500.0 
39.036 32000.0 35710.0 31448.0 32198.0 34454.0 31204.0 32500.0 34448.0 34460.0 31198.0 
40.036 32698.0 36442.0 32396.0 32750.0 35442.0 32082.0 33140.0 35216.0 35210.0 31954.0 
41.037 33716.0 37396.0 33192.0 33448.0 36204.0 32966.0 34216.0 36250.0 36198.0 32750.0 
42.037 34698.0 38250.0 34216.0 34402.0 37250.0 33954.0 35192.0 37204.0 37210.0 33750.0 
43.038 35716.0 39198.0 35204.0 35250.0 38134.0 34954.0 36216.0 38198.0 37750.0 34692.0 
44.038 36500.0 40250.0 36204.0 36210.0 39198.0 35750.0 37192.0 39192.0 38698.0 35250.0 
45.038 37448.0 41250.0 36750.0 37000.0 40192.0 36192.0 38146.0 40198.0 39716.0 35954.0 
46.039 38460.0 41750.0 37704.0 37890.0 41216.0 37204.0 39204.0 41140.0 40698.0 36954.0 
47.039 39448.0 42000.0 38750.0 38750.0 42250.0 38210.0 39884.0 42210.0 41722.0 37500.0 
48.04 40466.0 42954.0 38750.0 38750.0 43204.0 39192.0 40966.0 43198.0 42500.0 38454.0 
49.041 41390.0 43750.0 39448.0 39640.0 44204.0 40152.0 41750.0 44250.0 43198.0 39460.0 
