time Optional[local:sl-20000] Optional[local:sl-20001] Optional[local:sl-20002] Optional[local:sl-20003] Optional[local:sl-20004] Optional[local:sl-20005] Optional[local:sl-20006] Optional[local:sl-20007] Optional[local:sl-20008] Optional[local:sl-20009] 
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
1.007 0.0025 0.0025 0.0 0.0 0.0025 0.0025 0.0 0.0025 0.0 0.0 
2.009 0.0025 0.0025 0.0025 0.0025 0.0025 0.0025 0.0025 0.0025 0.0025 0.0025 
3.01 0.01 0.01 0.0075 0.0075 0.0075 0.0075 0.0075 0.0075 0.0125 0.0075 
4.012 0.02 0.015 0.015 0.0175 0.015 0.015 0.015 0.015 0.015 0.015 
5.013 0.03 0.03 0.025 0.0275 0.03 0.0275 0.0275 0.0325 0.0275 0.03 
6.014 0.0325 0.035 0.035 0.0325 0.0325 0.0325 0.03 0.0325 0.0325 0.0375 
7.015 0.0425 0.045 0.045 0.045 0.05 0.0525 0.05 0.045 0.045 0.045 
8.016 0.0525 0.0575 0.0525 0.0525 0.055 0.055 0.0575 0.0525 0.055 0.055 
9.017 0.065 0.0625 0.0625 0.0625 0.0625 0.0625 0.065 0.06 0.06 0.0675 
10.019 0.075 0.0725 0.07 0.0675 0.08 0.0775 0.0775 0.07 0.0725 0.0725 
11.02 0.08 0.08 0.08 0.08 0.085 0.085 0.085 0.0825 0.0825 0.085 
12.021 0.0925 0.0925 0.0925 0.0925 0.0925 0.0975 0.095 0.095 0.095 0.0925 
13.023 0.105 0.105 0.1025 0.0975 0.105 0.1025 0.1025 0.105 0.1075 0.1 
14.024 0.1175 0.115 0.1175 0.1075 0.115 0.1175 0.11 0.11 0.1125 0.1125 
15.025 0.12 0.1275 0.12 0.12 0.1225 0.12 0.1275 0.12 0.12 0.125 
16.026 0.135 0.1375 0.13 0.135 0.13 0.1325 0.135 0.135 0.135 0.1325 
17.027 0.145 0.15 0.14 0.145 0.145 0.1425 0.1475 0.145 0.145 0.14 
18.028 0.155 0.1625 0.155 0.155 0.155 0.155 0.155 0.155 0.155 0.155 
19.029 0.1625 0.1675 0.165 0.165 0.1675 0.165 0.1625 0.1625 0.1575 0.1625 
20.03 0.175 0.18 0.175 0.1725 0.175 0.1725 0.18 0.175 0.175 0.1725 
21.031 0.185 0.185 0.185 0.1825 0.1825 0.1825 0.1825 0.18 0.185 0.18 
22.031 0.1975 0.1975 0.195 0.195 0.195 0.1925 0.1975 0.1925 0.1975 0.1925 
23.032 0.205 0.21 0.2025 0.205 0.2025 0.2025 0.2075 0.2 0.21 0.2025 
24.033 0.2125 0.2125 0.2125 0.2175 0.21 0.2125 0.215 0.22 0.215 0.21 
25.033 0.225 0.225 0.2225 0.2275 0.2225 0.225 0.2275 0.225 0.2275 0.22 
26.034 0.23 0.2325 0.23 0.235 0.2325 0.2375 0.23 0.235 0.2325 0.23 
27.035 0.245 0.2425 0.245 0.245 0.2425 0.2475 0.245 0.245 0.2475 0.2425 
28.035 0.2475 0.255 0.2525 0.255 0.2525 0.26 0.2525 0.25 0.26 0.2525 
29.036 0.265 0.27 0.265 0.2625 0.2625 0.27 0.2675 0.265 0.2625 0.2675 
30.036 0.2725 0.2775 0.2725 0.28 0.275 0.275 0.27 0.27 0.275 0.2775 
31.037 0.285 0.285 0.2825 0.2825 0.28 0.2875 0.285 0.2825 0.285 0.2825 
32.038 0.295 0.3 0.2975 0.2975 0.295 0.295 0.3 0.295 0.295 0.2975 
33.038 0.3075 0.305 0.3025 0.3025 0.3 0.3075 0.3025 0.305 0.305 0.3 
34.039 0.3175 0.3175 0.3175 0.3125 0.3175 0.3175 0.315 0.31 0.315 0.315 
35.039 0.325 0.3275 0.32 0.33 0.3225 0.3275 0.3225 0.325 0.325 0.325 
36.04 0.335 0.3325 0.3325 0.335 0.3325 0.3375 0.3325 0.335 0.3325 0.3375 
37.04 0.345 0.3475 0.345 0.345 0.3425 0.3475 0.3475 0.345 0.345 0.3425 
38.04 0.355 0.36 0.3525 0.3575 0.355 0.36 0.35 0.3525 0.355 0.3525 
39.041 0.3575 0.3625 0.3625 0.36 0.3625 0.3675 0.36 0.365 0.3675 0.3575 
40.041 0.37 0.3675 0.3675 0.365 0.37 0.37 0.37 0.375 0.3725 0.3675 
41.042 0.3775 0.38 0.38 0.3775 0.38 0.38 0.38 0.3825 0.3775 0.3825 
42.042 0.39 0.3925 0.395 0.39 0.3875 0.395 0.39 0.395 0.3875 0.3925 
43.042 0.3975 0.4 0.4 0.4025 0.405 0.4025 0.4025 0.4075 0.3975 0.4025 
44.043 0.415 0.4125 0.415 0.415 0.4125 0.415 0.415 0.415 0.4125 0.41 
45.043 0.42 0.42 0.42 0.4175 0.4275 0.425 0.4225 0.4275 0.42 0.425 
46.044 0.4275 0.43 0.43 0.4275 0.435 0.435 0.4275 0.435 0.4275 0.4275 
47.044 0.4425 0.4375 0.4425 0.4375 0.4475 0.445 0.4425 0.445 0.4425 0.44 
48.045 0.4525 0.445 0.445 0.445 0.46 0.4525 0.45 0.45 0.4475 0.45 
49.046 0.46 0.4625 0.455 0.46 0.465 0.4625 0.455 0.4625 0.46 0.4575 
50.047 0.47 0.4675 0.4725 0.465 0.4775 0.4675 0.465 0.4725 0.4675 0.4675 
51.047 0.485 0.4775 0.4775 0.475 0.4825 0.485 0.48 0.48 0.475 0.475 
52.048 0.4875 0.4875 0.485 0.495 0.4975 0.4925 0.4875 0.49 0.4875 0.49 
53.048 0.5 0.4975 0.5 0.495 0.505 0.5025 0.5025 0.5025 0.5 0.4975 
54.048 0.51 0.5075 0.5075 0.51 0.5125 0.51 0.5125 0.51 0.5125 0.505 
55.049 0.525 0.5225 0.5175 0.5175 0.525 0.525 0.5225 0.5125 0.5175 0.5125 
56.049 0.53 0.5275 0.5325 0.5325 0.535 0.535 0.53 0.5325 0.53 0.5275 
57.05 0.54 0.5425 0.5375 0.5425 0.545 0.5425 0.5375 0.5425 0.5425 0.54 
58.05 0.5525 0.555 0.5525 0.555 0.555 0.5575 0.56 0.55 0.55 0.55 
59.051 0.5575 0.5575 0.565 0.56 0.56 0.5625 0.565 0.565 0.5575 0.56 
60.053 0.5675 0.575 0.57 0.57 0.5725 0.5675 0.5725 0.5675 0.57 0.5725 
61.054 0.5775 0.58 0.5775 0.585 0.5825 0.5825 0.5875 0.5825 0.58 0.5825 
62.054 0.59 0.5875 0.59 0.5925 0.595 0.5925 0.5925 0.5925 0.5925 0.5925 
63.055 0.6 0.6 0.5975 0.6 0.6 0.605 0.6025 0.6025 0.6 0.6 
64.055 0.6075 0.6125 0.605 0.6125 0.6125 0.61 0.6125 0.6075 0.6075 0.6075 
65.055 0.62 0.62 0.625 0.62 0.6175 0.6225 0.6175 0.6175 0.6175 0.615 
66.056 0.6275 0.63 0.6325 0.63 0.63 0.6325 0.63 0.6325 0.625 0.63 
67.056 0.63 0.6425 0.6425 0.64 0.6425 0.645 0.64 0.6375 0.635 0.635 
68.056 0.65 0.655 0.6525 0.6575 0.645 0.65 0.65 0.6525 0.65 0.65 
69.058 0.655 0.6625 0.66 0.66 0.6625 0.665 0.66 0.655 0.655 0.655 
70.058 0.67 0.6725 0.6725 0.67 0.6725 0.675 0.6775 0.6725 0.6725 0.67 
71.059 0.6825 0.68 0.6825 0.685 0.6775 0.6825 0.685 0.685 0.68 0.6825 
72.061 0.69 0.6875 0.6925 0.69 0.6925 0.69 0.6925 0.69 0.6875 0.69 
73.061 0.7025 0.7025 0.7 0.7025 0.7025 0.705 0.705 0.695 0.7 0.6975 
74.063 0.7075 0.71 0.7075 0.7125 0.7075 0.7125 0.7125 0.71 0.71 0.7125 
75.064 0.7125 0.7225 0.7275 0.72 0.72 0.7225 0.7225 0.7175 0.7175 0.72 
76.064 0.7225 0.7275 0.7325 0.73 0.7325 0.73 0.735 0.73 0.7325 0.73 
77.065 0.745 0.74 0.745 0.7425 0.7375 0.7375 0.7425 0.74 0.7375 0.74 
78.066 0.755 0.7525 0.75 0.7475 0.7525 0.755 0.7525 0.75 0.75 0.755 
79.067 0.7625 0.76 0.7575 0.76 0.7575 0.7575 0.7625 0.7625 0.7625 0.76 
80.067 0.7725 0.77 0.7725 0.7725 0.775 0.7775 0.7675 0.7725 0.775 0.775 
81.068 0.785 0.7825 0.78 0.7775 0.78 0.7825 0.7775 0.78 0.7825 0.78 
82.069 0.79 0.785 0.7925 0.795 0.7975 0.7925 0.79 0.79 0.795 0.795 
83.07 0.8025 0.81 0.805 0.805 0.8075 0.8075 0.805 0.8 0.805 0.8025 
84.071 0.815 0.815 0.8125 0.8125 0.8175 0.81 0.8125 0.8125 0.8175 0.815 
85.072 0.825 0.8275 0.8275 0.8225 0.8275 0.8275 0.825 0.8225 0.825 0.825 
86.073 0.8375 0.8375 0.8325 0.8325 0.835 0.835 0.8325 0.835 0.835 0.8375 
87.074 0.845 0.8425 0.84 0.8425 0.8425 0.84 0.8425 0.8375 0.845 0.8425 
88.075 0.855 0.855 0.8525 0.85 0.85 0.855 0.85 0.8525 0.855 0.85 
89.076 0.86 0.8625 0.8575 0.8625 0.8575 0.86 0.865 0.8625 0.8675 0.86 
90.077 0.8725 0.8725 0.865 0.87 0.87 0.8725 0.8725 0.875 0.875 0.8675 
91.079 0.885 0.88 0.875 0.88 0.8775 0.88 0.8825 0.8775 0.8775 0.8775 
92.081 0.895 0.8925 0.8875 0.8925 0.89 0.8925 0.89 0.89 0.8925 0.8925 
93.081 0.905 0.905 0.8975 0.9 0.895 0.9075 0.9025 0.9025 0.9025 0.9025 
94.082 0.91 0.9175 0.915 0.91 0.915 0.915 0.9125 0.915 0.92 0.915 
95.083 0.925 0.925 0.9175 0.9225 0.92 0.92 0.9175 0.92 0.925 0.9225 
96.084 0.9375 0.935 0.9275 0.9275 0.9275 0.9275 0.93 0.9225 0.93 0.93 
97.084 0.94 0.9425 0.9375 0.945 0.94 0.9375 0.94 0.9375 0.94 0.94 
98.085 0.9525 0.9525 0.95 0.9525 0.95 0.955 0.95 0.945 0.95 0.95 
99.087 0.965 0.97 0.96 0.965 0.9625 0.96 0.96 0.96 0.9625 0.9625 
100.088 0.975 0.975 0.9675 0.975 0.97 0.97 0.97 0.9725 0.97 0.97 
101.089 0.985 0.9825 0.975 0.98 0.9825 0.98 0.98 0.98 0.985 0.975 
102.089 0.995 0.9925 0.99 0.995 0.9925 0.99 0.995 0.9875 1.0 0.9925 
103.091 0.9975 0.995 1.0 0.9975 1.0 0.9975 0.9975 0.9975 1.0 0.995 
104.091 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 
105.091 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 
106.092 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 
