time Optional[local:ss-10000] 
0.0 0.0 
1.004 950.0 
2.006 1021.0 
3.006 970.0 
4.008 952.0 
5.009 1056.0 
6.01 993.0 
7.011 1010.0 
8.012 999.0 
9.013 993.0 
10.015 992.0 
11.016 1004.0 
12.017 999.0 
13.019 1003.0 
14.02 993.0 
15.021 999.0 
16.023 986.0 
17.023 1012.0 
18.024 1004.0 
19.025 993.0 
20.027 998.0 
21.027 1000.0 
22.027 1000.0 
23.028 993.0 
24.029 1004.0 
25.029 994.0 
26.031 1003.0 
27.031 1000.0 
28.032 999.0 
29.032 994.0 
30.032 1004.0 
31.033 1000.0 
32.034 993.0 
33.034 1012.0 
34.035 993.0 
35.035 999.0 
36.036 1000.0 
37.036 1000.0 
38.037 1004.0 
39.037 936.0 
40.037 1058.0 
41.038 749.0 
42.038 1000.0 
43.039 999.0 
44.039 1012.0 
45.039 988.0 
46.04 999.0 
47.04 1000.0 
48.041 1004.0 
49.042 993.0 
50.043 1004.0 
51.043 994.0 
52.044 993.0 
53.044 1006.0 
54.044 1000.0 
55.045 999.0 
56.045 1000.0 
57.046 993.0 
58.046 1006.0 
59.047 1004.0 
60.049 986.0 
61.05 1010.0 
62.05 988.0 
63.051 1004.0 
64.051 1006.0 
65.051 994.0 
66.052 999.0 
67.052 1000.0 
68.053 993.0 
69.054 999.0 
70.055 1004.0 
71.055 999.0 
72.057 993.0 
73.057 1006.0 
74.059 1009.0 
75.06 981.0 
76.06 1000.0 
77.061 1010.0 
78.062 993.0 
79.063 1004.0 
80.063 994.0 
81.064 999.0 
82.065 993.0 
83.066 999.0 
84.067 1010.0 
85.068 993.0 
86.069 993.0 
87.07 941.0 
88.071 1062.0 
89.072 1010.0 
90.074 980.0 
91.075 1004.0 
92.077 998.0 
93.077 1000.0 
94.078 999.0 
95.079 999.0 
96.08 1004.0 
97.08 930.0 
98.081 1068.0 
99.083 992.0 
100.084 987.0 
101.085 301.0 
102.085 0.0 
103.087 0.0 
104.087 0.0 
105.087 0.0 
106.088 0.0 
