time Optional[local:ss-10000] 
0.0 59700.0 
1.026 71100.0 
2.048 80850.0 
3.071 90425.0 
4.078 100250.0 
5.083 109850.0 
6.087 120700.0 
7.09 130650.0 
8.092 140575.0 
9.095 149575.0 
10.097 159850.0 
11.1 169475.0 
12.102 179125.0 
13.104 190025.0 
14.107 199975.0 
15.109 209950.0 
16.111 219925.0 
17.113 229875.0 
18.114 239550.0 
19.116 249850.0 
20.118 259525.0 
21.12 269200.0 
22.122 279500.0 
23.124 289150.0 
24.126 299450.0 
25.128 309450.0 
26.13 319425.0 
27.132 329425.0 
28.133 339100.0 
29.135 349100.0 
30.138 358775.0 
31.14 369400.0 
32.142 379400.0 
33.144 389400.0 
34.145 399075.0 
35.147 409375.0 
36.149 419375.0 
37.153 429375.0 
38.155 439375.0 
39.157 449050.0 
40.159 459050.0 
41.161 469050.0 
42.163 479350.0 
43.165 489350.0 
44.167 499650.0 
45.169 509650.0 
46.171 519650.0 
47.173 529650.0 
48.174 539650.0 
49.177 549650.0 
50.179 559650.0 
51.181 570275.0 
52.183 580275.0 
53.184 590275.0 
54.186 600275.0 
55.189 610275.0 
56.192 620275.0 
57.194 630900.0 
58.195 640900.0 
59.197 650900.0 
60.198 660900.0 
61.2 670900.0 
62.202 680900.0 
63.203 690900.0 
64.205 700900.0 
65.207 710900.0 
66.209 720900.0 
67.211 730900.0 
68.212 741525.0 
69.214 751525.0 
70.216 761525.0 
71.218 771525.0 
72.219 781525.0 
73.221 791525.0 
74.222 801525.0 
75.224 811525.0 
76.226 821525.0 
77.227 831525.0 
78.229 841525.0 
79.231 851525.0 
80.232 861525.0 
81.234 871525.0 
82.235 881525.0 
83.237 891525.0 
84.239 901525.0 
85.241 911525.0 
86.242 921525.0 
87.244 931525.0 
88.245 941525.0 
89.247 951525.0 
90.248 961525.0 
91.25 971525.0 
92.251 981525.0 
93.253 991525.0 
94.254 1001525.0 
95.257 1011525.0 
96.258 1021525.0 
97.26 1031525.0 
98.261 1041525.0 
99.263 1051525.0 
100.265 1061525.0 
101.267 1071525.0 
102.268 1081525.0 
103.27 1091525.0 
104.272 1101525.0 
