time Optional[local:ss-10000] 
0.0 0.0 
1.005 949.0 
2.009 1019.0 
3.01 969.0 
4.012 1009.0 
5.013 993.0 
6.014 1004.0 
7.015 1004.0 
8.015 988.0 
9.016 999.0 
10.017 1004.0 
11.018 993.0 
12.019 999.0 
13.02 1010.0 
14.021 999.0 
15.022 999.0 
16.023 987.0 
17.023 994.0 
18.024 1016.0 
19.025 993.0 
20.025 994.0 
21.025 1012.0 
22.026 987.0 
23.026 1006.0 
24.027 1004.0 
25.027 994.0 
26.027 1006.0 
27.029 986.0 
28.03 1010.0 
29.03 994.0 
30.031 999.0 
31.031 1012.0 
32.032 987.0 
33.032 1000.0 
34.032 1012.0 
35.034 986.0 
36.036 998.0 
37.037 993.0 
38.037 1006.0 
39.037 1000.0 
40.039 992.0 
41.039 1012.0 
42.04 993.0 
43.041 1004.0 
44.041 1000.0 
45.041 994.0 
46.041 1006.0 
47.041 982.0 
48.043 1015.0 
49.043 1000.0 
50.044 993.0 
51.045 999.0 
52.046 987.0 
53.047 1016.0 
54.047 994.0 
55.048 993.0 
56.048 1012.0 
57.048 988.0 
58.049 1004.0 
59.049 1006.0 
60.049 1000.0 
61.05 993.0 
62.051 999.0 
63.052 993.0 
64.053 1016.0 
65.054 987.0 
66.055 999.0 
67.055 1000.0 
68.055 1000.0 
69.055 1000.0 
70.056 1004.0 
71.056 988.0 
72.057 1004.0 
73.057 994.0 
74.057 1012.0 
75.058 993.0 
76.058 1000.0 
77.058 1000.0 
78.058 1000.0 
79.059 1010.0 
80.06 993.0 
81.061 999.0 
82.062 993.0 
83.063 993.0 
84.064 1004.0 
85.066 998.0 
86.066 1000.0 
87.067 993.0 
88.068 999.0 
89.069 1004.0 
90.07 999.0 
91.071 999.0 
92.072 999.0 
93.073 999.0 
94.073 1012.0 
95.075 974.0 
96.075 1018.0 
97.075 994.0 
98.075 1000.0 
99.076 999.0 
100.077 1038.0 
101.079 0.0 
102.079 0.0 
103.079 0.0 
104.08 0.0 
105.081 0.0 
