time Optional[local:ss-10000] 
0.0 0.0 
1.005 954.0 
2.009 1978.0 
3.01 2948.0 
4.012 3960.0 
5.013 4954.0 
6.014 5960.0 
7.015 6966.0 
8.015 7954.0 
9.016 8954.0 
10.017 9960.0 
11.018 10954.0 
12.019 11954.0 
13.02 12966.0 
14.021 13966.0 
15.022 14966.0 
16.023 15954.0 
17.023 16948.0 
18.024 17966.0 
19.025 18960.0 
20.025 19954.0 
21.025 20966.0 
22.026 21954.0 
23.026 22960.0 
24.027 23966.0 
25.027 24960.0 
26.027 25966.0 
27.029 26954.0 
28.03 27966.0 
29.03 28960.0 
30.031 29960.0 
31.031 30972.0 
32.032 31960.0 
33.032 32960.0 
34.032 33972.0 
35.034 34960.0 
36.036 35960.0 
37.037 36954.0 
38.037 37960.0 
39.037 38960.0 
40.039 39954.0 
41.039 40966.0 
42.04 41960.0 
43.041 42966.0 
44.041 43966.0 
45.041 44960.0 
46.041 45966.0 
47.041 46948.0 
48.043 47966.0 
49.043 48966.0 
50.044 49960.0 
51.045 50960.0 
52.046 51948.0 
53.047 52966.0 
54.047 53960.0 
55.048 54954.0 
56.048 55966.0 
57.048 56954.0 
58.049 57960.0 
59.049 58966.0 
60.049 59966.0 
61.05 60960.0 
62.051 61960.0 
63.052 62954.0 
64.053 63972.0 
65.054 64960.0 
66.055 65960.0 
67.055 66960.0 
68.055 67960.0 
69.055 68960.0 
70.056 69966.0 
71.056 70954.0 
72.057 71960.0 
73.057 72954.0 
74.057 73966.0 
75.058 74960.0 
76.058 75960.0 
77.058 76960.0 
78.058 77960.0 
79.059 78972.0 
80.06 79966.0 
81.061 80966.0 
82.062 81960.0 
83.063 82954.0 
84.064 83960.0 
85.066 84960.0 
86.066 85960.0 
87.067 86954.0 
88.068 87954.0 
89.069 88960.0 
90.07 89960.0 
91.071 90960.0 
92.072 91960.0 
93.073 92960.0 
94.073 93972.0 
95.075 94948.0 
96.075 95966.0 
97.075 96960.0 
98.075 97960.0 
99.076 98960.0 
100.077 100000.0 
101.079 100000.0 
102.079 100000.0 
103.079 100000.0 
104.08 100000.0 
105.081 100000.0 
