time                          Optional[local:s-0]           Optional[local:l-0]           Optional[local:l-1]           Optional[local:l-2]           Optional[local:l-3]           Optional[local:l-4]           Optional[local:l-5]           Optional[local:l-6]           Optional[local:l-7]           Optional[local:l-8]           Optional[local:l-9]           
0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           
1.003                         0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           
2.006                         512.0                         0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           
3.008                         2560.0                        0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           
4.008                         2560.0                        0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           
5.01                          4608.0                        0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           
6.011                         6144.0                        0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           
7.013                         6144.0                        0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           
8.014                         6144.0                        0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           
9.015                         8192.0                        0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           
10.016                        10752.0                       0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           
11.016                        11264.0                       0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           
12.018                        11264.0                       0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           
13.018                        11776.0                       0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           
14.019                        12288.0                       0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           
15.02                         14336.0                       0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           
16.021                        15872.0                       0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           
17.021                        16384.0                       0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           
18.021                        17348.0                       0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           
19.022                        18372.0                       0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           
20.022                        20872.0                       0.0                           0.0                           0.0                           0.0                           0.0                           512.0                         0.0                           0.0                           0.0                           0.0                           
21.024                        20872.0                       512.0                         0.0                           0.0                           0.0                           0.0                           1536.0                        0.0                           0.0                           0.0                           0.0                           
22.024                        21776.0                       512.0                         0.0                           0.0                           0.0                           0.0                           3072.0                        0.0                           0.0                           0.0                           0.0                           
23.025                        22228.0                       1536.0                        0.0                           0.0                           0.0                           0.0                           5120.0                        1024.0                        0.0                           0.0                           0.0                           
24.026                        23704.0                       2560.0                        0.0                           512.0                         0.0                           0.0                           5120.0                        1536.0                        512.0                         0.0                           0.0                           
25.027                        25180.0                       4096.0                        0.0                           1536.0                        0.0                           0.0                           5120.0                        1536.0                        512.0                         0.0                           0.0                           
26.028                        26144.0                       4608.0                        1024.0                        2048.0                        0.0                           0.0                           6144.0                        2048.0                        2560.0                        512.0                         0.0                           
27.028                        26144.0                       6144.0                        1536.0                        5120.0                        0.0                           512.0                         8192.0                        4096.0                        4608.0                        512.0                         0.0                           
28.029                        26596.0                       6656.0                        2560.0                        5120.0                        0.0                           1536.0                        9728.0                        4096.0                        5120.0                        2048.0                        0.0                           
29.029                        29608.0                       6656.0                        4096.0                        5120.0                        512.0                         1536.0                        10240.0                       4608.0                        5632.0                        2048.0                        0.0                           
30.03                         30120.0                       9216.0                        4608.0                        7680.0                        1024.0                        3072.0                        10752.0                       8192.0                        6144.0                        5120.0                        0.0                           
31.03                         31144.0                       9728.0                        5632.0                        9728.0                        1024.0                        4096.0                        12288.0                       8704.0                        6656.0                        5120.0                        0.0                           
