time Optional[local:sl-20000] Optional[local:sl-20001] Optional[local:sl-20002] Optional[local:sl-20003] Optional[local:sl-20004] Optional[local:sl-20005] Optional[local:sl-20006] Optional[local:sl-20007] Optional[local:sl-20008] Optional[local:sl-20009] 
35.033 27448.0 28442.0 29192.0 32960.0 30948.0 26942.0 31692.0 29722.0 28000.0 27646.0 
36.035 28454.0 29466.0 30216.0 34000.0 31750.0 27902.0 32646.0 30692.0 28890.0 28722.0 
37.036 29396.0 30442.0 31250.0 34954.0 32192.0 28948.0 33710.0 31716.0 29960.0 29692.0 
38.036 30460.0 31466.0 32210.0 35500.0 33250.0 29948.0 34750.0 32750.0 30948.0 30640.0 
39.036 31250.0 32500.0 33216.0 35942.0 33250.0 30942.0 35634.0 33704.0 31960.0 31692.0 
40.038 32204.0 33198.0 34198.0 36902.0 33826.0 31942.0 36698.0 34704.0 32954.0 32698.0 
41.038 33198.0 34210.0 35204.0 37750.0 34960.0 32954.0 37250.0 35692.0 33896.0 33652.0 
42.039 34210.0 34750.0 35500.0 38646.0 35692.0 33250.0 37442.0 36716.0 34966.0 34692.0 
43.04 35198.0 35448.0 36454.0 39698.0 36646.0 34140.0 38396.0 37750.0 35960.0 35652.0 
44.04 36204.0 36460.0 37460.0 40698.0 37698.0 35216.0 39500.0 38384.0 36954.0 36750.0 
45.04 37204.0 37448.0 38500.0 41698.0 38698.0 36192.0 40198.0 39466.0 37966.0 36750.0 
46.04 38198.0 38460.0 39454.0 42634.0 39698.0 37210.0 41198.0 40500.0 38948.0 37640.0 
47.04 39222.0 39442.0 40000.0 43704.0 40698.0 38204.0 42000.0 41460.0 39500.0 38710.0 
48.042 40000.0 40396.0 40896.0 44698.0 41640.0 39210.0 42890.0 42500.0 40460.0 39692.0 
49.042 40442.0 41500.0 42000.0 45646.0 42692.0 40204.0 44000.0 43192.0 41250.0 40704.0 
50.043 41466.0 42500.0 42942.0 46750.0 43250.0 41204.0 44890.0 44216.0 41948.0 41250.0 
51.044 42500.0 42500.0 43902.0 46942.0 43698.0 42204.0 45954.0 45250.0 42960.0 42134.0 
52.045 42884.0 43454.0 45000.0 47960.0 44722.0 43198.0 46634.0 45500.0 43896.0 43210.0 
53.046 43966.0 44448.0 45890.0 48954.0 45692.0 44198.0 47640.0 46396.0 44948.0 44250.0 
54.046 44750.0 45454.0 46960.0 49896.0 46692.0 44750.0 48750.0 47500.0 45954.0 45198.0 
55.047 45698.0 46454.0 47948.0 50948.0 47750.0 45698.0 49698.0 48442.0 46692.0 46204.0 
56.047 46698.0 47000.0 48972.0 51948.0 48500.0 46250.0 50640.0 49500.0 47710.0 46750.0 
57.047 47710.0 47698.0 49942.0 52954.0 48884.0 46500.0 51500.0 50134.0 48750.0 47192.0 
58.048 48750.0 48500.0 50966.0 54000.0 49972.0 47454.0 52442.0 51216.0 49442.0 48210.0 
59.048 49192.0 48500.0 51954.0 54960.0 50948.0 48460.0 53338.0 51750.0 50460.0 49250.0 
60.049 50210.0 49454.0 52960.0 55948.0 52000.0 49442.0 54500.0 52448.0 51442.0 49948.0 
61.049 51192.0 50000.0 53966.0 56250.0 52896.0 50460.0 54750.0 53466.0 52454.0 50750.0 
62.05 52216.0 50634.0 54954.0 56948.0 54000.0 51448.0 55710.0 54448.0 53472.0 50750.0 
63.051 53250.0 51722.0 55954.0 57948.0 54890.0 52500.0 56750.0 55466.0 54442.0 51704.0 
64.052 54210.0 52500.0 56960.0 58500.0 55978.0 53192.0 56750.0 56250.0 55466.0 52722.0 
65.053 55210.0 53652.0 57948.0 59192.0 56500.0 54204.0 57454.0 57204.0 56448.0 53750.0 
66.054 56198.0 54698.0 58954.0 60210.0 56884.0 55192.0 58460.0 58210.0 57396.0 54704.0 
67.054 57216.0 55692.0 59954.0 61250.0 57960.0 56152.0 59000.0 59000.0 58460.0 55750.0 
68.054 58198.0 56716.0 60890.0 62198.0 58942.0 57250.0 59698.0 59960.0 59192.0 55750.0 
69.054 59210.0 57710.0 61966.0 63210.0 59966.0 58204.0 60716.0 61000.0 60210.0 56448.0 
70.055 60198.0 58704.0 62890.0 64204.0 61000.0 59250.0 61750.0 61384.0 61000.0 57466.0 
71.055 61198.0 59750.0 63966.0 65204.0 61954.0 59692.0 62704.0 62460.0 61250.0 58250.0 
72.056 62210.0 60750.0 65000.0 66204.0 62960.0 60716.0 63716.0 63442.0 62146.0 58692.0 
73.056 63216.0 61710.0 65442.0 67140.0 63692.0 61750.0 64692.0 64466.0 63250.0 59716.0 
74.056 64204.0 62710.0 66466.0 68250.0 64710.0 62192.0 65692.0 65500.0 64210.0 60500.0 
75.057 65216.0 63704.0 67442.0 68826.0 65250.0 63210.0 66250.0 66140.0 65210.0 61454.0 
76.057 66134.0 64710.0 68454.0 69966.0 66146.0 63750.0 67210.0 67152.0 66204.0 62460.0 
77.057 67216.0 65704.0 69500.0 70942.0 67204.0 64000.0 68250.0 68198.0 67204.0 63134.0 
78.057 68198.0 66750.0 70442.0 71896.0 67500.0 64960.0 69250.0 69204.0 68198.0 64204.0 
79.058 69204.0 66750.0 71460.0 72750.0 68390.0 65500.0 69250.0 70204.0 69204.0 65216.0 
80.059 70216.0 67750.0 72448.0 73698.0 69460.0 66454.0 69750.0 71250.0 70210.0 66198.0 
81.06 71198.0 67750.0 73466.0 74704.0 70454.0 67460.0 70704.0 71250.0 71140.0 67204.0 
82.061 72210.0 68750.0 74396.0 75698.0 71472.0 68500.0 71704.0 72204.0 72204.0 68250.0 
83.062 73198.0 69704.0 75332.0 76698.0 72442.0 69460.0 72692.0 73250.0 73204.0 68692.0 
84.063 74204.0 70710.0 76460.0 77722.0 73466.0 70454.0 73698.0 74204.0 73750.0 69698.0 
85.065 75210.0 71698.0 77448.0 78692.0 74500.0 71454.0 74500.0 75250.0 74442.0 70750.0 
86.065 76192.0 72710.0 78250.0 79716.0 75448.0 72396.0 75384.0 76204.0 75460.0 71750.0 
87.066 77204.0 73634.0 78500.0 80750.0 75750.0 73448.0 76442.0 77204.0 76442.0 72250.0 
88.067 78250.0 74704.0 79448.0 81646.0 76000.0 74460.0 77250.0 78204.0 77466.0 73146.0 
89.068 79210.0 75500.0 80442.0 82704.0 76960.0 75448.0 78198.0 79210.0 78384.0 74204.0 
90.069 80250.0 76454.0 81454.0 83442.0 78000.0 76396.0 79000.0 80250.0 79466.0 75192.0 
91.07 81204.0 77500.0 82454.0 84460.0 78698.0 77460.0 79250.0 81210.0 80442.0 76210.0 
92.071 82250.0 77500.0 83448.0 85500.0 79710.0 78454.0 79500.0 82250.0 81466.0 77210.0 
93.072 83192.0 78390.0 84454.0 86448.0 80750.0 79454.0 80454.0 83146.0 82500.0 78140.0 
94.072 84198.0 79460.0 85500.0 87250.0 81646.0 79750.0 81000.0 84210.0 83448.0 78750.0 
95.074 85192.0 80454.0 86442.0 88204.0 82710.0 80704.0 81954.0 85192.0 84460.0 79384.0 
96.074 86198.0 81460.0 87460.0 89198.0 83698.0 81500.0 82942.0 86216.0 85384.0 80396.0 
97.074 87250.0 82454.0 88500.0 90000.0 84710.0 82192.0 83692.0 87000.0 86460.0 81448.0 
98.074 87890.0 83250.0 89460.0 91000.0 85250.0 83216.0 84652.0 87954.0 87000.0 82390.0 
99.075 88948.0 83942.0 90000.0 91250.0 86204.0 84250.0 85704.0 88960.0 87634.0 83454.0 
100.076 89942.0 84954.0 90698.0 91692.0 87250.0 84884.0 86698.0 89954.0 88716.0 84390.0 
101.078 90884.0 85948.0 91750.0 92716.0 88140.0 85750.0 87710.0 90966.0 89500.0 85460.0 
102.078 92000.0 86960.0 92500.0 93750.0 89210.0 86250.0 88250.0 92000.0 89750.0 86454.0 
103.078 92000.0 88000.0 92500.0 93750.0 89500.0 86500.0 88250.0 92500.0 89750.0 87250.0 
104.079 92000.0 88000.0 92500.0 93750.0 89500.0 86500.0 88250.0 92500.0 89750.0 87250.0 
105.08 92000.0 88000.0 92500.0 93750.0 89500.0 86500.0 88250.0 92500.0 89750.0 87250.0 
