time Optional[local:sl-20000] Optional[local:sl-20001] Optional[local:sl-20002] Optional[local:sl-20003] Optional[local:sl-20004] Optional[local:sl-20005] Optional[local:sl-20006] Optional[local:sl-20007] Optional[local:sl-20008] Optional[local:sl-20009] 
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
1.004 63.0 191.0 249.0 127.0 127.0 127.0 127.0 376.0 127.0 127.0 
2.008 254.0 127.0 63.0 254.0 312.0 254.0 254.0 0.0 254.0 254.0 
3.009 1190.0 1074.0 1580.0 1068.0 749.0 941.0 1132.0 1376.0 999.0 1062.0 
4.011 934.0 1171.0 748.0 1171.0 940.0 934.0 1055.0 818.0 1003.0 748.0 
5.012 813.0 627.0 609.0 377.0 1498.0 1062.0 871.0 993.0 1056.0 935.0 
6.013 1074.0 1196.0 825.0 1330.0 877.0 1132.0 1254.0 633.0 825.0 1074.0 
7.014 731.0 987.0 1114.0 859.0 1056.0 859.0 365.0 865.0 795.0 981.0 
8.014 884.0 884.0 1070.0 564.0 820.0 570.0 1006.0 820.0 1192.0 1018.0 
9.015 1120.0 1004.0 999.0 1440.0 883.0 1248.0 819.0 1120.0 1004.0 1300.0 
10.016 749.0 673.0 1242.0 1050.0 1166.0 807.0 859.0 1248.0 1120.0 935.0 
11.017 1126.0 1516.0 569.0 1190.0 767.0 1068.0 889.0 435.0 627.0 749.0 
12.018 749.0 673.0 1178.0 883.0 929.0 871.0 1678.0 1382.0 1376.0 1196.0 
13.02 1177.0 1119.0 998.0 1235.0 1177.0 1119.0 748.0 928.0 1043.0 1049.0 
14.02 1134.0 1012.0 762.0 698.0 1134.0 686.0 750.0 756.0 756.0 436.0 
15.021 935.0 1038.0 929.0 743.0 987.0 1126.0 1202.0 1184.0 691.0 1062.0 
16.022 1254.0 953.0 1190.0 1068.0 1016.0 1184.0 987.0 1062.0 1190.0 1068.0 
17.022 802.0 1308.0 1058.0 1378.0 1052.0 1192.0 1192.0 994.0 872.0 930.0 
18.023 1196.0 557.0 993.0 737.0 749.0 993.0 923.0 1074.0 993.0 1004.0 
19.024 1050.0 1068.0 877.0 941.0 1004.0 941.0 941.0 987.0 1126.0 993.0 
20.024 686.0 1064.0 1134.0 1122.0 1058.0 994.0 1000.0 1314.0 872.0 1314.0 
21.024 1076.0 1116.0 994.0 994.0 1064.0 948.0 1000.0 808.0 1314.0 750.0 
22.025 981.0 1376.0 621.0 889.0 993.0 1236.0 935.0 743.0 935.0 1306.0 
23.025 1128.0 628.0 1320.0 1238.0 692.0 634.0 1128.0 1326.0 941.0 1004.0 
24.026 1190.0 819.0 929.0 563.0 999.0 1178.0 685.0 865.0 1122.0 872.0 
25.026 808.0 1174.0 686.0 1442.0 1250.0 878.0 1378.0 1006.0 686.0 814.0 
26.026 878.0 692.0 1372.0 686.0 692.0 1000.0 744.0 808.0 1186.0 1128.0 
27.028 992.0 748.0 998.0 1061.0 1241.0 998.0 748.0 1253.0 1061.0 806.0 
28.029 1004.0 999.0 999.0 1376.0 813.0 621.0 1190.0 929.0 877.0 947.0 
29.029 942.0 750.0 692.0 616.0 872.0 1314.0 802.0 1070.0 942.0 924.0 
30.03 993.0 1004.0 1010.0 947.0 941.0 813.0 1580.0 1120.0 1184.0 1196.0 
31.03 1134.0 1122.0 1174.0 1058.0 1250.0 1378.0 982.0 692.0 750.0 680.0 
32.031 737.0 871.0 941.0 551.0 749.0 755.0 697.0 871.0 1062.0 1254.0 
33.031 1018.0 1192.0 1186.0 1460.0 750.0 1000.0 942.0 1128.0 994.0 1244.0 
34.032 923.0 1376.0 1120.0 603.0 1068.0 1056.0 807.0 1056.0 749.0 883.0 
35.033 941.0 551.0 435.0 1004.0 801.0 935.0 1184.0 999.0 1068.0 807.0 
36.035 1259.0 946.0 1317.0 1131.0 952.0 876.0 876.0 934.0 1241.0 1189.0 
37.036 923.0 1126.0 935.0 801.0 1050.0 1370.0 1370.0 1120.0 807.0 999.0 
38.036 1000.0 988.0 872.0 1378.0 1244.0 994.0 1064.0 878.0 1192.0 1058.0 
39.036 750.0 1064.0 1430.0 808.0 1006.0 628.0 616.0 1244.0 686.0 936.0 
40.038 992.0 876.0 684.0 1195.0 1055.0 940.0 1009.0 946.0 1195.0 1311.0 
41.038 1634.0 1192.0 1140.0 1122.0 814.0 1000.0 1244.0 692.0 1116.0 500.0 
42.039 679.0 807.0 679.0 749.0 749.0 1190.0 621.0 993.0 871.0 743.0 
43.04 883.0 813.0 1132.0 1004.0 1370.0 1178.0 1068.0 1016.0 877.0 1126.0 
44.04 1244.0 1308.0 930.0 1122.0 1128.0 878.0 942.0 1040.0 1506.0 884.0 
45.04 872.0 820.0 1000.0 680.0 1128.0 936.0 924.0 1250.0 930.0 1250.0 
46.04 1192.0 1308.0 1128.0 1564.0 814.0 1058.0 1326.0 750.0 634.0 1052.0 
47.04 1186.0 814.0 1186.0 1064.0 738.0 814.0 1238.0 1000.0 936.0 1006.0 
48.042 748.0 934.0 1177.0 748.0 1381.0 1381.0 876.0 1067.0 1055.0 1067.0 
49.042 1058.0 1250.0 820.0 1052.0 808.0 1360.0 994.0 1110.0 1000.0 796.0 
50.043 1190.0 685.0 1120.0 1004.0 1126.0 813.0 877.0 1010.0 929.0 1010.0 
51.044 621.0 1062.0 1056.0 871.0 993.0 755.0 691.0 697.0 1004.0 865.0 
52.045 1074.0 1004.0 819.0 755.0 807.0 929.0 1068.0 865.0 1248.0 819.0 
53.046 923.0 749.0 877.0 1498.0 1196.0 1138.0 1370.0 1178.0 749.0 1248.0 
54.046 1070.0 1366.0 1110.0 552.0 1180.0 930.0 744.0 1064.0 1250.0 1250.0 
55.047 1120.0 929.0 1010.0 1196.0 1062.0 1306.0 935.0 1062.0 1242.0 743.0 
56.047 994.0 1192.0 1058.0 1186.0 756.0 628.0 872.0 942.0 442.0 1378.0 
57.047 808.0 1000.0 628.0 872.0 994.0 622.0 872.0 924.0 814.0 750.0 
58.048 1446.0 941.0 685.0 941.0 1190.0 1196.0 1138.0 1010.0 1004.0 1126.0 
