time Optional[local:sl-20000] Optional[local:sl-20001] Optional[local:sl-20002] Optional[local:sl-20003] Optional[local:sl-20004] Optional[local:sl-20005] Optional[local:sl-20006] Optional[local:sl-20007] Optional[local:sl-20008] Optional[local:sl-20009] 
31.035 0.2825 0.28 0.285 0.285 0.285 0.285 0.29 0.2825 0.2825 0.2825 
32.035 0.295 0.29 0.2925 0.295 0.2925 0.29 0.2925 0.2925 0.2925 0.2925 
33.036 0.2975 0.3 0.305 0.3 0.3 0.3 0.3 0.3025 0.305 0.3075 
34.036 0.3125 0.3125 0.3175 0.315 0.3075 0.3125 0.31 0.315 0.3125 0.3125 
35.038 0.32 0.3225 0.3225 0.3225 0.32 0.3225 0.3225 0.325 0.32 0.3225 
36.04 0.3275 0.3275 0.3325 0.33 0.3225 0.33 0.33 0.335 0.335 0.3325 
37.041 0.3425 0.3375 0.3425 0.3425 0.3375 0.345 0.345 0.3475 0.345 0.3425 
38.041 0.3525 0.3525 0.3525 0.355 0.3525 0.3575 0.355 0.355 0.355 0.355 
39.041 0.36 0.3625 0.37 0.365 0.36 0.3625 0.365 0.37 0.3625 0.365 
40.043 0.3725 0.37 0.3775 0.3725 0.3725 0.37 0.37 0.375 0.37 0.3775 
41.043 0.385 0.38 0.3825 0.385 0.38 0.38 0.385 0.38 0.385 0.3825 
42.044 0.395 0.39 0.3925 0.3925 0.3875 0.39 0.3925 0.3925 0.395 0.3925 
43.045 0.4 0.3975 0.4 0.4 0.4025 0.405 0.4 0.395 0.4025 0.4025 
44.045 0.415 0.4125 0.4125 0.4125 0.4125 0.4125 0.4075 0.415 0.415 0.4075 
45.045 0.425 0.4175 0.4225 0.4225 0.4225 0.4225 0.4225 0.4275 0.4275 0.42 
46.045 0.435 0.4325 0.4325 0.4375 0.43 0.435 0.43 0.435 0.43 0.435 
47.045 0.4475 0.44 0.445 0.4475 0.4425 0.4425 0.4475 0.445 0.44 0.4425 
48.047 0.455 0.45 0.46 0.455 0.4525 0.4525 0.455 0.4525 0.4525 0.45 
49.047 0.4675 0.4625 0.465 0.47 0.4625 0.4725 0.4675 0.47 0.4625 0.465 
50.048 0.4775 0.47 0.4775 0.4775 0.4725 0.48 0.475 0.475 0.475 0.47 
51.049 0.485 0.48 0.49 0.4875 0.485 0.485 0.48 0.4775 0.4825 0.4825 
52.05 0.49 0.4875 0.495 0.4925 0.495 0.4975 0.4875 0.49 0.495 0.4875 
53.051 0.505 0.495 0.5025 0.5075 0.5025 0.5025 0.5025 0.505 0.5025 0.5 
54.051 0.5125 0.5125 0.52 0.5175 0.5175 0.515 0.5125 0.515 0.515 0.5125 
55.052 0.525 0.525 0.525 0.525 0.5275 0.53 0.5225 0.525 0.53 0.5225 
56.052 0.5375 0.535 0.5375 0.5375 0.5325 0.535 0.5325 0.5325 0.5325 0.535 
57.052 0.5475 0.545 0.5425 0.5475 0.545 0.5425 0.5425 0.5475 0.54 0.5425 
58.053 0.5575 0.5525 0.55 0.555 0.555 0.55 0.5475 0.5525 0.5475 0.5525 
59.053 0.5675 0.56 0.56 0.5625 0.5625 0.5575 0.565 0.5625 0.5575 0.5575 
60.053 0.5775 0.5725 0.5725 0.5725 0.575 0.5725 0.57 0.5775 0.57 0.5675 
61.054 0.5825 0.58 0.5825 0.58 0.5825 0.5825 0.5775 0.585 0.5775 0.58 
62.055 0.5925 0.59 0.59 0.5925 0.5875 0.5925 0.585 0.5975 0.5825 0.585 
63.056 0.6075 0.6025 0.6 0.6025 0.6025 0.6 0.595 0.605 0.6 0.6 
64.057 0.61 0.6075 0.615 0.61 0.61 0.61 0.6 0.6075 0.6075 0.6075 
65.058 0.6275 0.6225 0.625 0.62 0.615 0.6175 0.615 0.6225 0.62 0.6175 
66.059 0.6325 0.6325 0.6275 0.63 0.63 0.6275 0.625 0.63 0.6275 0.63 
67.059 0.6475 0.645 0.6425 0.645 0.6375 0.64 0.64 0.6475 0.635 0.6325 
68.059 0.6575 0.6525 0.6525 0.65 0.6525 0.65 0.65 0.655 0.6475 0.645 
69.059 0.6625 0.6625 0.6625 0.6575 0.6575 0.655 0.6575 0.655 0.6575 0.6525 
70.06 0.6775 0.675 0.675 0.675 0.67 0.6725 0.665 0.6725 0.6725 0.67 
71.06 0.685 0.68 0.685 0.6875 0.6825 0.68 0.6825 0.6825 0.68 0.6725 
72.061 0.6925 0.695 0.69 0.6925 0.6925 0.6875 0.6875 0.6925 0.685 0.69 
73.061 0.705 0.7075 0.7025 0.7 0.7 0.6975 0.7 0.6975 0.705 0.7 
74.061 0.7125 0.715 0.7175 0.7075 0.71 0.71 0.71 0.71 0.7175 0.71 
75.062 0.725 0.72 0.7225 0.72 0.7175 0.72 0.72 0.72 0.7225 0.72 
76.062 0.7325 0.7275 0.73 0.73 0.7325 0.725 0.7275 0.735 0.7275 0.725 
77.062 0.75 0.745 0.7475 0.7425 0.7425 0.7425 0.74 0.74 0.74 0.74 
78.062 0.76 0.7475 0.75 0.7525 0.7575 0.755 0.7525 0.75 0.7525 0.755 
79.063 0.7625 0.76 0.7625 0.7575 0.765 0.76 0.7575 0.7575 0.7575 0.765 
80.064 0.7775 0.77 0.7725 0.77 0.7725 0.77 0.77 0.7675 0.7725 0.7675 
81.065 0.78 0.7775 0.7775 0.775 0.7825 0.78 0.78 0.775 0.78 0.7825 
82.066 0.7975 0.79 0.7925 0.79 0.79 0.7925 0.79 0.7825 0.7875 0.7925 
83.067 0.805 0.8 0.8 0.8 0.805 0.805 0.8025 0.8 0.8 0.805 
84.068 0.8125 0.805 0.81 0.8075 0.81 0.815 0.805 0.81 0.81 0.8125 
85.069 0.8275 0.8225 0.83 0.8275 0.82 0.8275 0.825 0.82 0.825 0.825 
86.07 0.835 0.83 0.83 0.83 0.8275 0.8375 0.8375 0.83 0.8375 0.8325 
87.071 0.8475 0.845 0.845 0.845 0.84 0.845 0.845 0.845 0.845 0.85 
88.072 0.8525 0.8525 0.8475 0.85 0.8475 0.8575 0.85 0.85 0.8525 0.86 
89.073 0.8675 0.8575 0.8625 0.86 0.8575 0.865 0.8625 0.8625 0.865 0.865 
90.074 0.8725 0.8725 0.8825 0.87 0.8725 0.875 0.8725 0.8775 0.8775 0.8775 
91.075 0.88 0.88 0.885 0.8775 0.8825 0.885 0.8825 0.885 0.885 0.8875 
92.076 0.895 0.8875 0.8925 0.8925 0.895 0.895 0.8925 0.8975 0.895 0.8975 
93.077 0.9025 0.905 0.9 0.8975 0.9025 0.9075 0.9075 0.91 0.9025 0.905 
94.077 0.915 0.9125 0.915 0.9125 0.9175 0.9075 0.92 0.915 0.9125 0.9125 
95.078 0.9275 0.9275 0.9225 0.9225 0.9225 0.92 0.9275 0.9225 0.9175 0.925 
96.079 0.9325 0.935 0.9375 0.9325 0.9275 0.9325 0.9325 0.935 0.93 0.9375 
97.079 0.9425 0.9525 0.9475 0.9475 0.9425 0.9475 0.9475 0.9425 0.945 0.9475 
98.079 0.9525 0.955 0.955 0.9525 0.95 0.96 0.955 0.955 0.9475 0.955 
99.08 0.96 0.97 0.965 0.965 0.965 0.96 0.9675 0.965 0.96 0.965 
100.081 0.975 0.975 0.9725 0.9775 0.97 0.9675 0.98 0.9775 0.97 0.9775 
101.083 0.9825 0.9875 0.985 0.9825 0.9825 0.98 0.9825 0.9825 0.98 0.985 
102.083 0.995 0.9975 0.99 0.995 0.9925 0.9975 0.995 0.995 0.9925 0.995 
103.083 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 
104.084 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 
105.085 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 
