time                          Optional[local:s-0]           Optional[local:l-0]           Optional[local:l-1]           Optional[local:l-2]           Optional[local:l-3]           Optional[local:l-4]           Optional[local:l-5]           Optional[local:l-6]           Optional[local:l-7]           Optional[local:l-8]           Optional[local:l-9]           
0.0                           406.0                         229.0                         143.0                         241.0                         415.0                         287.0                         289.0                         241.0                         223.0                         225.0                         242.0                         
1.002                         997.0                         753.0                         486.0                         554.0                         797.0                         965.0                         805.0                         809.0                         1036.0                        897.0                         709.0                         
2.004                         979.0                         343.0                         811.0                         1030.0                        1002.0                        995.0                         967.0                         599.0                         107.0                         1042.0                        399.0                         
3.005                         1018.0                        995.0                         1098.0                        999.0                         1014.0                        447.0                         335.0                         899.0                         899.0                         0.0                           399.0                         
4.006                         999.0                         1002.0                        1098.0                        1010.0                        1022.0                        1230.0                        399.0                         799.0                         1198.0                        899.0                         1198.0                        
5.007                         999.0                         987.0                         999.0                         899.0                         999.0                         867.0                         598.0                         898.0                         1021.0                        798.0                         898.0                         
6.009                         970.0                         710.0                         998.0                         1097.0                        990.0                         598.0                         1098.0                        999.0                         675.0                         1098.0                        1118.0                        
7.01                          1002.0                        799.0                         787.0                         927.0                         995.0                         1154.0                        743.0                         899.0                         899.0                         899.0                         991.0                         
8.01                          1004.0                        900.0                         1008.0                        804.0                         912.0                         1036.0                        996.0                         900.0                         1000.0                        1224.0                        688.0                         
9.01                          1020.0                        1132.0                        996.0                         996.0                         1096.0                        960.0                         979.0                         1230.0                        787.0                         999.0                         699.0                         
10.011                        0.0                           767.0                         995.0                         371.0                         803.0                         847.0                         180.0                         668.0                         412.0                         376.0                         200.0                         
11.012                        0.0                           0.0                           211.0                         0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           
12.012                        0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           
13.014                        0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           
