time                          Optional[local:s-0]           Optional[local:l-0]           Optional[local:l-1]           Optional[local:l-2]           Optional[local:l-3]           Optional[local:l-4]           Optional[local:l-5]           Optional[local:l-6]           Optional[local:l-7]           Optional[local:l-8]           Optional[local:l-9]           
0.0                           132.0                         0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           
1.003                         0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           
2.005                         510.0                         0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           
3.007                         1021.0                        0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           
4.007                         1024.0                        0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           
5.008                         511.0                         0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           
6.009                         511.0                         0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           
7.01                          1534.0                        0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           
8.01                          1536.0                        0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           
9.012                         0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           
10.012                        2560.0                        0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           
11.014                        1021.0                        0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           
12.014                        512.0                         0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           
13.015                        511.0                         0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           
14.016                        1022.0                        0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           
15.018                        0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           
16.018                        2048.0                        0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           
17.019                        2043.0                        0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           
18.02                         1024.0                        0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           
19.021                        0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           
20.021                        904.0                         0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           
21.022                        1474.0                        511.0                         0.0                           0.0                           511.0                         0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           
22.023                        451.0                         1022.0                        0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           
23.023                        1988.0                        1024.0                        0.0                           0.0                           512.0                         0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           
24.023                        1476.0                        512.0                         0.0                           0.0                           1536.0                        0.0                           512.0                         0.0                           0.0                           1536.0                        512.0                         
25.024                        963.0                         1022.0                        0.0                           0.0                           2557.0                        0.0                           1022.0                        0.0                           0.0                           1022.0                        0.0                           
26.025                        0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           1022.0                        0.0                           2045.0                        2045.0                        
27.026                        963.0                         3068.0                        0.0                           0.0                           1022.0                        0.0                           511.0                         0.0                           1022.0                        0.0                           2557.0                        
28.026                        1476.0                        512.0                         0.0                           0.0                           0.0                           0.0                           2560.0                        512.0                         0.0                           512.0                         0.0                           
29.027                        0.0                           511.0                         0.0                           511.0                         511.0                         0.0                           0.0                           3068.0                        2557.0                        1534.0                        0.0                           
30.028                        1534.0                        511.0                         1022.0                        1022.0                        2045.0                        0.0                           2045.0                        511.0                         1022.0                        1022.0                        1022.0                        
31.028                        1988.0                        1024.0                        0.0                           512.0                         1024.0                        0.0                           1024.0                        0.0                           512.0                         2560.0                        1536.0                        
32.03                         0.0                           1532.0                        3065.0                        510.0                         0.0                           510.0                         1021.0                        0.0                           510.0                         0.0                           2554.0                        
33.03                         0.0                           1536.0                        512.0                         1024.0                        2560.0                        0.0                           1024.0                        1536.0                        1536.0                        0.0                           0.0                           
34.03                         1536.0                        0.0                           1024.0                        2048.0                        512.0                         1536.0                        512.0                         3072.0                        512.0                         1024.0                        512.0                         
35.031                        0.0                           2045.0                        2045.0                        2045.0                        0.0                           3068.0                        0.0                           0.0                           2557.0                        0.0                           1022.0                        
36.031                        2048.0                        512.0                         0.0                           0.0                           512.0                         0.0                           0.0                           512.0                         0.0                           3584.0                        2048.0                        
37.032                        2045.0                        903.0                         1022.0                        1022.0                        3068.0                        511.0                         3068.0                        0.0                           511.0                         511.0                         511.0                         
38.033                        1022.0                        1022.0                        1022.0                        0.0                           963.0                         1022.0                        1534.0                        1022.0                        1022.0                        1022.0                        0.0                           
39.033                        0.0                           964.0                         512.0                         0.0                           452.0                         1536.0                        0.0                           3524.0                        512.0                         964.0                         1988.0                        
40.033                        512.0                         1416.0                        2048.0                        2560.0                        512.0                         2048.0                        452.0                         0.0                           2560.0                        1416.0                        964.0                         
41.033                        1476.0                        964.0                         964.0                         1024.0                        1868.0                        0.0                           964.0                         1024.0                        452.0                         452.0                         1356.0                        
42.034                        963.0                         1474.0                        1534.0                        511.0                         903.0                         511.0                         2437.0                        1534.0                        963.0                         1414.0                        1534.0                        
43.035                        1022.0                        0.0                           511.0                         1022.0                        511.0                         1022.0                        963.0                         1414.0                        1022.0                        1414.0                        963.0                         
44.035                        964.0                         1024.0                        1024.0                        1024.0                        1988.0                        0.0                           1476.0                        1476.0                        1476.0                        452.0                         1356.0                        
45.036                        963.0                         511.0                         1474.0                        1414.0                        0.0                           1534.0                        1354.0                        451.0                         1474.0                        511.0                         0.0                           
46.037                        1534.0                        963.0                         451.0                         1926.0                        1022.0                        511.0                         0.0                           903.0                         903.0                         511.0                         0.0                           
47.037                        964.0                         1536.0                        1416.0                        964.0                         1476.0                        2048.0                        0.0                           452.0                         1356.0                        512.0                         0.0                           
48.038                        511.0                         451.0                         451.0                         963.0                         511.0                         1474.0                        0.0                           1474.0                        0.0                           511.0                         0.0                           
49.038                        1476.0                        1024.0                        452.0                         512.0                         0.0                           452.0                         0.0                           1536.0                        0.0                           2560.0                        0.0                           
50.039                        1986.0                        1534.0                        1022.0                        1866.0                        2045.0                        903.0                         0.0                           0.0                           0.0                           511.0                         0.0                           
51.039                        512.0                         964.0                         2048.0                        0.0                           1536.0                        1988.0                        0.0                           512.0                         0.0                           512.0                         512.0                         
52.04                         451.0                         511.0                         1534.0                        0.0                           0.0                           903.0                         0.0                           1022.0                        1022.0                        2045.0                        3068.0                        
53.041                        1474.0                        1022.0                        511.0                         0.0                           511.0                         511.0                         0.0                           1534.0                        1022.0                        1534.0                        1022.0                        
54.042                        1022.0                        2045.0                        963.0                         0.0                           2045.0                        963.0                         0.0                           1022.0                        2557.0                        1022.0                        0.0                           
55.043                        1474.0                        0.0                           511.0                         0.0                           2045.0                        1022.0                        1534.0                        1534.0                        0.0                           0.0                           0.0                           
56.043                        512.0                         2048.0                        0.0                           0.0                           0.0                           964.0                         0.0                           0.0                           0.0                           0.0                           0.0                           
57.044                        0.0                           0.0                           1534.0                        1022.0                        0.0                           511.0                         2045.0                        0.0                           1022.0                        0.0                           2045.0                        
58.044                        512.0                         1536.0                        1536.0                        512.0                         1024.0                        1024.0                        0.0                           1536.0                        1024.0                        3012.0                        2560.0                        
59.045                        2557.0                        963.0                         1474.0                        1022.0                        1022.0                        511.0                         0.0                           2557.0                        2557.0                        1534.0                        0.0                           
60.045                        1024.0                        1988.0                        512.0                         1536.0                        2500.0                        0.0                           3584.0                        0.0                           1024.0                        0.0                           0.0                           
61.046                        511.0                         0.0                           511.0                         0.0                           511.0                         2557.0                        0.0                           1022.0                        0.0                           2497.0                        2557.0                        
62.046                        1024.0                        1416.0                        1536.0                        1024.0                        1356.0                        1536.0                        1024.0                        512.0                         0.0                           1024.0                        0.0                           
63.048                        451.0                         1532.0                        451.0                         1532.0                        902.0                         1021.0                        510.0                         1473.0                        2043.0                        962.0                         510.0                         
64.048                        512.0                         904.0                         1024.0                        1024.0                        1476.0                        0.0                           2048.0                        1536.0                        1536.0                        452.0                         2560.0                        
65.049                        1022.0                        903.0                         1474.0                        511.0                         1414.0                        511.0                         1022.0                        511.0                         1022.0                        903.0                         963.0                         
66.05                         1022.0                        0.0                           451.0                         2557.0                        0.0                           1022.0                        1022.0                        903.0                         963.0                         1866.0                        1474.0                        
67.051                        1534.0                        0.0                           2437.0                        511.0                         0.0                           2045.0                        1022.0                        511.0                         511.0                         0.0                           451.0                         
68.051                        1988.0                        0.0                           0.0                           1536.0                        0.0                           1536.0                        512.0                         2380.0                        1024.0                        0.0                           1476.0                        
69.052                        0.0                           511.0                         2045.0                        451.0                         0.0                           451.0                         511.0                         511.0                         2377.0                        0.0                           1022.0                        
70.053                        1474.0                        1534.0                        963.0                         963.0                         0.0                           511.0                         963.0                         511.0                         511.0                         0.0                           1354.0                        
71.053                        0.0                           1024.0                        964.0                         512.0                         0.0                           904.0                         2048.0                        1928.0                        904.0                         1024.0                        904.0                         
72.054                        1414.0                        0.0                           451.0                         511.0                         0.0                           1986.0                        1806.0                        0.0                           1354.0                        1022.0                        0.0                           
73.054                        1928.0                        512.0                         512.0                         2048.0                        0.0                           1416.0                        452.0                         964.0                         0.0                           512.0                         0.0                           
74.056                        510.0                         510.0                         0.0                           962.0                         0.0                           962.0                         1473.0                        2043.0                        0.0                           1021.0                        0.0                           
75.056                        0.0                           3584.0                        1988.0                        1416.0                        0.0                           1416.0                        904.0                         0.0                           0.0                           0.0                           1536.0                        
76.057                        2497.0                        0.0                           1534.0                        963.0                         1022.0                        0.0                           0.0                           0.0                           0.0                           2045.0                        1022.0                        
77.058                        1022.0                        0.0                           511.0                         963.0                         2557.0                        0.0                           0.0                           1534.0                        0.0                           1022.0                        511.0                         
78.058                        511.0                         511.0                         511.0                         963.0                         1534.0                        0.0                           511.0                         963.0                         0.0                           511.0                         1022.0                        
79.059                        0.0                           2048.0                        512.0                         0.0                           1024.0                        0.0                           512.0                         2560.0                        0.0                           2048.0                        1024.0                        
80.059                        1476.0                        1536.0                        512.0                         1024.0                        512.0                         0.0                           1536.0                        512.0                         0.0                           512.0                         1536.0                        
81.059                        1536.0                        1024.0                        1536.0                        1024.0                        0.0                           0.0                           2048.0                        512.0                         0.0                           0.0                           2048.0                        
82.06                         511.0                         0.0                           3068.0                        1022.0                        0.0                           0.0                           511.0                         511.0                         1022.0                        2557.0                        1022.0                        
83.061                        1022.0                        511.0                         0.0                           2045.0                        3580.0                        0.0                           0.0                           511.0                         0.0                           511.0                         0.0                           
84.061                        1988.0                        512.0                         0.0                           0.0                           1024.0                        0.0                           2048.0                        2560.0                        0.0                           1536.0                        1024.0                        
85.061                        1024.0                        2048.0                        512.0                         0.0                           0.0                           0.0                           512.0                         512.0                         2560.0                        0.0                           1536.0                        
86.062                        0.0                           2045.0                        1534.0                        1022.0                        1534.0                        511.0                         2045.0                        451.0                         511.0                         511.0                         1022.0                        
87.063                        1022.0                        903.0                         2557.0                        3068.0                        511.0                         0.0                           511.0                         1022.0                        1534.0                        2497.0                        511.0                         
88.064                        963.0                         903.0                         0.0                           511.0                         0.0                           2557.0                        511.0                         2497.0                        1534.0                        963.0                         963.0                         
