time                          Optional[local:l-0]           Optional[local:l-1]           Optional[local:l-2]           Optional[local:l-3]           Optional[local:l-4]           Optional[local:l-5]           Optional[local:l-6]           Optional[local:l-7]           Optional[local:l-8]           Optional[local:l-9]           
0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           254.0                         
1.002                         0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           
2.004                         0.0                           0.0                           0.0                           511.0                         0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           
3.006                         510.0                         0.0                           0.0                           0.0                           0.0                           510.0                         0.0                           0.0                           0.0                           0.0                           
4.006                         0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           512.0                         512.0                         0.0                           0.0                           
5.007                         0.0                           511.0                         0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           
6.008                         0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           511.0                         0.0                           
7.009                         0.0                           0.0                           511.0                         0.0                           511.0                         511.0                         0.0                           0.0                           0.0                           0.0                           
8.01                          511.0                         511.0                         0.0                           511.0                         0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           
9.011                         0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           
10.011                        0.0                           0.0                           0.0                           512.0                         512.0                         0.0                           512.0                         0.0                           512.0                         512.0                         
11.013                        0.0                           0.0                           0.0                           0.0                           0.0                           510.0                         0.0                           510.0                         0.0                           0.0                           
12.013                        0.0                           0.0                           512.0                         0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           
13.014                        0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           511.0                         0.0                           
14.015                        511.0                         0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           511.0                         
15.017                        0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           
16.017                        0.0                           512.0                         512.0                         0.0                           0.0                           0.0                           512.0                         512.0                         0.0                           0.0                           
17.019                        0.0                           0.0                           0.0                           510.0                         510.0                         510.0                         0.0                           0.0                           0.0                           510.0                         
18.019                        512.0                         0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           512.0                         0.0                           
19.02                         0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           
20.02                         452.0                         0.0                           0.0                           452.0                         0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           
21.021                        0.0                           511.0                         0.0                           0.0                           0.0                           0.0                           1022.0                        0.0                           963.0                         0.0                           
22.022                        0.0                           511.0                         0.0                           0.0                           0.0                           0.0                           0.0                           511.0                         0.0                           451.0                         
23.022                        512.0                         0.0                           512.0                         512.0                         0.0                           452.0                         0.0                           512.0                         0.0                           1024.0                        
24.022                        1024.0                        512.0                         1024.0                        512.0                         1024.0                        512.0                         452.0                         512.0                         512.0                         0.0                           
25.023                        0.0                           511.0                         511.0                         511.0                         511.0                         511.0                         1534.0                        1474.0                        1022.0                        0.0                           
26.024                        0.0                           1022.0                        0.0                           0.0                           511.0                         1022.0                        511.0                         511.0                         1022.0                        511.0                         
27.025                        1022.0                        1474.0                        1534.0                        1534.0                        511.0                         1022.0                        511.0                         511.0                         0.0                           1022.0                        
28.025                        0.0                           512.0                         1476.0                        0.0                           1536.0                        0.0                           1024.0                        0.0                           1024.0                        0.0                           
29.026                        1534.0                        1022.0                        1022.0                        1022.0                        0.0                           511.0                         511.0                         511.0                         1022.0                        1534.0                        
30.027                        1534.0                        511.0                         1534.0                        511.0                         2045.0                        511.0                         511.0                         2045.0                        1022.0                        1534.0                        
31.027                        512.0                         0.0                           512.0                         1024.0                        1988.0                        2048.0                        1024.0                        1536.0                        512.0                         1024.0                        
32.029                        1532.0                        2043.0                        1021.0                        1021.0                        510.0                         1021.0                        1532.0                        0.0                           510.0                         510.0                         
33.029                        512.0                         512.0                         1024.0                        1536.0                        512.0                         0.0                           1536.0                        1024.0                        1024.0                        2048.0                        
34.029                        1022.0                        2045.0                        511.0                         1534.0                        511.0                         2045.0                        511.0                         1534.0                        2045.0                        511.0                         
35.03                         1024.0                        1536.0                        1536.0                        1024.0                        2048.0                        1024.0                        1536.0                        512.0                         1536.0                        1024.0                        
36.03                         1024.0                        512.0                         1024.0                        512.0                         1536.0                        1536.0                        1536.0                        0.0                           512.0                         1024.0                        
37.031                        1022.0                        963.0                         963.0                         2045.0                        1534.0                        511.0                         1022.0                        2045.0                        1534.0                        1534.0                        
38.032                        1022.0                        2497.0                        1022.0                        511.0                         511.0                         1022.0                        511.0                         1022.0                        1022.0                        511.0                         
39.032                        2500.0                        0.0                           1476.0                        512.0                         1536.0                        964.0                         1024.0                        904.0                         1024.0                        512.0                         
40.032                        512.0                         512.0                         512.0                         2440.0                        1476.0                        2500.0                        1988.0                        1536.0                        1536.0                        1476.0                        
41.032                        1416.0                        452.0                         452.0                         1024.0                        964.0                         1416.0                        964.0                         964.0                         2380.0                        512.0                         
42.033                        1474.0                        1534.0                        2497.0                        1926.0                        1926.0                        451.0                         451.0                         1022.0                        511.0                         1986.0                        
43.034                        963.0                         1474.0                        511.0                         511.0                         1474.0                        0.0                           1986.0                        1414.0                        0.0                           1022.0                        
44.034                        1024.0                        2500.0                        1928.0                        1024.0                        452.0                         0.0                           964.0                         1536.0                        1416.0                        1928.0                        
45.035                        1926.0                        511.0                         1022.0                        963.0                         451.0                         1534.0                        963.0                         963.0                         903.0                         451.0                         
46.036                        0.0                           903.0                         0.0                           1354.0                        963.0                         1534.0                        511.0                         1986.0                        1474.0                        0.0                           
47.036                        964.0                         1476.0                        1536.0                        452.0                         964.0                         1024.0                        1416.0                        512.0                         964.0                         1416.0                        
48.037                        1926.0                        511.0                         451.0                         1022.0                        0.0                           451.0                         451.0                         511.0                         511.0                         511.0                         
49.037                        1024.0                        1476.0                        0.0                           0.0                           512.0                         1476.0                        512.0                         1536.0                        512.0                         964.0                         
50.038                        0.0                           963.0                         1022.0                        1022.0                        2045.0                        1474.0                        963.0                         963.0                         511.0                         903.0                         
51.038                        1024.0                        512.0                         1476.0                        964.0                         0.0                           1536.0                        512.0                         512.0                         1024.0                        1024.0                        
52.039                        1534.0                        511.0                         1474.0                        511.0                         1474.0                        511.0                         1022.0                        1986.0                        1022.0                        511.0                         
53.04                         511.0                         1022.0                        0.0                           1534.0                        1022.0                        451.0                         1534.0                        511.0                         1022.0                        1534.0                        
54.041                        1022.0                        1534.0                        511.0                         2045.0                        1022.0                        1986.0                        1534.0                        451.0                         0.0                           1534.0                        
55.042                        1022.0                        511.0                         1474.0                        511.0                         511.0                         511.0                         511.0                         511.0                         1534.0                        1022.0                        
56.042                        0.0                           512.0                         0.0                           512.0                         0.0                           0.0                           0.0                           512.0                         1476.0                        512.0                         
57.043                        2045.0                        511.0                         511.0                         1022.0                        1534.0                        511.0                         1022.0                        511.0                         511.0                         0.0                           
58.043                        1024.0                        1536.0                        2048.0                        1536.0                        1536.0                        1476.0                        1536.0                        512.0                         1024.0                        2048.0                        
59.044                        1022.0                        1986.0                        1986.0                        2045.0                        1534.0                        511.0                         2045.0                        1022.0                        1022.0                        1022.0                        
60.044                        1536.0                        512.0                         512.0                         0.0                           1024.0                        2500.0                        1024.0                        2048.0                        964.0                         2048.0                        
