Time Mean Min Max StDev ConfidenceInterval
0 36.5 0.0 63.0 31.47220996371243 19.506677830937793
1 89.0 0.0 255.0 85.93279027498434 53.26169522065343
2 127.3 0.0 255.0 85.00071895120783 52.68399142898048
3 89.1 0.0 255.0 104.90678401959204 65.02189838303194
4 88.9 0.0 127.0 61.34682822553529 38.02315806628025
5 114.7 0.0 383.0 140.41054882814976 87.02735979500291
6 76.4 0.0 383.0 123.24609527283208 76.38872126171506
7 128.0 0.0 256.0 85.33333333333333 52.89014795886953
8 101.8 0.0 255.0 100.51732852266484 62.301285679617656
9 88.9 0.0 127.0 61.34682822553529 38.02315806628025
10 101.8 0.0 255.0 100.51732852266484 62.301285679617656
11 76.3 0.0 255.0 89.02190741609617 55.176349861149745
12 127.2 0.0 255.0 85.00039215595812 52.683788879186224
13 101.8 0.0 255.0 100.51732852266484 62.301285679617656
14 89.2 0.0 128.0 61.55539510608852 38.15242915813705
15 114.9 0.0 384.0 127.1424835022154 78.80372770652697
16 76.8 0.0 256.0 89.49835504385292 55.47165516029084
17 115.2 0.0 256.0 94.4466927836956 58.538666666666664
18 101.9 0.0 383.0 131.7678514155356 81.67056044050797
19 63.5 0.0 127.0 66.9348771402307 41.486666666666665
20 140.2 0.0 383.0 140.42063792603832 87.03361308266031
21 88.9 0.0 127.0 61.34682822553529 38.02315806628025
22 89.6 0.0 128.0 61.82987411707494 38.322553011684036
23 114.7 0.0 383.0 140.41054882814976 87.02735979500291
24 76.2 0.0 127.0 65.58251799577893 40.648465784905916
25 128.0 0.0 256.0 120.67955732250411 74.79796455935296
26 76.2 0.0 127.0 65.58251799577893 40.648465784905916
27 114.4 0.0 255.0 72.30675394917591 44.81619040778306
28 101.9 0.0 383.0 131.7678514155356 81.67056044050797
29 88.9 0.0 127.0 61.34682822553529 38.02315806628025
30 115.2 0.0 256.0 112.07616457867688 69.46552649096287
31 76.3 0.0 255.0 89.02190741609617 55.176349861149745
32 115.2 0.0 256.0 72.65871516128598 45.03433822713014
33 102.0 0.0 511.0 168.11503997758996 104.19878131085154
34 76.8 0.0 128.0 66.09891577527326 40.96853244462959
35 127.4 0.0 255.0 120.2083376660889 74.50589959042021
36 89.6 0.0 128.0 61.82987411707494 38.322553011684036
37 101.7 0.0 255.0 80.53301600378983 49.91488045329436
38 101.9 0.0 383.0 131.7678514155356 81.67056044050797
39 76.8 0.0 128.0 66.09891577527326 40.96853244462959
40 127.4 0.0 383.0 134.50254024862627 83.36553813976931
41 76.4 0.0 255.0 107.46492967992447 66.60745349016463
42 102.4 0.0 256.0 80.95430810031051 50.175999999999995
43 114.7 0.0 383.0 140.41054882814976 87.02735979500291
44 64.0 0.0 128.0 67.46192341692543 41.81333333333333
45 153.8 0.0 383.0 145.49440615440244 90.17836721126018
46 178.4 0.0 383.0 123.33801792905003 76.44569551431046
47 204.0 0.0 639.0 192.4739520616289 119.29659143868649
48 399.2 0.0 648.0 222.70897801590507 138.03645467613094
49 562.3 7.0 1149.0 355.9569418405047 220.62439829216027
50 653.6 512.0 896.0 127.22263949470629 78.85340890538595
51 678.8 383.0 1158.0 285.5952069314578 177.01374317518085
