time Optional[local:l-0] Optional[local:l-1] Optional[local:l-2] Optional[local:l-3] Optional[local:l-4] Optional[local:l-5] Optional[local:l-6] Optional[local:l-7] Optional[local:l-8] Optional[local:l-9] 
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
1.003 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
2.004 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
3.006 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
4.006 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
5.008 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
6.009 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
7.009 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
8.01 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
9.011 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
10.012 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
11.013 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
12.013 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
13.015 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
14.015 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
15.016 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
16.016 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
17.016 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
18.017 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
19.018 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
20.019 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
21.019 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
22.02 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
23.021 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
24.022 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
25.022 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
26.023 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
27.024 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
28.024 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
29.026 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
30.026 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
31.027 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
32.028 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
33.028 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
34.029 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
35.03 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
36.03 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
37.03 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
38.032 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
39.032 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
40.033 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
41.034 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
42.034 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
43.035 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
44.035 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
45.036 0.0 0.05 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
46.037 0.0 0.05 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
47.038 0.0 0.05 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
48.038 0.05 0.05 0.0 0.0 0.0 0.05 0.05 0.0 0.0 0.0 
49.039 0.05 0.05 0.05 0.0 0.0 0.05 0.05 0.0 0.0 0.0 
50.04 0.05 0.05 0.05 0.0 0.0 0.05 0.05 0.05 0.0 0.0 
51.041 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.0 0.0 
52.042 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.0 
53.043 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.0 
54.043 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.0 
55.044 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.0 
56.045 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.0 
57.046 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.0 
58.047 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 
59.047 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 
60.048 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 
61.049 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 
62.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 
63.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 
64.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 
