time Optional[local:l-0] Optional[local:l-1] Optional[local:l-2] Optional[local:l-3] Optional[local:l-4] Optional[local:l-5] Optional[local:l-6] Optional[local:l-7] Optional[local:l-8] Optional[local:l-9] 
0.0 128.0 128.0 0.0 128.0 128.0 0.0 128.0 0.0 0.0 128.0 
1.001 128.0 128.0 128.0 256.0 384.0 128.0 128.0 128.0 128.0 128.0 
2.002 256.0 256.0 256.0 256.0 384.0 256.0 256.0 384.0 384.0 256.0 
3.003 256.0 512.0 512.0 256.0 512.0 384.0 256.0 384.0 512.0 256.0 
4.004 384.0 640.0 512.0 384.0 512.0 512.0 384.0 384.0 640.0 384.0 
5.005 512.0 640.0 640.0 384.0 896.0 512.0 384.0 640.0 640.0 640.0 
6.006 512.0 640.0 768.0 512.0 896.0 512.0 768.0 640.0 768.0 640.0 
7.006 640.0 768.0 1024.0 512.0 1024.0 640.0 768.0 896.0 896.0 768.0 
8.007 768.0 1024.0 1152.0 512.0 1152.0 896.0 896.0 896.0 896.0 768.0 
9.008 896.0 1024.0 1280.0 640.0 1152.0 1024.0 896.0 1024.0 1024.0 896.0 
10.009 1024.0 1280.0 1280.0 896.0 1280.0 1024.0 1024.0 1024.0 1152.0 896.0 
11.01 1152.0 1280.0 1280.0 1024.0 1280.0 1152.0 1280.0 1024.0 1152.0 1024.0 
12.011 1280.0 1408.0 1408.0 1024.0 1408.0 1152.0 1536.0 1152.0 1408.0 1152.0 
13.012 1408.0 1664.0 1664.0 1024.0 1536.0 1152.0 1536.0 1280.0 1536.0 1152.0 
14.013 1536.0 1792.0 1664.0 1024.0 1664.0 1280.0 1664.0 1280.0 1664.0 1280.0 
15.013 1664.0 1792.0 1792.0 1280.0 1664.0 1280.0 1792.0 1664.0 1664.0 1408.0 
16.013 1792.0 1920.0 1792.0 1280.0 1664.0 1408.0 2048.0 1792.0 1664.0 1408.0 
17.013 1792.0 2048.0 1920.0 1408.0 1920.0 1536.0 2048.0 1792.0 1920.0 1536.0 
18.014 1792.0 2048.0 2176.0 1408.0 1920.0 1536.0 2176.0 2176.0 2048.0 1664.0 
19.015 1920.0 2176.0 2176.0 1408.0 1920.0 1664.0 2176.0 2304.0 2048.0 1792.0 
20.016 1920.0 2304.0 2432.0 1664.0 2176.0 1664.0 2560.0 2304.0 2176.0 1792.0 
21.017 2048.0 2304.0 2560.0 1664.0 2304.0 1664.0 2688.0 2432.0 2304.0 1920.0 
22.017 2048.0 2432.0 2688.0 1792.0 2304.0 1792.0 2688.0 2560.0 2432.0 2048.0 
23.018 2176.0 2432.0 2688.0 2048.0 2304.0 2048.0 3072.0 2688.0 2432.0 2048.0 
24.019 2304.0 2560.0 2816.0 2176.0 2304.0 2048.0 3200.0 2688.0 2560.0 2048.0 
25.019 2560.0 2560.0 2944.0 2176.0 2560.0 2304.0 3200.0 2944.0 2560.0 2176.0 
26.02 2560.0 2560.0 2944.0 2304.0 2560.0 2432.0 3328.0 3072.0 2688.0 2304.0 
27.021 2688.0 2688.0 3072.0 2432.0 2688.0 2432.0 3328.0 3200.0 2816.0 2560.0 
28.022 2816.0 2816.0 3072.0 2816.0 2944.0 2560.0 3328.0 3200.0 2816.0 2560.0 
29.023 2816.0 2944.0 3072.0 2944.0 3072.0 2560.0 3456.0 3328.0 2944.0 2688.0 
30.023 3072.0 2944.0 3200.0 2944.0 3200.0 2816.0 3584.0 3584.0 2944.0 2688.0 
31.025 3072.0 2944.0 3200.0 3072.0 3328.0 2944.0 3584.0 3584.0 3200.0 2816.0 
32.025 3200.0 3072.0 3328.0 3200.0 3328.0 3072.0 3840.0 3712.0 3200.0 2944.0 
33.026 3200.0 3200.0 3328.0 3328.0 3328.0 3584.0 3840.0 3968.0 3200.0 2944.0 
34.026 3328.0 3328.0 3328.0 3328.0 3328.0 3584.0 3968.0 4096.0 3328.0 3072.0 
35.027 3328.0 3584.0 3584.0 3456.0 3584.0 3840.0 3968.0 4224.0 3328.0 3072.0 
36.027 3456.0 3584.0 3584.0 3584.0 3712.0 3968.0 4096.0 4224.0 3456.0 3200.0 
37.028 3712.0 3712.0 3712.0 3712.0 3712.0 4096.0 4096.0 4352.0 3584.0 3200.0 
38.029 3712.0 4096.0 3840.0 3840.0 3712.0 4352.0 4224.0 4352.0 3584.0 3200.0 
39.029 3712.0 4224.0 3840.0 3840.0 3840.0 4352.0 4352.0 4480.0 3712.0 3328.0 
40.03 4096.0 4352.0 4096.0 4096.0 3840.0 4480.0 4352.0 4480.0 3712.0 3456.0 
41.031 4096.0 4352.0 4352.0 4096.0 3840.0 4480.0 4480.0 4480.0 3840.0 3712.0 
42.031 4224.0 4480.0 4352.0 4224.0 4096.0 4608.0 4608.0 4608.0 3840.0 3712.0 
43.032 4608.0 4736.0 4352.0 4352.0 4096.0 4736.0 4608.0 4608.0 4096.0 3712.0 
44.032 4736.0 4736.0 4352.0 4480.0 4096.0 4864.0 4736.0 4736.0 4096.0 3712.0 
45.033 4992.0 5000.0 4608.0 4480.0 4480.0 4864.0 4736.0 4736.0 4352.0 3840.0 
46.034 4992.0 5128.0 4864.0 4864.0 4608.0 5120.0 4864.0 4992.0 4352.0 4096.0 
47.035 5120.0 5256.0 5120.0 4864.0 4736.0 5120.0 4992.0 5248.0 4992.0 4480.0 
48.035 5640.0 5640.0 5760.0 5248.0 5376.0 5512.0 5640.0 5504.0 4992.0 4608.0 
49.037 6280.0 5768.0 5768.0 6016.0 5632.0 6280.0 6024.0 6272.0 6144.0 5376.0 
50.037 7048.0 6664.0 6408.0 6528.0 6272.0 6792.0 6536.0 6920.0 6912.0 6016.0 
51.038 7432.0 7176.0 6920.0 7560.0 7432.0 7176.0 7304.0 7304.0 7808.0 6784.0 
52.039 8456.0 7432.0 8200.0 8456.0 7944.0 8456.0 8456.0 8584.0 8456.0 8064.0 
53.04 9480.0 8456.0 9224.0 9096.0 8712.0 9224.0 9224.0 9480.0 9992.0 8576.0 
54.04 10760.0 9736.0 10248.0 10632.0 9864.0 10120.0 9992.0 10760.0 11016.0 9856.0 
55.041 11784.0 10504.0 11272.0 11272.0 10888.0 10760.0 11016.0 11784.0 12296.0 10496.0 
56.042 12552.0 11400.0 12424.0 12424.0 11784.0 12040.0 12040.0 13064.0 13192.0 11520.0 
57.043 13832.0 12296.0 13192.0 13448.0 12680.0 13704.0 12680.0 14088.0 14472.0 12672.0 
58.044 14856.0 13448.0 13960.0 14344.0 13448.0 14600.0 13320.0 15368.0 15112.0 13704.0 
59.044 16264.0 14216.0 14984.0 15496.0 14728.0 15752.0 14600.0 16648.0 16392.0 14984.0 
60.045 17544.0 15112.0 16264.0 16392.0 15368.0 16392.0 15240.0 18184.0 17800.0 16264.0 
61.046 18952.0 16008.0 17288.0 17544.0 16648.0 17544.0 16520.0 19336.0 18568.0 17416.0 
62.047 19720.0 16904.0 19336.0 18824.0 17928.0 18440.0 17416.0 20104.0 19848.0 18184.0 
63.047 20616.0 17672.0 20232.0 19592.0 18952.0 19848.0 18568.0 21256.0 21000.0 19592.0 
