time Optional[local:l-0] Optional[local:l-1] Optional[local:l-2] Optional[local:l-3] Optional[local:l-4] Optional[local:l-5] Optional[local:l-6] Optional[local:l-7] Optional[local:l-8] Optional[local:l-9] 
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.005 0.0 0.0 
1.002 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.005 0.0 0.005 
2.005 0.015 0.01 0.015 0.02 0.01 0.015 0.03 0.035 0.01 0.015 
3.043 0.04 0.025 0.03 0.035 0.03 0.03 0.03 0.055 0.025 0.025 
4.299 0.065 0.05 0.05 0.055 0.055 0.055 0.06 0.065 0.055 0.055 
5.301 0.085 0.08 0.075 0.085 0.085 0.085 0.08 0.09 0.07 0.075 
6.371 0.09 0.085 0.08 0.085 0.085 0.085 0.09 0.09 0.095 0.085 
7.372 0.11 0.105 0.115 0.1 0.11 0.11 0.115 0.105 0.1 0.11 
8.375 0.13 0.135 0.13 0.135 0.14 0.14 0.135 0.145 0.14 0.145 
9.375 0.17 0.15 0.16 0.165 0.16 0.16 0.16 0.18 0.16 0.165 
10.376 0.185 0.18 0.18 0.185 0.195 0.18 0.19 0.19 0.185 0.18 
11.378 0.205 0.2 0.205 0.21 0.215 0.205 0.2 0.205 0.215 0.205 
12.379 0.225 0.225 0.225 0.235 0.235 0.225 0.235 0.235 0.235 0.23 
13.379 0.27 0.255 0.26 0.25 0.25 0.26 0.27 0.265 0.26 0.26 
14.38 0.295 0.285 0.28 0.29 0.29 0.29 0.28 0.29 0.295 0.28 
15.38 0.31 0.305 0.32 0.31 0.31 0.31 0.315 0.305 0.32 0.31 
16.38 0.345 0.34 0.345 0.33 0.35 0.33 0.33 0.335 0.34 0.335 
17.381 0.365 0.365 0.365 0.36 0.355 0.36 0.36 0.37 0.365 0.375 
18.382 0.385 0.38 0.38 0.38 0.38 0.375 0.385 0.38 0.385 0.39 
19.384 0.415 0.415 0.41 0.41 0.41 0.41 0.41 0.415 0.42 0.42 
20.384 0.435 0.435 0.44 0.435 0.42 0.43 0.43 0.42 0.44 0.435 
21.387 0.47 0.47 0.46 0.45 0.45 0.465 0.455 0.46 0.465 0.475 
22.388 0.48 0.48 0.475 0.47 0.475 0.475 0.485 0.47 0.49 0.49 
23.388 0.51 0.52 0.51 0.505 0.51 0.505 0.505 0.5 0.51 0.505 
24.389 0.535 0.535 0.525 0.52 0.53 0.53 0.53 0.525 0.53 0.53 
25.39 0.56 0.56 0.565 0.56 0.555 0.565 0.565 0.56 0.555 0.555 
26.39 0.58 0.585 0.585 0.575 0.57 0.59 0.575 0.585 0.585 0.585 
27.391 0.615 0.61 0.615 0.61 0.61 0.62 0.61 0.61 0.615 0.61 
28.392 0.625 0.625 0.625 0.625 0.62 0.645 0.62 0.62 0.63 0.625 
29.392 0.66 0.66 0.66 0.655 0.665 0.67 0.66 0.66 0.66 0.67 
30.393 0.69 0.69 0.69 0.685 0.69 0.695 0.685 0.685 0.685 0.69 
31.393 0.715 0.71 0.715 0.715 0.71 0.725 0.715 0.71 0.705 0.71 
32.394 0.73 0.74 0.73 0.73 0.73 0.75 0.735 0.735 0.74 0.745 
33.395 0.77 0.76 0.765 0.765 0.765 0.77 0.765 0.76 0.765 0.765 
34.395 0.785 0.795 0.79 0.785 0.785 0.79 0.79 0.805 0.785 0.795 
35.397 0.81 0.81 0.81 0.81 0.8 0.805 0.81 0.81 0.81 0.8 
36.397 0.835 0.835 0.835 0.83 0.82 0.84 0.83 0.845 0.83 0.84 
37.397 0.855 0.85 0.85 0.855 0.86 0.855 0.86 0.865 0.86 0.855 
38.398 0.885 0.875 0.875 0.88 0.87 0.89 0.88 0.88 0.875 0.885 
39.398 0.925 0.91 0.91 0.905 0.91 0.915 0.915 0.915 0.915 0.92 
40.399 0.93 0.935 0.93 0.925 0.925 0.93 0.92 0.92 0.94 0.93 
41.399 0.97 0.955 0.955 0.945 0.945 0.95 0.945 0.935 0.955 0.965 
42.401 0.99 0.99 0.98 0.975 0.98 0.985 0.98 0.98 0.985 0.98 
43.402 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 
44.403 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 
45.404 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 
