time Optional[local:s-0] Optional[local:l-0] Optional[local:l-1] Optional[local:l-2] Optional[local:l-3] Optional[local:l-4] Optional[local:l-5] Optional[local:l-6] Optional[local:l-7] Optional[local:l-8] Optional[local:l-9] 
0.0 384.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
1.002 1472.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
2.004 2200.0 0.0 320.0 200.0 712.0 200.0 0.0 0.0 0.0 800.0 200.0 
3.016 2968.0 200.0 640.0 664.0 1464.0 1000.0 456.0 392.0 192.0 1000.0 720.0 
4.602 3976.0 1160.0 1744.0 1664.0 2440.0 1984.0 1496.0 1416.0 1216.0 2000.0 1600.0 
5.838 5200.0 2200.0 2000.0 2896.0 2800.0 3152.0 2000.0 2392.0 2000.0 3288.0 2504.0 
6.953 6032.0 3456.0 2704.0 3600.0 3920.0 4000.0 2456.0 3440.0 3096.0 4128.0 3600.0 
8.12 7072.0 4232.0 3632.0 4600.0 4464.0 5024.0 3720.0 4000.0 3928.0 4968.0 4000.0 
9.121 8232.0 5224.0 4696.0 5312.0 5696.0 5992.0 4456.0 4712.0 5024.0 6000.0 4848.0 
10.123 9200.0 6232.0 5712.0 6320.0 6712.0 7024.0 5200.0 5600.0 6032.0 7032.0 5928.0 
11.123 10112.0 7216.0 6696.0 7312.0 7744.0 8040.0 5912.0 6248.0 7016.0 7920.0 6856.0 
12.124 11208.0 8168.0 7632.0 8320.0 8696.0 8960.0 6848.0 7200.0 7904.0 8800.0 7856.0 
13.125 12224.0 9232.0 8640.0 8800.0 9688.0 9856.0 7888.0 8168.0 9000.0 9512.0 8888.0 
14.126 13216.0 10168.0 9688.0 9768.0 10712.0 10800.0 8856.0 9000.0 10032.0 10528.0 9888.0 
15.127 14224.0 11200.0 10712.0 10400.0 11704.0 11704.0 9888.0 9912.0 10992.0 10800.0 10912.0 
16.131 15232.0 11792.0 11704.0 11304.0 12600.0 12600.0 10400.0 10912.0 12024.0 11696.0 11800.0 
17.132 16216.0 12896.0 12704.0 12320.0 13392.0 13704.0 11448.0 11912.0 12992.0 12600.0 12704.0 
18.134 17232.0 13600.0 13688.0 13304.0 14416.0 14400.0 11800.0 12800.0 14016.0 13496.0 13800.0 
19.135 18160.0 14640.0 14632.0 14400.0 15464.0 14784.0 12832.0 13832.0 14992.0 14600.0 14800.0 
20.136 19224.0 15400.0 15704.0 15360.0 16488.0 15840.0 13792.0 14000.0 16032.0 15560.0 15800.0 
21.136 20168.0 16432.0 16696.0 16200.0 17000.0 16816.0 14816.0 14384.0 16992.0 16520.0 16768.0 
22.137 21232.0 17400.0 17384.0 17368.0 18184.0 17800.0 15800.0 15488.0 18024.0 17568.0 17600.0 
23.137 22216.0 18424.0 18504.0 18312.0 18800.0 18888.0 16832.0 16000.0 18600.0 18600.0 18632.0 
24.138 23216.0 19400.0 19448.0 19368.0 19776.0 19848.0 17200.0 17024.0 19504.0 19568.0 19200.0 
25.138 24232.0 20432.0 20520.0 20376.0 20600.0 20888.0 18176.0 17992.0 20600.0 20200.0 20112.0 
26.149 25240.0 21200.0 21544.0 21352.0 20800.0 21800.0 19200.0 18992.0 21568.0 21224.0 21176.0 
27.15 26232.0 22200.0 22520.0 22256.0 21840.0 22400.0 20112.0 20016.0 22512.0 22192.0 22168.0 
28.151 27240.0 23000.0 23488.0 23288.0 22600.0 22600.0 21200.0 21000.0 23552.0 23232.0 23200.0 
29.152 28232.0 23960.0 24456.0 24256.0 23640.0 23824.0 22200.0 21960.0 24520.0 23984.0 24168.0 
30.153 29216.0 24400.0 25488.0 25296.0 24456.0 24656.0 22392.0 22992.0 25568.0 25096.0 25168.0 
31.155 30232.0 25296.0 26456.0 26240.0 25464.0 25192.0 23056.0 24048.0 26448.0 25856.0 26160.0 
32.156 31224.0 26400.0 27200.0 27296.0 26256.0 26296.0 23800.0 25016.0 27440.0 26880.0 27176.0 
33.156 32232.0 27360.0 27800.0 28240.0 27296.0 26600.0 24512.0 25792.0 28000.0 27400.0 28176.0 
34.157 33224.0 28376.0 28832.0 29248.0 28056.0 27824.0 25544.0 26776.0 29024.0 28424.0 29104.0 
