time Optional[local:l-0] Optional[local:l-1] Optional[local:l-2] Optional[local:l-3] Optional[local:l-4] Optional[local:l-5] Optional[local:l-6] Optional[local:l-7] Optional[local:l-8] Optional[local:l-9] 
0.0 0.0 0.0 30.0 30.0 30.0 30.0 0.0 31.0 31.0 0.0 
1.001 191.0 191.0 63.0 63.0 63.0 63.0 127.0 63.0 63.0 191.0 
2.003 71.0 135.0 263.0 335.0 199.0 670.0 670.0 271.0 271.0 135.0 
3.015 513.0 395.0 648.0 513.0 1106.0 584.0 126.0 719.0 387.0 134.0 
4.601 832.0 786.0 665.0 615.0 413.0 322.0 736.0 746.0 736.0 1074.0 
5.837 763.0 1074.0 932.0 886.0 711.0 653.0 498.0 601.0 731.0 873.0 
6.952 832.0 789.0 1011.0 717.0 1442.0 1026.0 782.0 538.0 939.0 365.0 
8.119 856.0 740.0 562.0 1192.0 281.0 678.0 1076.0 1076.0 802.0 1124.0 
9.12 1062.0 791.0 1190.0 719.0 1718.0 1062.0 863.0 1206.0 1046.0 1070.0 
10.122 998.0 1389.0 1189.0 1013.0 862.0 1389.0 1117.0 990.0 1021.0 806.0 
11.122 736.0 1064.0 824.0 1312.0 672.0 1264.0 744.0 1120.0 1096.0 1248.0 
12.123 1334.0 943.0 1046.0 807.0 1070.0 999.0 1334.0 1006.0 1150.0 815.0 
13.124 1246.0 999.0 1134.0 999.0 991.0 1006.0 927.0 727.0 871.0 1390.0 
14.125 815.0 1190.0 1262.0 815.0 1118.0 999.0 1070.0 1406.0 1062.0 1006.0 
15.126 1190.0 743.0 423.0 1382.0 815.0 871.0 1390.0 943.0 1150.0 871.0 
16.13 557.0 1059.0 1250.0 1075.0 860.0 924.0 756.0 1243.0 796.0 1051.0 
17.131 1310.0 927.0 943.0 1190.0 1270.0 1070.0 1174.0 679.0 1102.0 1142.0 
18.133 1005.0 1341.0 854.0 726.0 798.0 1125.0 670.0 1189.0 1205.0 726.0 
19.134 1206.0 799.0 1134.0 1198.0 1206.0 1062.0 1142.0 615.0 871.0 1334.0 
20.135 975.0 863.0 999.0 543.0 1246.0 871.0 1054.0 1246.0 1278.0 975.0 
21.135 880.0 1192.0 992.0 992.0 616.0 992.0 1000.0 872.0 983.0 1070.0 
22.136 999.0 935.0 1070.0 1342.0 1326.0 871.0 1134.0 1206.0 1216.0 944.0 
23.136 1328.0 1064.0 1064.0 1056.0 864.0 928.0 1136.0 728.0 720.0 1072.0 
24.137 743.0 1006.0 863.0 679.0 999.0 1390.0 735.0 1118.0 1070.0 1126.0 
25.137 992.0 1200.0 1272.0 1248.0 944.0 824.0 1472.0 760.0 1000.0 864.0 
26.148 917.0 917.0 989.0 735.0 1044.0 989.0 1044.0 1297.0 1052.0 870.0 
27.149 1134.0 807.0 543.0 1054.0 1454.0 1126.0 1206.0 943.0 951.0 1118.0 
28.15 871.0 871.0 1454.0 1414.0 687.0 999.0 655.0 1262.0 783.0 943.0 
29.151 1054.0 1134.0 807.0 927.0 1110.0 1310.0 1326.0 799.0 1262.0 1054.0 
30.152 927.0 983.0 1054.0 991.0 1150.0 871.0 799.0 1062.0 807.0 871.0 
31.154 1149.0 1325.0 870.0 806.0 782.0 750.0 1077.0 998.0 870.0 1069.0 
32.155 1046.0 927.0 1118.0 1254.0 943.0 1118.0 935.0 999.0 1326.0 855.0 
33.155 888.0 880.0 808.0 816.0 936.0 744.0 600.0 488.0 792.0 1472.0 
34.156 783.0 1254.0 1302.0 1126.0 919.0 1118.0 1494.0 1566.0 655.0 791.0 
35.156 816.0 936.0 1152.0 1056.0 872.0 1200.0 632.0 888.0 1456.0 816.0 
36.157 1318.0 735.0 935.0 1006.0 1062.0 751.0 1174.0 1046.0 759.0 1054.0 
37.157 1000.0 1000.0 872.0 608.0 1064.0 1448.0 888.0 1008.0 1048.0 856.0 
38.158 799.0 863.0 1070.0 1054.0 1206.0 679.0 1134.0 983.0 943.0 751.0 
39.16 1205.0 950.0 862.0 1253.0 862.0 1341.0 1053.0 1013.0 1269.0 934.0 
40.162 926.0 1117.0 1069.0 870.0 1133.0 598.0 878.0 1053.0 1117.0 1061.0 
41.163 743.0 943.0 1198.0 1006.0 999.0 991.0 999.0 1014.0 543.0 1198.0 
42.163 1192.0 1064.0 416.0 1136.0 1008.0 1056.0 1128.0 736.0 1136.0 1000.0 
43.164 751.0 551.0 735.0 487.0 343.0 423.0 351.0 671.0 679.0 743.0 
44.164 72.0 136.0 136.0 0.0 72.0 136.0 8.0 144.0 8.0 8.0 
45.164 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
46.164 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
