time Optional[local:l-0] Optional[local:l-1] Optional[local:l-2] Optional[local:l-3] Optional[local:l-4] Optional[local:l-5] Optional[local:l-6] Optional[local:l-7] Optional[local:l-8] Optional[local:l-9] 
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
1.003 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
2.005 0.005 0.005 0.005 0.01 0.005 0.02 0.02 0.01 0.01 0.005 
3.017 0.01 0.015 0.015 0.015 0.025 0.03 0.02 0.025 0.015 0.01 
4.603 0.035 0.035 0.035 0.025 0.035 0.03 0.03 0.045 0.025 0.035 
5.839 0.065 0.065 0.075 0.07 0.065 0.055 0.055 0.07 0.07 0.07 
6.954 0.085 0.095 0.1 0.09 0.11 0.09 0.08 0.085 0.085 0.085 
8.121 0.11 0.115 0.11 0.12 0.115 0.105 0.105 0.11 0.11 0.105 
9.121 0.135 0.13 0.135 0.13 0.15 0.13 0.125 0.145 0.125 0.135 
10.123 0.16 0.16 0.16 0.165 0.17 0.16 0.145 0.165 0.165 0.16 
11.124 0.18 0.185 0.195 0.185 0.19 0.19 0.17 0.185 0.17 0.18 
12.125 0.215 0.215 0.21 0.21 0.22 0.215 0.205 0.215 0.21 0.21 
13.126 0.235 0.24 0.24 0.235 0.24 0.245 0.225 0.23 0.235 0.24 
14.127 0.265 0.265 0.27 0.265 0.26 0.27 0.255 0.27 0.26 0.27 
15.128 0.29 0.29 0.295 0.29 0.29 0.295 0.285 0.3 0.3 0.295 
16.132 0.32 0.315 0.32 0.325 0.31 0.315 0.32 0.32 0.32 0.315 
17.132 0.34 0.335 0.35 0.35 0.345 0.345 0.335 0.345 0.33 0.35 
18.135 0.37 0.375 0.365 0.365 0.365 0.37 0.355 0.37 0.365 0.365 
19.136 0.405 0.395 0.395 0.395 0.4 0.395 0.39 0.395 0.39 0.4 
20.137 0.415 0.415 0.42 0.415 0.42 0.42 0.41 0.415 0.43 0.41 
21.137 0.445 0.44 0.44 0.435 0.445 0.44 0.435 0.44 0.445 0.44 
22.138 0.47 0.465 0.47 0.475 0.475 0.465 0.465 0.475 0.485 0.47 
23.138 0.5 0.49 0.495 0.495 0.495 0.485 0.495 0.49 0.495 0.5 
24.139 0.525 0.52 0.515 0.52 0.52 0.515 0.515 0.51 0.525 0.525 
25.139 0.545 0.55 0.55 0.54 0.55 0.55 0.555 0.545 0.55 0.545 
26.15 0.565 0.57 0.575 0.565 0.57 0.575 0.575 0.565 0.575 0.575 
27.151 0.595 0.595 0.595 0.585 0.6 0.6 0.61 0.595 0.61 0.595 
28.152 0.62 0.62 0.625 0.63 0.63 0.625 0.62 0.625 0.62 0.625 
29.153 0.64 0.65 0.65 0.65 0.645 0.645 0.65 0.645 0.65 0.645 
30.154 0.66 0.665 0.67 0.67 0.685 0.67 0.67 0.67 0.675 0.67 
31.156 0.7 0.695 0.695 0.695 0.695 0.7 0.705 0.695 0.7 0.7 
32.157 0.715 0.715 0.715 0.72 0.725 0.72 0.73 0.72 0.73 0.715 
33.157 0.75 0.745 0.74 0.75 0.75 0.745 0.745 0.745 0.745 0.755 
34.158 0.76 0.77 0.755 0.775 0.765 0.765 0.76 0.765 0.755 0.77 
35.158 0.79 0.795 0.795 0.795 0.79 0.795 0.795 0.8 0.785 0.8 
36.159 0.815 0.815 0.82 0.825 0.815 0.825 0.81 0.815 0.82 0.82 
37.159 0.84 0.84 0.845 0.845 0.84 0.85 0.845 0.845 0.835 0.835 
38.16 0.86 0.86 0.875 0.865 0.875 0.875 0.875 0.86 0.865 0.865 
39.162 0.895 0.895 0.895 0.89 0.895 0.915 0.895 0.895 0.9 0.89 
40.164 0.915 0.915 0.925 0.915 0.925 0.93 0.925 0.915 0.92 0.915 
41.164 0.94 0.945 0.955 0.945 0.95 0.95 0.95 0.95 0.94 0.945 
42.165 0.965 0.97 0.975 0.975 0.98 0.97 0.975 0.97 0.97 0.97 
43.166 0.995 0.995 0.995 1.0 0.995 0.995 0.995 0.99 0.995 0.995 
44.166 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 
45.166 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 
46.166 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 
