time Optional[local:l-0] Optional[local:l-1] Optional[local:l-2] Optional[local:l-3] Optional[local:l-4] Optional[local:l-5] Optional[local:l-6] Optional[local:l-7] Optional[local:l-8] Optional[local:l-9] 
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
1.001 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
2.004 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
3.004 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
4.004 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
5.005 0.0 0.0 0.0 0.0 0.0 0.0 1024.0 0.0 0.0 1024.0 
6.006 0.0 0.0 0.0 0.0 0.0 0.0 1024.0 0.0 0.0 1024.0 
7.007 0.0 0.0 0.0 0.0 0.0 0.0 1024.0 0.0 0.0 1024.0 
8.007 0.0 0.0 0.0 0.0 0.0 0.0 1024.0 0.0 0.0 1024.0 
9.01 0.0 0.0 1024.0 0.0 0.0 0.0 1024.0 0.0 0.0 1024.0 
10.011 0.0 0.0 1024.0 0.0 0.0 1024.0 1024.0 1024.0 1024.0 1024.0 
11.013 0.0 1024.0 1024.0 0.0 0.0 1024.0 1024.0 1024.0 1024.0 1024.0 
12.013 0.0 1024.0 1024.0 0.0 0.0 1024.0 1024.0 1024.0 1024.0 1024.0 
13.014 0.0 1024.0 1024.0 0.0 0.0 1024.0 1024.0 2048.0 1024.0 2048.0 
14.014 0.0 1024.0 1024.0 0.0 1024.0 1024.0 1024.0 2048.0 1024.0 2048.0 
15.015 1024.0 1024.0 2048.0 0.0 1024.0 1024.0 1024.0 2048.0 2048.0 2048.0 
16.016 1024.0 1024.0 2048.0 0.0 1024.0 1024.0 2048.0 2048.0 2048.0 2048.0 
17.016 1024.0 1024.0 2048.0 0.0 1024.0 1024.0 2048.0 2048.0 2048.0 2048.0 
18.017 1024.0 2048.0 2048.0 0.0 1024.0 1024.0 2048.0 2048.0 2048.0 2048.0 
19.019 1024.0 2048.0 2048.0 0.0 1024.0 1024.0 2048.0 2048.0 2048.0 2048.0 
20.019 1024.0 2048.0 2048.0 0.0 1024.0 1024.0 2048.0 2048.0 2048.0 2048.0 
21.019 1024.0 2048.0 2048.0 0.0 1024.0 1024.0 2048.0 2048.0 2048.0 2048.0 
22.02 1024.0 2048.0 2048.0 1024.0 1024.0 2048.0 2048.0 3072.0 2048.0 2048.0 
23.02 1024.0 3072.0 3072.0 1024.0 1024.0 2048.0 2048.0 3072.0 2048.0 2048.0 
24.021 1024.0 3072.0 3072.0 1024.0 1024.0 2048.0 2048.0 3072.0 2048.0 2048.0 
25.023 2048.0 3072.0 3072.0 1024.0 2048.0 2048.0 2048.0 3072.0 2048.0 3072.0 
26.024 2048.0 3072.0 3072.0 1024.0 2048.0 2048.0 3072.0 3072.0 2048.0 3072.0 
27.025 2048.0 3072.0 3072.0 1024.0 2048.0 2048.0 3072.0 3072.0 2048.0 3072.0 
