time Optional[local:ss-0] 
0.0 0.0 
1.005 796.0 
2.048 958.0 
3.058 1188.0 
4.06 1047.0 
5.062 998.0 
6.063 999.0 
7.064 999.0 
8.065 999.0 
9.066 949.0 
10.071 1044.0 
11.071 1000.0 
12.072 999.0 
13.074 998.0 
14.076 998.0 
15.076 750.0 
16.078 998.0 
17.079 999.0 
18.079 1000.0 
19.08 999.0 
20.081 999.0 
21.082 999.0 
22.083 999.0 
23.083 1000.0 
24.084 999.0 
25.086 998.0 
26.086 1000.0 
27.086 1000.0 
28.087 999.0 
29.087 1000.0 
30.088 999.0 
31.09 998.0 
32.09 1000.0 
33.092 998.0 
34.092 1000.0 
35.093 999.0 
36.093 1000.0 
37.093 1000.0 
38.094 999.0 
39.095 999.0 
40.096 999.0 
41.097 199.0 
42.097 0.0 
43.098 0.0 
