time Optional[local:s-0] Optional[local:l-0] Optional[local:l-1] Optional[local:l-2] Optional[local:l-3] Optional[local:l-4] Optional[local:l-5] Optional[local:l-6] Optional[local:l-7] Optional[local:l-8] Optional[local:l-9] 
0.0 197.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
1.002 974.0 0.0 399.0 199.0 0.0 0.0 0.0 454.0 0.0 0.0 964.0 
2.024 1009.0 571.0 508.0 1001.0 313.0 697.0 446.0 141.0 634.0 634.0 705.0 
3.416 896.0 787.0 649.0 885.0 833.0 925.0 925.0 137.0 827.0 827.0 689.0 
4.45 255.0 309.0 170.0 247.0 309.0 185.0 247.0 495.0 0.0 0.0 580.0 
5.451 959.0 1022.0 1222.0 975.0 967.0 1030.0 967.0 991.0 903.0 1222.0 151.0 
6.451 1056.0 968.0 736.0 1024.0 1032.0 968.0 1032.0 760.0 992.0 576.0 912.0 
7.452 991.0 1038.0 951.0 983.0 999.0 1030.0 967.0 1030.0 999.0 903.0 951.0 
8.453 887.0 1014.0 1070.0 1014.0 399.0 1022.0 959.0 959.0 1094.0 1014.0 983.0 
9.454 1110.0 751.0 967.0 687.0 1030.0 951.0 1030.0 1038.0 967.0 1046.0 1014.0 
10.455 943.0 1054.0 943.0 455.0 967.0 1030.0 943.0 711.0 1022.0 1030.0 935.0 
11.455 992.0 1000.0 1008.0 1000.0 1032.0 360.0 1056.0 1160.0 1000.0 976.0 400.0 
12.456 1054.0 991.0 1078.0 343.0 1006.0 1030.0 951.0 639.0 615.0 623.0 1038.0 
13.456 944.0 952.0 928.0 968.0 992.0 976.0 1056.0 656.0 1048.0 456.0 360.0 
14.457 1046.0 911.0 1006.0 631.0 967.0 1030.0 951.0 1030.0 551.0 975.0 831.0 
15.457 1024.0 936.0 880.0 968.0 960.0 1016.0 1040.0 1008.0 904.0 1064.0 1192.0 
16.458 999.0 1062.0 399.0 887.0 1038.0 983.0 695.0 991.0 1094.0 903.0 895.0 
17.459 999.0 879.0 1030.0 1030.0 1022.0 367.0 335.0 999.0 959.0 199.0 1078.0 
18.459 992.0 1008.0 880.0 960.0 1000.0 1024.0 1024.0 912.0 1016.0 400.0 1048.0 
19.461 990.0 0.0 886.0 1045.0 1005.0 574.0 582.0 1085.0 998.0 646.0 982.0 
20.462 999.0 1214.0 383.0 951.0 871.0 711.0 0.0 911.0 1006.0 1054.0 967.0 
21.463 999.0 783.0 1062.0 1046.0 1142.0 887.0 967.0 1086.0 863.0 927.0 703.0 
22.465 950.0 1213.0 542.0 934.0 151.0 455.0 1021.0 942.0 1109.0 1077.0 982.0 
23.465 928.0 976.0 808.0 1064.0 1232.0 1032.0 960.0 1088.0 832.0 984.0 1008.0 
24.466 1134.0 1022.0 455.0 943.0 767.0 967.0 967.0 727.0 1030.0 1030.0 1030.0 
25.466 936.0 976.0 1032.0 1040.0 984.0 1032.0 1032.0 1096.0 1024.0 672.0 968.0 
26.467 1062.0 1054.0 911.0 903.0 1046.0 711.0 1022.0 967.0 991.0 583.0 943.0 
27.468 975.0 151.0 199.0 1102.0 1054.0 959.0 999.0 1030.0 1054.0 1014.0 1054.0 
28.468 968.0 1224.0 968.0 952.0 904.0 992.0 944.0 960.0 968.0 400.0 504.0 
29.47 1029.0 574.0 830.0 1053.0 1085.0 934.0 990.0 990.0 974.0 1029.0 1037.0 
30.471 967.0 1230.0 455.0 967.0 959.0 911.0 1030.0 951.0 1022.0 871.0 1038.0 
31.471 1040.0 952.0 1024.0 1032.0 1008.0 920.0 1032.0 1048.0 904.0 1000.0 984.0 
32.471 1016.0 1032.0 912.0 504.0 552.0 1000.0 864.0 496.0 1096.0 1008.0 336.0 
33.472 871.0 1006.0 1022.0 991.0 959.0 1038.0 1110.0 1046.0 1030.0 999.0 1046.0 
34.473 1126.0 1022.0 1030.0 407.0 1030.0 1022.0 1014.0 559.0 895.0 743.0 351.0 
35.474 999.0 999.0 751.0 711.0 1022.0 967.0 1006.0 975.0 1054.0 1038.0 639.0 
36.474 1000.0 944.0 968.0 1016.0 1016.0 1048.0 984.0 824.0 936.0 888.0 1056.0 
37.475 999.0 871.0 831.0 271.0 983.0 959.0 1014.0 975.0 1102.0 1062.0 999.0 
38.475 944.0 936.0 968.0 1000.0 1016.0 1016.0 992.0 224.0 976.0 1000.0 944.0 
39.476 1046.0 655.0 1014.0 599.0 983.0 991.0 999.0 647.0 967.0 1006.0 1062.0 
40.477 511.0 1030.0 911.0 967.0 1014.0 951.0 999.0 951.0 991.0 1030.0 983.0 
41.477 0.0 968.0 1144.0 832.0 968.0 1008.0 992.0 600.0 1024.0 968.0 1032.0 
42.478 0.0 143.0 359.0 0.0 0.0 71.0 839.0 199.0 551.0 143.0 79.0 
43.478 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
44.479 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
