time Optional[local:s-0] Optional[local:l-0] Optional[local:l-1] Optional[local:l-2] Optional[local:l-3] Optional[local:l-4] Optional[local:l-5] Optional[local:l-6] Optional[local:l-7] Optional[local:l-8] Optional[local:l-9] 
0.0 960.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
1.004 1936.0 0.0 400.0 200.0 0.0 0.0 0.0 456.0 0.0 0.0 968.0 
2.024 2968.0 584.0 920.0 1224.0 320.0 712.0 456.0 600.0 648.0 648.0 1688.0 
3.416 4216.0 1680.0 1824.0 2456.0 1480.0 2000.0 1744.0 792.0 1800.0 1800.0 2648.0 
4.45 4480.0 2000.0 2000.0 2712.0 1800.0 2192.0 2000.0 1304.0 1800.0 1800.0 3248.0 
5.451 5440.0 3024.0 3224.0 3688.0 2768.0 3224.0 2968.0 2296.0 2704.0 3024.0 3400.0 
6.451 6496.0 3992.0 3960.0 4712.0 3800.0 4192.0 4000.0 3056.0 3696.0 3600.0 4312.0 
7.452 7488.0 5032.0 4912.0 5696.0 4800.0 5224.0 4968.0 4088.0 4696.0 4504.0 5264.0 
8.453 8376.0 6048.0 5984.0 6712.0 5200.0 6248.0 5928.0 5048.0 5792.0 5520.0 6248.0 
9.454 9488.0 6800.0 6952.0 7400.0 6232.0 7200.0 6960.0 6088.0 6760.0 6568.0 7264.0 
10.455 10432.0 7856.0 7896.0 7856.0 7200.0 8232.0 7904.0 6800.0 7784.0 7600.0 8200.0 
11.455 11424.0 8856.0 8904.0 8856.0 8232.0 8592.0 8960.0 7960.0 8784.0 8576.0 8600.0 
12.456 12480.0 9848.0 9984.0 9200.0 9240.0 9624.0 9912.0 8600.0 9400.0 9200.0 9640.0 
13.456 13424.0 10800.0 10912.0 10168.0 10232.0 10600.0 10968.0 9256.0 10448.0 9656.0 10000.0 
14.457 14472.0 11712.0 11920.0 10800.0 11200.0 11632.0 11920.0 10288.0 11000.0 10632.0 10832.0 
15.457 15496.0 12648.0 12800.0 11768.0 12160.0 12648.0 12960.0 11296.0 11904.0 11696.0 12024.0 
16.458 16496.0 13712.0 13200.0 12656.0 13200.0 13632.0 13656.0 12288.0 13000.0 12600.0 12920.0 
17.459 17496.0 14592.0 14232.0 13688.0 14224.0 14000.0 13992.0 13288.0 13960.0 12800.0 14000.0 
18.459 18488.0 15600.0 15112.0 14648.0 15224.0 15024.0 15016.0 14200.0 14976.0 13200.0 15048.0 
19.461 19480.0 15600.0 16000.0 15696.0 16232.0 15600.0 15600.0 15288.0 15976.0 13848.0 16032.0 
20.462 20480.0 16816.0 16384.0 16648.0 17104.0 16312.0 15600.0 16200.0 16984.0 14904.0 17000.0 
21.463 21480.0 17600.0 17448.0 17696.0 18248.0 17200.0 16568.0 17288.0 17848.0 15832.0 17704.0 
22.465 22432.0 18816.0 17992.0 18632.0 18400.0 17656.0 17592.0 18232.0 18960.0 16912.0 18688.0 
23.465 23360.0 19792.0 18800.0 19696.0 19632.0 18688.0 18552.0 19320.0 19792.0 17896.0 19696.0 
24.466 24496.0 20816.0 19256.0 20640.0 20400.0 19656.0 19520.0 20048.0 20824.0 18928.0 20728.0 
25.466 25432.0 21792.0 20288.0 21680.0 21384.0 20688.0 20552.0 21144.0 21848.0 19600.0 21696.0 
26.467 26496.0 22848.0 21200.0 22584.0 22432.0 21400.0 21576.0 22112.0 22840.0 20184.0 22640.0 
27.468 27472.0 23000.0 21400.0 23688.0 23488.0 22360.0 22576.0 23144.0 23896.0 21200.0 23696.0 
28.468 28440.0 24224.0 22368.0 24640.0 24392.0 23352.0 23520.0 24104.0 24864.0 21600.0 24200.0 
29.47 29472.0 24800.0 23200.0 25696.0 25480.0 24288.0 24512.0 25096.0 25840.0 22632.0 25240.0 
30.471 30440.0 26032.0 23656.0 26664.0 26440.0 25200.0 25544.0 26048.0 26864.0 23504.0 26280.0 
31.471 31480.0 26984.0 24680.0 27696.0 27448.0 26120.0 26576.0 27096.0 27768.0 24504.0 27264.0 
32.471 32496.0 28016.0 25592.0 28200.0 28000.0 27120.0 27440.0 27592.0 28864.0 25512.0 27600.0 
33.472 33368.0 29024.0 26616.0 29192.0 28960.0 28160.0 28552.0 28640.0 29896.0 26512.0 28648.0 
34.473 34496.0 30048.0 27648.0 29600.0 29992.0 29184.0 29568.0 29200.0 30792.0 27256.0 29000.0 
35.474 35496.0 31048.0 28400.0 30312.0 31016.0 30152.0 30576.0 30176.0 31848.0 28296.0 29640.0 
36.474 36496.0 31992.0 29368.0 31328.0 32032.0 31200.0 31560.0 31000.0 32784.0 29184.0 30696.0 
37.475 37496.0 32864.0 30200.0 31600.0 33016.0 32160.0 32576.0 31976.0 33888.0 30248.0 31696.0 
38.475 38440.0 33800.0 31168.0 32600.0 34032.0 33176.0 33568.0 32200.0 34864.0 31248.0 32640.0 
39.476 39488.0 34456.0 32184.0 33200.0 35016.0 34168.0 34568.0 32848.0 35832.0 32256.0 33704.0 
40.477 40000.0 35488.0 33096.0 34168.0 36032.0 35120.0 35568.0 33800.0 36824.0 33288.0 34688.0 
41.477 40000.0 36456.0 34240.0 35000.0 37000.0 36128.0 36560.0 34400.0 37848.0 34256.0 35720.0 
42.478 40000.0 36600.0 34600.0 35000.0 37000.0 36200.0 37400.0 34600.0 38400.0 34400.0 35800.0 
43.478 40000.0 36600.0 34600.0 35000.0 37000.0 36200.0 37400.0 34600.0 38400.0 34400.0 35800.0 
44.479 40000.0 36600.0 34600.0 35000.0 37000.0 36200.0 37400.0 34600.0 38400.0 34400.0 35800.0 
