time Optional[local:s-0] Optional[local:l-0] Optional[local:l-1] Optional[local:l-2] Optional[local:l-3] Optional[local:l-4] Optional[local:l-5] Optional[local:l-6] Optional[local:l-7] Optional[local:l-8] Optional[local:l-9] 
0.0 68.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
1.002 1157.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
2.102 625.0 959.0 0.0 414.0 0.0 181.0 356.0 0.0 182.0 546.0 182.0 
3.694 809.0 216.0 693.0 633.0 281.0 618.0 281.0 251.0 286.0 0.0 321.0 
4.914 577.0 898.0 570.0 800.0 845.0 832.0 832.0 957.0 800.0 950.0 799.0 
6.262 937.0 813.0 587.0 854.0 1097.0 290.0 824.0 1002.0 747.0 623.0 944.0 
7.263 999.0 1094.0 1102.0 1102.0 959.0 831.0 1142.0 79.0 1302.0 1222.0 1038.0 
8.271 1000.0 698.0 952.0 761.0 1039.0 769.0 880.0 515.0 992.0 769.0 960.0 
9.271 1056.0 984.0 992.0 976.0 1032.0 1040.0 576.0 968.0 904.0 832.0 1008.0 
10.272 935.0 1014.0 735.0 359.0 959.0 951.0 863.0 567.0 775.0 1126.0 711.0 
11.275 1060.0 701.0 1060.0 965.0 949.0 1044.0 558.0 765.0 1036.0 733.0 997.0 
12.277 998.0 1013.0 998.0 1013.0 1085.0 926.0 998.0 966.0 974.0 990.0 1005.0 
13.279 662.0 1037.0 766.0 646.0 654.0 774.0 0.0 207.0 1021.0 950.0 990.0 
14.281 1013.0 958.0 974.0 966.0 1029.0 1021.0 982.0 854.0 982.0 1069.0 1037.0 
15.282 1062.0 1086.0 1038.0 599.0 511.0 1030.0 975.0 1054.0 1046.0 487.0 903.0 
16.283 863.0 847.0 1006.0 1022.0 999.0 959.0 1022.0 287.0 959.0 1046.0 1086.0 
17.288 1114.0 1066.0 971.0 772.0 199.0 1010.0 995.0 1034.0 939.0 939.0 987.0 
18.288 1008.0 728.0 896.0 1024.0 400.0 976.0 928.0 968.0 656.0 608.0 1032.0 
19.29 934.0 990.0 1109.0 966.0 966.0 1013.0 1053.0 1029.0 942.0 718.0 910.0 
20.291 1054.0 759.0 631.0 1038.0 631.0 991.0 623.0 991.0 199.0 1022.0 1030.0 
21.291 1008.0 800.0 1032.0 1016.0 712.0 944.0 1104.0 967.0 967.0 855.0 1022.0 
22.292 999.0 999.0 959.0 975.0 1030.0 1062.0 303.0 1024.0 1032.0 1104.0 1032.0 
23.293 943.0 911.0 943.0 967.0 703.0 983.0 1022.0 967.0 655.0 695.0 951.0 
24.294 1070.0 487.0 1094.0 1030.0 1062.0 1014.0 767.0 1022.0 943.0 975.0 991.0 
25.295 975.0 991.0 511.0 1022.0 991.0 1006.0 1030.0 959.0 0.0 823.0 767.0 
26.295 1032.0 992.0 912.0 968.0 936.0 984.0 976.0 1040.0 968.0 448.0 1024.0 
27.295 976.0 1048.0 888.0 1024.0 1096.0 952.0 1048.0 1024.0 832.0 992.0 968.0 
28.296 1014.0 559.0 199.0 983.0 903.0 1086.0 927.0 983.0 383.0 935.0 1030.0 
29.296 912.0 1048.0 960.0 1008.0 1064.0 960.0 1064.0 976.0 1104.0 1080.0 984.0 
30.297 1094.0 759.0 1086.0 967.0 935.0 1006.0 871.0 959.0 503.0 911.0 1030.0 
31.297 904.0 1000.0 960.0 648.0 1088.0 992.0 1088.0 1040.0 1024.0 1032.0 904.0 
32.298 1030.0 447.0 967.0 1070.0 999.0 950.0 391.0 982.0 1029.0 654.0 1045.0 
33.299 991.0 1038.0 975.0 279.0 975.0 1040.0 1096.0 1024.0 984.0 544.0 992.0 
34.3 1054.0 959.0 959.0 959.0 991.0 447.0 975.0 1022.0 823.0 399.0 1014.0 
35.3 984.0 1048.0 1136.0 1040.0 904.0 712.0 1024.0 1000.0 1040.0 640.0 1040.0 
36.301 1006.0 103.0 967.0 967.0 711.0 1030.0 911.0 991.0 495.0 1102.0 703.0 
37.301 992.0 976.0 584.0 832.0 1032.0 968.0 960.0 1024.0 1040.0 656.0 1032.0 
38.302 943.0 1022.0 1230.0 975.0 511.0 975.0 895.0 983.0 999.0 1022.0 767.0 
39.303 1046.0 599.0 767.0 823.0 943.0 1014.0 983.0 967.0 967.0 575.0 991.0 
40.303 1024.0 648.0 976.0 720.0 200.0 984.0 816.0 960.0 712.0 1176.0 1024.0 
41.305 766.0 1093.0 1013.0 990.0 1045.0 1013.0 1029.0 1037.0 1029.0 966.0 950.0 
42.306 0.0 855.0 975.0 975.0 551.0 991.0 959.0 1022.0 967.0 967.0 1046.0 
43.306 0.0 600.0 432.0 312.0 0.0 704.0 1040.0 376.0 688.0 688.0 1024.0 
44.306 0.0 0.0 0.0 0.0 0.0 0.0 112.0 0.0 0.0 0.0 360.0 
45.306 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
46.308 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
