time Optional[local:l-0] Optional[local:l-1] Optional[local:l-2] Optional[local:l-3] Optional[local:l-4] Optional[local:l-5] Optional[local:l-6] Optional[local:l-7] Optional[local:l-8] Optional[local:l-9] 
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
1.003 0.005 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
2.103 0.005 0.01 0.01 0.0 0.02 0.01 0.005 0.01 0.005 0.005 
3.695 0.02 0.03 0.015 0.035 0.02 0.025 0.025 0.015 0.02 0.015 
4.915 0.04 0.045 0.035 0.04 0.03 0.04 0.03 0.04 0.03 0.04 
6.263 0.07 0.07 0.065 0.09 0.07 0.075 0.075 0.065 0.065 0.085 
7.264 0.085 0.095 0.09 0.105 0.095 0.09 0.09 0.095 0.095 0.1 
8.271 0.13 0.13 0.12 0.13 0.13 0.125 0.125 0.125 0.13 0.12 
9.272 0.145 0.145 0.14 0.15 0.145 0.145 0.145 0.145 0.15 0.155 
10.273 0.175 0.165 0.16 0.17 0.175 0.17 0.165 0.165 0.17 0.18 
11.276 0.19 0.19 0.19 0.2 0.19 0.185 0.19 0.195 0.195 0.2 
12.278 0.23 0.225 0.225 0.225 0.23 0.22 0.225 0.215 0.22 0.22 
13.28 0.25 0.23 0.245 0.24 0.25 0.24 0.235 0.225 0.23 0.24 
14.282 0.28 0.27 0.27 0.27 0.28 0.275 0.275 0.26 0.275 0.27 
15.283 0.295 0.3 0.295 0.295 0.295 0.305 0.295 0.3 0.295 0.3 
16.284 0.325 0.315 0.32 0.32 0.325 0.335 0.33 0.315 0.315 0.315 
17.289 0.345 0.355 0.34 0.335 0.35 0.35 0.36 0.35 0.35 0.34 
18.289 0.365 0.37 0.355 0.36 0.36 0.365 0.375 0.36 0.365 0.365 
19.291 0.385 0.39 0.385 0.395 0.385 0.395 0.405 0.395 0.405 0.4 
20.291 0.41 0.415 0.41 0.415 0.415 0.415 0.42 0.415 0.42 0.42 
21.292 0.44 0.45 0.44 0.45 0.455 0.435 0.445 0.445 0.435 0.44 
22.293 0.465 0.465 0.465 0.47 0.47 0.465 0.465 0.46 0.465 0.465 
23.294 0.495 0.505 0.49 0.495 0.5 0.49 0.5 0.49 0.485 0.5 
24.295 0.515 0.52 0.51 0.52 0.525 0.52 0.53 0.505 0.51 0.52 
25.296 0.55 0.54 0.55 0.545 0.56 0.55 0.545 0.535 0.53 0.55 
26.296 0.565 0.565 0.565 0.565 0.575 0.56 0.565 0.55 0.56 0.57 
27.296 0.595 0.595 0.595 0.6 0.605 0.595 0.605 0.58 0.58 0.59 
28.297 0.625 0.615 0.63 0.615 0.615 0.62 0.62 0.61 0.61 0.615 
29.297 0.64 0.645 0.655 0.63 0.655 0.64 0.655 0.645 0.625 0.64 
30.298 0.665 0.67 0.665 0.67 0.68 0.67 0.68 0.68 0.67 0.675 
31.298 0.695 0.7 0.705 0.7 0.705 0.69 0.71 0.705 0.69 0.7 
32.299 0.72 0.725 0.725 0.725 0.735 0.73 0.73 0.72 0.725 0.735 
33.3 0.73 0.735 0.74 0.745 0.75 0.73 0.755 0.735 0.735 0.75 
34.301 0.775 0.78 0.77 0.775 0.77 0.77 0.78 0.77 0.77 0.775 
35.301 0.79 0.79 0.795 0.785 0.8 0.785 0.8 0.8 0.79 0.805 
36.302 0.805 0.81 0.82 0.82 0.825 0.815 0.82 0.82 0.81 0.82 
37.302 0.84 0.845 0.84 0.84 0.845 0.845 0.85 0.845 0.84 0.845 
38.303 0.86 0.87 0.865 0.87 0.88 0.865 0.875 0.865 0.88 0.865 
39.304 0.895 0.905 0.9 0.895 0.91 0.905 0.905 0.905 0.905 0.905 
40.304 0.925 0.91 0.92 0.91 0.915 0.915 0.915 0.915 0.925 0.915 
41.306 0.945 0.935 0.945 0.93 0.955 0.94 0.935 0.94 0.95 0.94 
42.307 0.96 0.97 0.975 0.955 0.98 0.965 0.965 0.965 0.975 0.97 
43.307 0.995 0.99 0.995 0.995 1.0 1.0 0.99 0.99 0.995 0.995 
44.307 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 
45.307 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 
46.309 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 
