time Optional[local:l-0] Optional[local:l-1] Optional[local:l-2] Optional[local:l-3] Optional[local:l-4] Optional[local:l-5] Optional[local:l-6] Optional[local:l-7] Optional[local:l-8] Optional[local:l-9] 
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
1.004 1224.0 200.0 200.0 400.0 600.0 0.0 0.0 456.0 328.0 0.0 
2.007 2184.0 984.0 1312.0 1456.0 1728.0 1240.0 1240.0 1456.0 1440.0 1224.0 
3.008 3240.0 2184.0 2384.0 2384.0 2800.0 2184.0 2128.0 2440.0 2456.0 1984.0 
4.009 4128.0 3224.0 3384.0 3312.0 3784.0 3184.0 3184.0 3440.0 3312.0 2712.0 
5.01 5224.0 4128.0 4384.0 4456.0 4712.0 4184.0 4184.0 4440.0 4384.0 3912.0 
6.011 6184.0 5240.0 5424.0 5496.0 5840.0 5168.0 5240.0 5496.0 5440.0 4984.0 
7.012 7184.0 6240.0 6112.0 6440.0 6656.0 6040.0 6184.0 6384.0 6456.0 5984.0 
8.013 8168.0 7168.0 7312.0 7424.0 7840.0 7184.0 7040.0 7440.0 7440.0 6984.0 
9.013 9112.0 8240.0 8312.0 8456.0 8840.0 8184.0 8056.0 8440.0 8456.0 7952.0 
10.014 10240.0 9184.0 9312.0 9440.0 9768.0 9184.0 9128.0 9440.0 9440.0 8784.0 
11.015 11240.0 10240.0 10384.0 10496.0 10784.0 10224.0 10240.0 10368.0 10496.0 9984.0 
12.015 11784.0 11056.0 11256.0 11384.0 11840.0 11112.0 10984.0 11312.0 11128.0 10968.0 
13.016 12912.0 12040.0 12240.0 12496.0 12696.0 12240.0 11912.0 12440.0 12112.0 11856.0 
14.017 13984.0 13184.0 13440.0 13368.0 13784.0 13184.0 12968.0 13384.0 13240.0 12896.0 
15.018 14968.0 14240.0 14384.0 14384.0 14728.0 14040.0 13968.0 14440.0 14168.0 13912.0 
16.021 15968.0 15184.0 15440.0 15496.0 15840.0 15168.0 14896.0 15424.0 15168.0 14984.0 
17.021 16984.0 16184.0 16240.0 16312.0 16784.0 16240.0 15856.0 16256.0 16112.0 15968.0 
18.022 17840.0 17224.0 17240.0 17496.0 17824.0 17240.0 16968.0 17496.0 17112.0 16856.0 
19.022 18912.0 18184.0 18440.0 18440.0 18840.0 18240.0 17968.0 18384.0 18240.0 17840.0 
20.023 19840.0 19240.0 19440.0 19440.0 19712.0 19184.0 18840.0 19384.0 19184.0 18984.0 
21.024 20896.0 20240.0 20440.0 20496.0 20840.0 20240.0 19896.0 20440.0 20168.0 19968.0 
22.025 21856.0 21112.0 21440.0 21384.0 21768.0 21240.0 20928.0 21384.0 21240.0 20912.0 
23.026 22912.0 22168.0 22424.0 22496.0 22768.0 22168.0 21896.0 22440.0 22040.0 21784.0 
24.027 23984.0 23184.0 23424.0 23440.0 23784.0 23096.0 22968.0 23440.0 23168.0 22896.0 
25.028 24984.0 24184.0 24312.0 24456.0 24784.0 24184.0 23768.0 24496.0 24184.0 23968.0 
26.029 25896.0 25240.0 25440.0 25496.0 25712.0 25224.0 24896.0 25496.0 25240.0 24984.0 
27.029 26912.0 26240.0 26312.0 26384.0 26784.0 26168.0 25768.0 26184.0 26240.0 25968.0 
28.03 27840.0 27040.0 27440.0 27440.0 27840.0 27184.0 26984.0 27440.0 27040.0 26984.0 
29.031 28968.0 28184.0 28384.0 28440.0 28840.0 28184.0 27968.0 28384.0 28152.0 27952.0 
30.032 29912.0 29240.0 29384.0 29496.0 29712.0 29112.0 28952.0 29440.0 29240.0 28984.0 
31.033 30896.0 30240.0 30424.0 30384.0 30840.0 30240.0 29768.0 30496.0 30184.0 29968.0 
32.034 31912.0 31056.0 31328.0 31312.0 31840.0 31112.0 30784.0 31312.0 31040.0 30984.0 
33.034 32968.0 32224.0 32440.0 32424.0 32640.0 32112.0 31912.0 32456.0 32184.0 31928.0 
34.034 33912.0 33240.0 33424.0 33440.0 33840.0 33240.0 32968.0 33440.0 33240.0 32984.0 
35.034 34984.0 34112.0 34384.0 34384.0 34712.0 34184.0 33968.0 34184.0 34168.0 33968.0 
36.035 36000.0 35184.0 35400.0 35400.0 35800.0 35184.0 34984.0 35040.0 35184.0 34984.0 
37.035 36800.0 36000.0 35800.0 35600.0 36000.0 35400.0 35600.0 36200.0 36128.0 35928.0 
38.037 36800.0 36000.0 35800.0 35600.0 36000.0 35400.0 35600.0 36200.0 36400.0 36200.0 
39.037 36800.0 36000.0 35800.0 35600.0 36000.0 35400.0 35600.0 36200.0 36400.0 36200.0 
40.038 36800.0 36000.0 35800.0 35600.0 36000.0 35400.0 35600.0 36200.0 36400.0 36200.0 
