time Optional[local:ss-10000] 
0.0 59700.0 
1.026 71700.0 
2.045 81375.0 
3.069 90975.0 
4.075 100500.0 
5.078 110075.0 
6.082 120000.0 
7.085 129975.0 
8.087 139625.0 
9.089 148950.0 
10.092 158925.0 
11.094 168875.0 
12.097 178825.0 
13.099 188825.0 
14.101 198450.0 
15.104 208750.0 
16.106 218100.0 
17.108 228050.0 
18.11 238050.0 
19.111 248050.0 
20.113 258950.0 
21.115 268925.0 
22.117 278925.0 
23.119 289225.0 
24.121 299225.0 
25.123 308575.0 
26.124 318875.0 
27.127 329500.0 
28.129 339500.0 
29.131 349175.0 
30.134 359175.0 
31.136 369150.0 
32.138 379150.0 
33.14 389150.0 
34.142 399775.0 
35.144 409450.0 
36.146 419450.0 
37.149 429450.0 
38.151 439125.0 
39.154 448800.0 
40.156 458800.0 
41.158 468800.0 
42.159 478800.0 
43.162 488800.0 
44.163 498800.0 
45.165 508800.0 
46.167 518800.0 
47.168 528800.0 
48.17 539425.0 
49.172 549425.0 
50.173 559425.0 
51.175 569100.0 
52.176 579100.0 
53.178 589100.0 
54.18 599100.0 
55.182 609100.0 
56.184 619100.0 
57.185 629100.0 
58.187 639100.0 
59.188 649100.0 
60.189 659100.0 
61.191 669100.0 
62.192 679725.0 
63.194 689725.0 
64.196 699725.0 
65.197 709725.0 
66.2 719725.0 
67.201 730350.0 
68.203 740350.0 
69.205 750350.0 
70.206 760350.0 
71.208 770350.0 
72.21 780350.0 
73.211 790350.0 
74.214 800350.0 
75.216 810350.0 
76.218 820350.0 
77.219 830350.0 
78.222 840350.0 
79.223 850350.0 
80.225 860350.0 
81.226 870350.0 
82.228 880350.0 
83.23 890350.0 
84.231 900350.0 
85.233 910350.0 
86.234 920350.0 
87.236 930350.0 
88.238 940350.0 
89.239 950350.0 
90.24 960350.0 
91.242 970350.0 
92.243 980350.0 
93.245 990350.0 
94.246 1000350.0 
95.248 1010350.0 
96.249 1020350.0 
97.251 1030350.0 
98.252 1040350.0 
99.254 1050350.0 
100.255 1060350.0 
101.257 1070350.0 
102.259 1080350.0 
103.261 1090350.0 
104.262 1100350.0 
105.264 1110350.0 
106.265 1120350.0 
107.266 1130350.0 
108.268 1140350.0 
109.27 1150350.0 
110.272 1160350.0 
111.274 1170350.0 
112.275 1180350.0 
113.277 1190350.0 
114.278 1200350.0 
115.28 1210350.0 
116.282 1220350.0 
117.283 1230350.0 
118.285 1240350.0 
119.286 1250350.0 
120.287 1260350.0 
121.289 1270350.0 
122.291 1282850.0 
123.292 1292850.0 
124.294 1302850.0 
125.295 1312850.0 
126.297 1322850.0 
127.298 1332850.0 
128.299 1342850.0 
129.301 1352850.0 
130.302 1362850.0 
131.304 1372850.0 
132.305 1382850.0 
133.347 1390350.0 
134.348 1402850.0 
135.35 1413475.0 
136.351 1423475.0 
137.353 1433475.0 
138.355 1443475.0 
139.356 1453475.0 
140.358 1463475.0 
141.359 1473475.0 
142.361 1483475.0 
143.362 1493475.0 
144.364 1503475.0 
145.366 1513475.0 
146.367 1523475.0 
147.368 1533475.0 
148.37 1543475.0 
149.372 1553475.0 
150.374 1563475.0 
151.375 1573475.0 
152.376 1583475.0 
153.378 1593475.0 
154.38 1603475.0 
155.381 1613475.0 
156.383 1623475.0 
157.385 1633475.0 
158.386 1643475.0 
159.387 1653475.0 
160.389 1663475.0 
161.39 1673475.0 
162.392 1683475.0 
163.394 1693475.0 
164.395 1703475.0 
165.397 1713475.0 
166.398 1723475.0 
167.4 1733475.0 
168.402 1743475.0 
169.403 1753475.0 
170.405 1763475.0 
171.406 1773475.0 
172.408 1783475.0 
173.41 1793475.0 
174.412 1803475.0 
175.413 1813475.0 
176.415 1823475.0 
177.417 1833475.0 
178.418 1843475.0 
179.42 1853475.0 
180.421 1863475.0 
181.423 1873475.0 
182.424 1883475.0 
183.426 1893475.0 
184.428 1903475.0 
185.429 1913475.0 
186.431 1923475.0 
187.433 1933475.0 
188.434 1943475.0 
189.436 1953475.0 
190.438 1963475.0 
191.439 1973475.0 
192.441 1983475.0 
193.443 1993475.0 
194.444 2003475.0 
195.446 2013475.0 
196.448 2023475.0 
197.45 2033475.0 
198.452 2043475.0 
199.453 2053475.0 
200.455 2063475.0 
201.456 2073475.0 
202.458 2083475.0 
203.459 2093475.0 
204.46 2103475.0 
205.462 2113475.0 
206.463 2123475.0 
207.465 2133475.0 
208.466 2143475.0 
209.468 2153475.0 
210.47 2163475.0 
211.471 2173475.0 
212.473 2183475.0 
213.474 2193475.0 
214.476 2203475.0 
215.478 2213475.0 
216.479 2223475.0 
217.481 2233475.0 
218.482 2243475.0 
219.484 2253475.0 
220.486 2263475.0 
221.487 2273475.0 
222.488 2283475.0 
223.49 2293475.0 
224.492 2303475.0 
225.493 2313475.0 
226.494 2323475.0 
227.496 2333475.0 
228.497 2343475.0 
229.499 2353475.0 
230.5 2363475.0 
231.501 2373475.0 
232.503 2383475.0 
233.504 2393475.0 
234.506 2403475.0 
235.507 2413475.0 
236.509 2423475.0 
237.51 2433475.0 
238.512 2443475.0 
239.514 2453475.0 
240.515 2463475.0 
241.516 2473475.0 
242.518 2483475.0 
243.52 2493475.0 
244.521 2503150.0 
245.523 2513150.0 
246.524 2523150.0 
247.526 2533150.0 
248.527 2543150.0 
249.529 2552825.0 
250.53 2562175.0 
251.532 2571850.0 
252.533 2582475.0 
253.535 2592150.0 
254.536 2602450.0 
255.538 2612125.0 
256.54 2622125.0 
257.541 2632125.0 
258.543 2642125.0 
259.545 2652425.0 
260.547 2662425.0 
261.548 2672425.0 
262.55 2682425.0 
263.552 2692100.0 
264.565 2702100.0 
265.568 2711775.0 
266.571 2721450.0 
267.573 2732075.0 
268.574 2742050.0 
269.576 2751725.0 
270.578 2762350.0 
271.58 2771700.0 
