time Optional[local:ss-10000] 
0.0 9407.0 
1.025 11695.0 
2.045 9494.0 
3.069 9375.0 
4.074 9468.0 
5.078 9546.0 
6.082 9885.0 
7.084 9955.0 
8.087 9621.0 
9.089 9306.0 
10.092 9945.0 
11.094 9930.0 
12.097 9920.0 
13.099 9980.0 
14.101 9605.0 
15.103 10269.0 
16.106 9331.0 
17.108 9930.0 
18.11 9980.0 
19.111 9990.0 
20.113 10878.0 
21.115 9955.0 
22.117 9980.0 
23.119 10279.0 
24.121 9980.0 
25.123 9331.0 
26.124 10289.0 
27.127 10593.0 
28.129 9980.0 
29.131 9655.0 
30.134 9970.0 
31.136 9955.0 
32.138 9980.0 
33.14 9980.0 
34.142 10603.0 
35.144 9655.0 
36.146 9980.0 
37.149 9970.0 
38.151 9655.0 
39.154 9646.0 
40.156 9980.0 
41.158 9980.0 
42.159 9990.0 
43.162 9970.0 
44.163 9990.0 
45.165 9980.0 
46.167 9980.0 
47.168 9990.0 
48.17 10603.0 
49.172 9980.0 
50.173 9990.0 
51.175 9655.0 
52.176 9990.0 
53.178 9980.0 
54.18 9980.0 
55.182 9980.0 
56.184 9980.0 
57.185 9990.0 
58.187 9980.0 
59.188 9990.0 
60.189 9990.0 
61.191 9980.0 
62.192 10614.0 
63.194 9980.0 
64.196 9980.0 
65.197 9990.0 
66.2 9970.0 
67.201 10614.0 
68.203 9980.0 
69.205 9980.0 
70.206 9990.0 
71.208 9980.0 
72.21 9980.0 
73.211 9990.0 
74.214 9970.0 
75.216 9980.0 
76.218 9980.0 
77.219 9990.0 
78.222 9970.0 
79.223 9990.0 
80.225 9980.0 
81.226 9990.0 
82.228 9980.0 
83.23 9980.0 
84.231 9990.0 
85.232 9990.0 
86.234 9980.0 
87.236 9980.0 
88.238 9980.0 
89.239 9990.0 
90.24 9990.0 
91.242 9980.0 
92.243 9990.0 
93.245 9980.0 
94.246 9990.0 
95.248 9980.0 
96.249 9990.0 
97.251 9980.0 
98.252 9990.0 
99.254 9980.0 
100.255 9990.0 
101.257 9980.0 
102.259 9980.0 
103.261 9980.0 
104.262 9990.0 
105.264 9980.0 
