time Optional[local:ss-10000] 
0.0 59700.0 
1.025 71775.0 
2.048 81775.0 
3.066 91875.0 
4.07 101450.0 
5.073 110400.0 
6.077 119975.0 
7.079 129275.0 
8.081 139200.0 
9.083 149450.0 
10.085 159050.0 
11.088 169300.0 
12.09 179275.0 
13.091 190150.0 
14.093 199775.0 
15.095 209425.0 
16.097 220025.0 
17.1 229675.0 
18.102 239925.0 
19.103 249900.0 
20.105 259575.0 
21.107 269225.0 
22.109 278900.0 
23.111 288900.0 
24.113 299500.0 
25.115 309175.0 
26.117 318525.0 
27.119 328825.0 
28.121 338800.0 
29.123 348475.0 
30.125 359075.0 
31.127 369075.0 
32.129 379675.0 
33.131 389975.0 
34.133 399975.0 
35.134 410275.0 
36.137 420900.0 
37.14 430250.0 
38.142 440250.0 
39.144 449925.0 
40.146 459925.0 
41.148 469275.0 
42.15 479275.0 
43.151 489275.0 
44.153 498950.0 
45.155 509575.0 
46.157 519575.0 
47.159 529575.0 
48.16 539575.0 
49.162 549875.0 
50.164 560175.0 
51.166 570175.0 
52.168 580175.0 
53.17 590175.0 
54.172 600175.0 
55.174 610175.0 
56.176 620800.0 
57.178 630800.0 
58.18 640800.0 
59.182 650800.0 
60.183 660800.0 
61.185 670800.0 
62.187 680800.0 
63.188 690800.0 
64.19 700800.0 
65.192 710800.0 
66.193 720800.0 
67.195 730800.0 
68.196 740800.0 
69.198 750800.0 
70.199 761425.0 
71.201 771425.0 
72.202 781425.0 
73.204 791425.0 
74.205 801425.0 
75.207 811425.0 
76.208 821425.0 
77.21 831425.0 
78.212 841425.0 
79.214 851425.0 
80.215 861425.0 
81.217 871425.0 
82.218 881425.0 
83.22 891425.0 
84.221 901425.0 
85.223 911425.0 
86.224 921425.0 
87.226 931425.0 
88.228 941425.0 
89.23 951425.0 
90.231 961425.0 
91.233 971425.0 
92.234 981425.0 
93.236 991425.0 
94.237 1001425.0 
95.239 1011425.0 
96.24 1021425.0 
97.242 1031425.0 
98.243 1041425.0 
99.245 1051425.0 
100.247 1061425.0 
101.248 1071425.0 
102.25 1081425.0 
103.252 1091425.0 
104.254 1101425.0 
105.255 1111425.0 
106.257 1121425.0 
107.259 1131425.0 
108.26 1141425.0 
109.262 1151425.0 
110.264 1161425.0 
111.266 1171425.0 
112.267 1181425.0 
113.269 1191425.0 
114.271 1201425.0 
115.273 1211425.0 
116.274 1221425.0 
117.276 1231425.0 
118.277 1241425.0 
119.278 1251425.0 
120.28 1261425.0 
121.282 1271425.0 
122.283 1281425.0 
123.285 1291425.0 
124.287 1301425.0 
125.288 1311425.0 
126.29 1321425.0 
127.292 1331425.0 
128.293 1341425.0 
129.295 1351425.0 
130.296 1361425.0 
131.298 1371425.0 
132.3 1381425.0 
133.301 1391425.0 
134.303 1401425.0 
135.304 1411425.0 
136.305 1421425.0 
137.307 1431425.0 
138.309 1441425.0 
139.31 1451425.0 
140.312 1461425.0 
141.313 1471425.0 
142.315 1481425.0 
143.316 1491425.0 
144.318 1501425.0 
145.319 1511425.0 
146.32 1521425.0 
147.322 1531425.0 
148.324 1541425.0 
149.326 1551425.0 
150.327 1561425.0 
151.329 1571425.0 
152.33 1581425.0 
153.332 1591425.0 
154.333 1601425.0 
155.335 1611425.0 
156.336 1621425.0 
157.338 1631425.0 
158.34 1641425.0 
159.342 1652675.0 
160.343 1663925.0 
161.344 1673925.0 
162.346 1683925.0 
163.347 1693925.0 
164.349 1703925.0 
165.35 1713925.0 
166.351 1723925.0 
167.353 1733925.0 
168.355 1743925.0 
169.357 1753925.0 
170.358 1763925.0 
171.36 1773925.0 
172.362 1783925.0 
173.363 1793925.0 
174.365 1803925.0 
175.367 1813925.0 
176.369 1823925.0 
177.37 1833925.0 
178.372 1843925.0 
179.373 1853925.0 
180.375 1863925.0 
181.377 1873925.0 
182.378 1883925.0 
183.38 1893925.0 
184.381 1903925.0 
185.383 1913925.0 
186.384 1923925.0 
187.386 1933925.0 
188.388 1943925.0 
189.389 1953925.0 
190.391 1963925.0 
191.392 1973925.0 
192.394 1983925.0 
193.396 1993925.0 
194.397 2003925.0 
195.399 2013925.0 
196.4 2023925.0 
197.402 2033925.0 
198.404 2043925.0 
199.405 2053925.0 
200.407 2063925.0 
201.408 2073925.0 
202.41 2083925.0 
203.411 2093925.0 
204.412 2103925.0 
205.414 2113925.0 
206.415 2123925.0 
207.416 2133925.0 
208.418 2143925.0 
209.42 2153925.0 
210.421 2163925.0 
211.423 2173925.0 
212.425 2183925.0 
213.427 2193925.0 
214.428 2203925.0 
215.43 2213925.0 
216.432 2223925.0 
217.433 2233925.0 
218.435 2243925.0 
219.436 2253925.0 
220.438 2263925.0 
221.44 2273925.0 
222.441 2283925.0 
223.443 2293925.0 
224.445 2303925.0 
225.447 2313925.0 
226.449 2323925.0 
227.45 2333925.0 
228.452 2343925.0 
229.453 2353925.0 
230.455 2363925.0 
