time Optional[local:ss-10000] 
0.0 8118.0 
1.026 11769.0 
2.049 9775.0 
3.067 9921.0 
4.071 9536.0 
5.074 8923.0 
6.077 9536.0 
7.08 9281.0 
8.082 9905.0 
9.084 10229.0 
10.086 9580.0 
11.089 10219.0 
12.09 9955.0 
13.092 10864.0 
14.094 9605.0 
15.096 9630.0 
16.098 10578.0 
17.101 9621.0 
18.103 10229.0 
19.104 9965.0 
20.106 9655.0 
21.108 9630.0 
22.11 9655.0 
23.112 9980.0 
24.114 10578.0 
25.116 9655.0 
26.118 9331.0 
27.12 10279.0 
28.122 9955.0 
29.124 9655.0 
30.126 10578.0 
31.128 9980.0 
32.13 10578.0 
33.132 10279.0 
34.134 9980.0 
35.135 10289.0 
36.138 10593.0 
37.141 9322.0 
38.143 9980.0 
39.145 9655.0 
40.147 9980.0 
41.149 9331.0 
42.151 9980.0 
43.152 9990.0 
44.154 9655.0 
45.156 10603.0 
46.158 9980.0 
47.16 9980.0 
48.161 9990.0 
49.163 10279.0 
50.165 10279.0 
51.167 9980.0 
52.169 9980.0 
53.171 9980.0 
54.173 9980.0 
55.175 9980.0 
56.177 10603.0 
57.179 9980.0 
58.181 9980.0 
59.183 9980.0 
60.184 9990.0 
61.186 9980.0 
62.188 9980.0 
63.189 9990.0 
64.191 9980.0 
65.193 9980.0 
66.194 9990.0 
67.196 9980.0 
68.197 9990.0 
69.199 9980.0 
70.2 10614.0 
71.202 9980.0 
72.203 9990.0 
73.205 9980.0 
74.206 9990.0 
75.208 9980.0 
76.209 9990.0 
77.211 9980.0 
78.213 9980.0 
79.215 9980.0 
80.216 9990.0 
81.218 9980.0 
82.219 9990.0 
83.221 9980.0 
84.222 9990.0 
85.224 9980.0 
86.225 9990.0 
87.227 9980.0 
88.229 9980.0 
89.231 9980.0 
90.232 9990.0 
91.234 9980.0 
92.235 9990.0 
93.237 9980.0 
94.238 9990.0 
95.24 9980.0 
96.241 9990.0 
97.243 9980.0 
98.244 9990.0 
99.246 9980.0 
100.248 9980.0 
101.249 9990.0 
102.251 9980.0 
103.253 9980.0 
104.255 9980.0 
105.256 9990.0 
106.258 9980.0 
107.26 9980.0 
108.261 9990.0 
109.263 9980.0 
110.265 9980.0 
111.267 9980.0 
112.268 9990.0 
113.27 9980.0 
114.272 9980.0 
115.274 9980.0 
116.275 9990.0 
117.277 9980.0 
118.278 9990.0 
119.279 9990.0 
120.281 9980.0 
121.283 9980.0 
122.284 9990.0 
123.286 9980.0 
124.288 9980.0 
125.289 9990.0 
126.291 9980.0 
127.293 9980.0 
128.294 9990.0 
129.296 9980.0 
130.297 9990.0 
131.299 9980.0 
132.301 9980.0 
133.302 9990.0 
134.304 9980.0 
135.305 9990.0 
136.306 9990.0 
137.308 9980.0 
138.31 9980.0 
139.311 9990.0 
140.313 9980.0 
141.314 9990.0 
142.316 9980.0 
143.317 9990.0 
144.319 9980.0 
145.32 9990.0 
146.321 9990.0 
147.323 9980.0 
148.325 9980.0 
149.327 9980.0 
150.328 9990.0 
151.33 9980.0 
152.331 9990.0 
153.333 9980.0 
154.334 9990.0 
155.336 9980.0 
156.337 9990.0 
157.339 9980.0 
158.341 9980.0 
159.343 11227.0 
160.344 11238.0 
161.345 9990.0 
162.347 9980.0 
163.348 9990.0 
164.35 9980.0 
165.351 9990.0 
166.352 9990.0 
167.354 9980.0 
168.356 9980.0 
169.358 9980.0 
170.359 9990.0 
171.361 9980.0 
172.363 9980.0 
173.364 9990.0 
174.366 9980.0 
175.368 9980.0 
176.37 9980.0 
177.371 9990.0 
178.373 9980.0 
179.374 9990.0 
180.376 9980.0 
181.378 9980.0 
182.379 9990.0 
183.381 9980.0 
184.382 9990.0 
185.384 9980.0 
186.385 9990.0 
187.387 9980.0 
188.389 9980.0 
189.39 9990.0 
190.392 9980.0 
191.393 9990.0 
192.395 9980.0 
193.397 9980.0 
194.398 9990.0 
195.4 9980.0 
196.401 9990.0 
197.403 9980.0 
198.405 9980.0 
199.406 9990.0 
200.408 9980.0 
201.409 9990.0 
202.411 9980.0 
203.412 9990.0 
204.413 9990.0 
205.415 9980.0 
206.416 9990.0 
207.417 9990.0 
208.419 9980.0 
209.421 9980.0 
210.422 9990.0 
211.424 9980.0 
212.426 9980.0 
213.428 9980.0 
214.429 9990.0 
215.431 9980.0 
216.433 9980.0 
217.434 9990.0 
218.436 9980.0 
219.437 9990.0 
220.439 9980.0 
221.441 9980.0 
222.442 9990.0 
223.444 9980.0 
224.446 9980.0 
225.448 9980.0 
226.45 9980.0 
227.451 9990.0 
228.453 9980.0 
229.454 9990.0 
230.456 9980.0 
231.457 9990.0 
232.458 9665.0 
233.46 9980.0 
234.461 9990.0 
235.463 9980.0 
236.464 10289.0 
237.466 9980.0 
238.467 9665.0 
239.469 9980.0 
240.47 9990.0 
241.472 9980.0 
242.474 9655.0 
243.475 9990.0 
244.476 9990.0 
245.478 9980.0 
246.479 9990.0 
247.482 9970.0 
248.483 9990.0 
249.485 9930.0 
250.487 9980.0 
251.488 9665.0 
252.49 10279.0 
253.493 10593.0 
254.495 9655.0 
255.497 9655.0 
256.499 9980.0 
257.501 9655.0 
258.502 9990.0 
259.504 9980.0 
260.506 9980.0 
261.507 7467.0 
262.509 9655.0 
263.51 9665.0 
264.512 9655.0 
265.513 10589.0 
266.514 10614.0 
267.516 9655.0 
268.518 10578.0 
269.519 10589.0 
270.521 9980.0 
271.522 9315.0 
272.524 9331.0 
273.526 9331.0 
274.528 10603.0 
275.529 9665.0 
276.531 9955.0 
277.532 10289.0 
278.534 9980.0 
279.536 9630.0 
280.539 10244.0 
281.54 10289.0 
282.542 10578.0 
283.544 10279.0 
284.546 9331.0 
285.547 9965.0 
286.549 9331.0 
287.552 9322.0 
288.553 10279.0 
289.555 9665.0 
290.557 9006.0 
291.558 10889.0 
292.56 10254.0 
293.561 10589.0 
294.563 9905.0 
295.564 10239.0 
296.566 9655.0 
297.567 9315.0 
298.569 9955.0 
299.57 10889.0 
300.572 9955.0 
301.573 9965.0 
302.575 9630.0 
303.576 9640.0 
304.578 10254.0 
305.58 9306.0 
306.581 10589.0 
307.583 9306.0 
308.585 11501.0 
309.586 9640.0 
310.588 9930.0 
311.589 9940.0 
312.591 9955.0 
313.593 9930.0 
314.594 10914.0 
315.596 9630.0 
316.598 9980.0 
317.599 9665.0 
318.601 10254.0 
319.603 9630.0 
320.605 10254.0 
321.607 9630.0 
322.608 9665.0 
323.61 9955.0 
324.612 10204.0 
325.614 12400.0 
326.616 9930.0 
327.618 9955.0 
328.62 9955.0 
329.622 9630.0 
330.624 10254.0 
331.628 11155.0 
332.63 9605.0 
333.632 9955.0 
334.634 9331.0 
335.635 10614.0 
336.637 9630.0 
337.641 9910.0 
338.643 9955.0 
339.645 9980.0 
340.647 10229.0 
341.648 9640.0 
342.65 9955.0 
343.651 9640.0 
344.654 9297.0 
345.655 9640.0 
346.657 10254.0 
347.659 10578.0 
348.661 7784.0 
349.663 9955.0 
350.665 9331.0 
351.666 9340.0 
352.668 10903.0 
353.67 9630.0 
354.671 9315.0 
355.673 10254.0 
356.675 11501.0 
357.679 13346.0 
358.68 9965.0 
359.682 9630.0 
360.684 9955.0 
361.686 9930.0 
362.687 9965.0 
363.689 9331.0 
364.691 9630.0 
365.693 9655.0 
366.695 10553.0 
367.696 9955.0 
368.698 9340.0 
369.7 10903.0 
370.702 9955.0 
371.704 9630.0 
372.707 10269.0 
373.709 10254.0 
374.711 9980.0 
375.713 9655.0 
376.714 9965.0 
377.716 9980.0 
378.718 10903.0 
379.719 9665.0 
380.721 9980.0 
381.723 9980.0 
382.724 9940.0 
383.726 10603.0 
384.727 10614.0 
385.729 9655.0 
386.731 9331.0 
387.732 9665.0 
388.734 10279.0 
389.735 10289.0 
390.737 9980.0 
391.738 9990.0 
392.741 9646.0 
393.743 9655.0 
394.744 10289.0 
395.745 9990.0 
396.747 9980.0 
397.749 9980.0 
398.75 9665.0 
399.752 9655.0 
400.753 9665.0 
401.754 9990.0 
402.756 9980.0 
403.757 9990.0 
404.759 9980.0 
405.761 9980.0 
406.762 10289.0 
407.764 9655.0 
408.765 9990.0 
409.767 10603.0 
410.769 9980.0 
411.77 9990.0 
412.771 9990.0 
413.773 9980.0 
414.775 10603.0 
415.777 9980.0 
416.778 9990.0 
417.78 9980.0 
418.781 9990.0 
419.783 9980.0 
420.784 9990.0 
421.786 9980.0 
422.787 9990.0 
423.789 10603.0 
424.79 9990.0 
425.792 9980.0 
426.793 9990.0 
427.795 9980.0 
428.796 9990.0 
429.798 9980.0 
430.799 9990.0 
431.801 9980.0 
432.803 9980.0 
