time Optional[local:sl-20000] Optional[local:sl-20001] Optional[local:sl-20002] Optional[local:sl-20003] Optional[local:sl-20004] Optional[local:sl-20005] Optional[local:sl-20006] Optional[local:sl-20007] Optional[local:sl-20008] Optional[local:sl-20009] 
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
1.004 440.0 0.0 944.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
2.005 895.0 0.0 801.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
3.01 1098.0 439.0 1198.0 248.0 694.0 694.0 943.0 248.0 439.0 943.0 
4.012 556.0 1015.0 544.0 958.0 1015.0 1009.0 301.0 894.0 1021.0 550.0 
5.013 947.0 789.0 1208.0 1038.0 1032.0 981.0 0.0 1102.0 975.0 0.0 
6.014 1010.0 1208.0 1038.0 953.0 959.0 1016.0 953.0 639.0 1016.0 953.0 
7.015 993.0 1038.0 0.0 1004.0 999.0 539.0 1004.0 1073.0 1037.0 1003.0 
8.017 998.0 441.0 638.0 928.0 992.0 946.0 730.0 975.0 499.0 993.0 
9.018 987.0 1004.0 1074.0 1062.0 947.0 1010.0 1016.0 307.0 947.0 1004.0 
10.019 959.0 1004.0 975.0 993.0 1044.0 1038.0 789.0 249.0 1010.0 1038.0 
11.019 1098.0 1046.0 1024.0 1012.0 1052.0 1000.0 442.0 954.0 540.0 954.0 
12.02 895.0 953.0 975.0 1038.0 999.0 947.0 1016.0 545.0 249.0 953.0 
13.021 1056.0 1004.0 895.0 895.0 249.0 301.0 1038.0 941.0 895.0 783.0 
14.022 795.0 981.0 1102.0 1102.0 953.0 697.0 959.0 1022.0 1102.0 1022.0 
15.023 0.0 1016.0 307.0 703.0 1004.0 1016.0 1038.0 1032.0 441.0 981.0 
16.023 750.0 1000.0 698.0 994.0 1040.0 982.0 250.0 896.0 1018.0 1000.0 
17.023 954.0 994.0 1012.0 1006.0 960.0 1024.0 959.0 1056.0 935.0 999.0 
18.024 999.0 1004.0 1038.0 993.0 987.0 1026.0 1040.0 796.0 1052.0 1000.0 
19.024 988.0 988.0 0.0 1012.0 1006.0 0.0 960.0 954.0 1006.0 802.0 
20.024 1006.0 1012.0 960.0 988.0 994.0 942.0 1000.0 296.0 994.0 960.0 
21.025 1050.0 981.0 1004.0 1004.0 1010.0 1022.0 481.0 697.0 999.0 987.0 
22.026 441.0 1016.0 975.0 1004.0 1038.0 981.0 1010.0 1010.0 801.0 1010.0 
23.027 1022.0 789.0 1022.0 731.0 953.0 947.0 1044.0 731.0 947.0 993.0 
24.027 1034.0 1198.0 1034.0 1024.0 1046.0 1058.0 890.0 1024.0 1052.0 1046.0 
25.028 889.0 801.0 441.0 1032.0 0.0 999.0 1068.0 1032.0 697.0 947.0 
26.028 1082.0 384.0 954.0 954.0 948.0 1006.0 988.0 960.0 1006.0 1052.0 
27.029 911.0 1016.0 603.0 1004.0 551.0 539.0 999.0 999.0 1044.0 0.0 
28.029 1082.0 1098.0 1216.0 790.0 954.0 948.0 994.0 790.0 948.0 954.0 
29.029 784.0 960.0 982.0 832.0 1046.0 802.0 808.0 960.0 802.0 546.0 
30.031 888.0 992.0 1003.0 1125.0 946.0 952.0 0.0 1037.0 894.0 499.0 
31.032 1068.0 929.0 1004.0 929.0 1004.0 941.0 749.0 889.0 1056.0 0.0 
32.033 987.0 1074.0 993.0 1068.0 1010.0 1056.0 959.0 1016.0 737.0 999.0 
33.034 1010.0 789.0 795.0 1038.0 981.0 941.0 539.0 1038.0 1010.0 953.0 
34.035 999.0 895.0 1202.0 959.0 1004.0 1062.0 0.0 1022.0 987.0 1044.0 
35.036 993.0 999.0 795.0 999.0 993.0 981.0 383.0 777.0 1004.0 947.0 
36.036 1012.0 994.0 442.0 930.0 552.0 948.0 1082.0 640.0 802.0 1052.0 
37.037 981.0 1062.0 1022.0 1080.0 959.0 1074.0 1032.0 1074.0 441.0 895.0 
38.037 1006.0 546.0 784.0 970.0 1040.0 918.0 896.0 976.0 1012.0 1046.0 
39.039 1003.0 1207.0 952.0 1021.0 958.0 1015.0 1101.0 1021.0 1043.0 690.0 
40.041 992.0 1037.0 998.0 782.0 998.0 846.0 696.0 1031.0 952.0 1079.0 
41.041 1046.0 442.0 296.0 948.0 994.0 640.0 1018.0 954.0 1046.0 784.0 
42.042 999.0 1004.0 1202.0 1010.0 1004.0 1010.0 783.0 1044.0 959.0 383.0 
43.043 749.0 301.0 795.0 981.0 987.0 1038.0 959.0 947.0 987.0 1080.0 
44.043 500.0 750.0 750.0 1018.0 1018.0 1024.0 790.0 1000.0 1006.0 976.0 
45.043 704.0 500.0 948.0 1040.0 1034.0 976.0 954.0 994.0 1000.0 1018.0 
46.043 1006.0 750.0 552.0 948.0 960.0 1018.0 1046.0 954.0 1046.0 540.0 
47.044 987.0 1016.0 633.0 1016.0 987.0 1038.0 947.0 1056.0 441.0 575.0 
48.045 947.0 923.0 1062.0 1032.0 993.0 953.0 1010.0 1044.0 1004.0 1080.0 
49.045 1064.0 1018.0 552.0 0.0 1018.0 1046.0 790.0 960.0 802.0 592.0 
50.046 993.0 981.0 1214.0 499.0 981.0 953.0 999.0 999.0 947.0 697.0 
51.047 999.0 1010.0 1032.0 697.0 1004.0 795.0 499.0 993.0 1004.0 1016.0 
