time Optional[local:sl-20000] Optional[local:sl-20001] Optional[local:sl-20002] Optional[local:sl-20003] Optional[local:sl-20004] Optional[local:sl-20005] Optional[local:sl-20006] Optional[local:sl-20007] Optional[local:sl-20008] Optional[local:sl-20009] 
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
1.002 500.0 128.0 250.0 128.0 314.0 314.0 128.0 128.0 192.0 256.0 
2.003 564.0 570.0 378.0 256.0 634.0 442.0 570.0 506.0 506.0 570.0 
3.008 1634.0 878.0 1506.0 1012.0 1384.0 1262.0 1198.0 1070.0 1820.0 1256.0 
4.01 2268.0 2146.0 2396.0 2140.0 2268.0 2146.0 1954.0 1832.0 2454.0 2326.0 
5.011 3192.0 2756.0 3192.0 3442.0 3134.0 3192.0 2948.0 3076.0 3192.0 2884.0 
6.012 4454.0 4332.0 4338.0 4140.0 4088.0 3954.0 3954.0 3890.0 4274.0 4332.0 
7.014 5390.0 5018.0 5082.0 5140.0 5140.0 5024.0 5082.0 5262.0 5198.0 5140.0 
8.015 6326.0 6012.0 5948.0 5948.0 6082.0 5890.0 6006.0 6262.0 6076.0 6076.0 
9.016 7204.0 7140.0 6960.0 6896.0 7146.0 7134.0 7018.0 7152.0 7140.0 7204.0 
10.017 8384.0 7942.0 7884.0 8006.0 8204.0 8268.0 7826.0 8082.0 8320.0 8204.0 
11.017 9198.0 9396.0 9134.0 9070.0 8884.0 9076.0 9262.0 9012.0 8884.0 9320.0 
12.018 10140.0 10570.0 10262.0 9890.0 9640.0 10204.0 9890.0 10262.0 9762.0 10198.0 
13.019 10890.0 11262.0 10634.0 10890.0 10832.0 10948.0 10890.0 11396.0 10884.0 11262.0 
14.02 11948.0 12326.0 11954.0 12018.0 12454.0 12390.0 11826.0 12134.0 11448.0 12140.0 
15.021 12832.0 13332.0 12576.0 12762.0 13140.0 13064.0 12698.0 12884.0 12576.0 13326.0 
16.021 13890.0 14192.0 13762.0 13826.0 13884.0 14082.0 13646.0 14070.0 13518.0 13948.0 
17.022 15024.0 15204.0 14890.0 15018.0 15030.0 15210.0 14710.0 15152.0 14390.0 15088.0 
18.022 16140.0 16012.0 15762.0 16256.0 16140.0 15948.0 15884.0 16192.0 15954.0 16378.0 
19.022 16698.0 16954.0 16954.0 17140.0 16954.0 17204.0 16634.0 16948.0 16826.0 17076.0 
20.022 17826.0 18198.0 17634.0 18018.0 18076.0 18012.0 17838.0 17960.0 17826.0 18140.0 
21.023 18768.0 19326.0 18768.0 19140.0 18826.0 19390.0 18698.0 19012.0 18710.0 19146.0 
22.024 19826.0 20198.0 19890.0 20076.0 20030.0 20192.0 19826.0 20268.0 19826.0 19948.0 
23.025 21204.0 21018.0 20512.0 20826.0 21012.0 21140.0 21076.0 21012.0 21146.0 21326.0 
24.025 22326.0 22262.0 22012.0 22320.0 22146.0 22384.0 22204.0 22198.0 21948.0 21890.0 
25.026 23198.0 22954.0 22948.0 23326.0 23012.0 23320.0 22948.0 23134.0 22884.0 22884.0 
26.026 24262.0 24146.0 24152.0 24506.0 24146.0 23832.0 23768.0 24018.0 24268.0 23838.0 
27.027 25018.0 25134.0 25012.0 25570.0 25012.0 24768.0 24762.0 24756.0 25070.0 24518.0 
28.027 25948.0 25954.0 25948.0 26326.0 26140.0 26332.0 25762.0 26076.0 26390.0 25512.0 
29.027 26762.0 27256.0 27262.0 26948.0 27006.0 27012.0 26820.0 26948.0 27204.0 26698.0 
30.029 27826.0 28012.0 27890.0 28326.0 28146.0 28256.0 27454.0 27954.0 27884.0 27518.0 
31.031 28948.0 28954.0 28762.0 28948.0 28890.0 29332.0 28710.0 28890.0 28826.0 28582.0 
32.031 29774.0 29890.0 29646.0 30082.0 30088.0 30460.0 29762.0 30018.0 30210.0 29832.0 
33.032 30826.0 30896.0 30704.0 31006.0 31082.0 31384.0 30890.0 31192.0 31134.0 30762.0 
34.033 32204.0 31960.0 31698.0 31960.0 31896.0 32082.0 31960.0 32268.0 32140.0 31890.0 
35.034 33018.0 32960.0 32768.0 33076.0 32948.0 33140.0 33012.0 33198.0 32890.0 32942.0 
36.034 34262.0 33762.0 33884.0 33762.0 34018.0 34204.0 33826.0 33826.0 34018.0 33826.0 
37.035 35210.0 34838.0 35204.0 34838.0 35140.0 34954.0 34902.0 35082.0 34960.0 34902.0 
38.035 36134.0 35826.0 36448.0 35878.0 36070.0 35820.0 35948.0 36076.0 36326.0 35698.0 
39.037 37082.0 36954.0 37140.0 36826.0 37402.0 37024.0 37152.0 37082.0 37576.0 37018.0 
40.039 38198.0 37960.0 38198.0 37960.0 38448.0 38140.0 38634.0 38082.0 38192.0 37884.0 
41.039 38954.0 38948.0 39140.0 38884.0 39204.0 38942.0 39134.0 39192.0 39454.0 39018.0 
42.04 40082.0 39704.0 40082.0 40140.0 40198.0 39954.0 40582.0 39954.0 40570.0 40006.0 
43.041 40698.0 41198.0 41018.0 40814.0 41012.0 41204.0 41384.0 41070.0 41390.0 41326.0 
44.041 41832.0 41948.0 42204.0 41954.0 42018.0 42384.0 42204.0 41704.0 42384.0 42320.0 
45.041 42890.0 43012.0 43134.0 42948.0 43012.0 43826.0 43198.0 43204.0 43070.0 42820.0 
46.041 43762.0 44204.0 44018.0 43826.0 44326.0 44320.0 44018.0 44256.0 44268.0 43948.0 
47.042 44960.0 44948.0 44948.0 45012.0 45076.0 45338.0 44948.0 45396.0 44942.0 45076.0 
48.043 46076.0 46082.0 46262.0 45884.0 46076.0 46576.0 46076.0 46448.0 45960.0 46268.0 
49.043 47012.0 46884.0 47140.0 46884.0 46948.0 47454.0 46826.0 47454.0 46890.0 47070.0 
50.044 48332.0 47948.0 47762.0 47884.0 48204.0 48012.0 47954.0 48448.0 48012.0 48262.0 
51.045 49012.0 48948.0 48954.0 48954.0 49076.0 49210.0 49134.0 49204.0 49332.0 49070.0 
52.046 50396.0 49704.0 49576.0 49512.0 49762.0 49826.0 49826.0 50006.0 50134.0 49896.0 
53.047 51006.0 50384.0 50640.0 50582.0 51204.0 51140.0 50890.0 51088.0 51018.0 51018.0 
