time Optional[local:l-0] Optional[local:l-1] Optional[local:l-2] Optional[local:l-3] Optional[local:l-4] Optional[local:l-5] Optional[local:l-6] Optional[local:l-7] Optional[local:l-8] Optional[local:l-9] 
0.0 192.0 256.0 128.0 192.0 128.0 264.0 200.0 192.0 256.0 328.0 
1.56 456.0 328.0 592.0 792.0 592.0 464.0 392.0 792.0 400.0 600.0 
2.75 784.0 792.0 864.0 928.0 864.0 656.0 920.0 1200.0 1112.0 992.0 
4.005 1760.0 2168.0 2048.0 2040.0 1920.0 2112.0 2120.0 2104.0 2048.0 1776.0 
5.006 2384.0 2656.0 2592.0 2704.0 2648.0 2456.0 2640.0 2512.0 2712.0 2584.0 
6.123 3576.0 3984.0 4096.0 3760.0 4040.0 3760.0 4224.0 3904.0 4168.0 3848.0 
7.127 4776.0 5096.0 4896.0 4952.0 5032.0 4984.0 5104.0 4896.0 5160.0 4960.0 
8.129 5576.0 5848.0 5768.0 5568.0 5776.0 5688.0 5848.0 5888.0 6024.0 5568.0 
9.13 6632.0 6912.0 6704.0 7040.0 6760.0 6504.0 6976.0 6512.0 7104.0 7088.0 
10.132 7424.0 7448.0 7576.0 8240.0 7504.0 7688.0 7696.0 7768.0 8032.0 7840.0 
11.133 8320.0 9088.0 8640.0 8648.0 8712.0 8432.0 9048.0 8824.0 8976.0 8832.0 
12.14 9752.0 10096.0 9768.0 9776.0 9840.0 9552.0 9896.0 9896.0 9920.0 9904.0 
13.232 10368.0 10776.0 10440.0 10520.0 10584.0 10192.0 10984.0 10768.0 11040.0 10920.0 
14.233 11440.0 11856.0 11768.0 11840.0 11440.0 11568.0 12040.0 11784.0 11784.0 12224.0 
15.233 12712.0 12904.0 12504.0 12656.0 12512.0 12712.0 12984.0 12760.0 13048.0 12848.0 
16.234 13648.0 13976.0 13504.0 13648.0 13840.0 13984.0 14112.0 13584.0 13984.0 13784.0 
17.235 14712.0 15112.0 14568.0 15032.0 14904.0 14768.0 14896.0 14896.0 15040.0 15240.0 
18.239 16240.0 16168.0 15776.0 15848.0 15976.0 15920.0 15784.0 16104.0 16232.0 15848.0 
19.242 17056.0 17112.0 16976.0 17176.0 17080.0 16696.0 17104.0 16968.0 17184.0 16984.0 
20.243 18248.0 18160.0 17856.0 17968.0 17976.0 17920.0 17720.0 17976.0 18184.0 17656.0 
21.244 19048.0 19048.0 18904.0 19176.0 18984.0 18920.0 18904.0 18848.0 19040.0 18832.0 
22.245 20312.0 19968.0 19712.0 20112.0 19584.0 19768.0 19848.0 19856.0 19920.0 19984.0 
23.246 20920.0 21048.0 20904.0 21128.0 20920.0 21048.0 21112.0 20776.0 21112.0 20776.0 
24.247 21784.0 21904.0 21776.0 22112.0 21584.0 21776.0 21920.0 21576.0 21912.0 21840.0 
25.247 22760.0 22696.0 22776.0 23024.0 22968.0 22952.0 23024.0 22904.0 22896.0 22912.0 
26.248 23912.0 24120.0 24032.0 24304.0 24048.0 23968.0 23976.0 23512.0 23848.0 23912.0 
27.249 24984.0 24784.0 24904.0 25256.0 25112.0 25048.0 25184.0 24976.0 25168.0 24976.0 
28.251 25584.0 26040.0 26112.0 26040.0 25968.0 26104.0 26056.0 25912.0 25904.0 25720.0 
29.252 26704.0 26776.0 27040.0 26960.0 26840.0 27040.0 27040.0 26776.0 27104.0 27376.0 
30.253 27712.0 27968.0 27968.0 27848.0 27896.0 28296.0 28168.0 27896.0 27840.0 27920.0 
31.254 28512.0 28960.0 29168.0 28640.0 29112.0 29312.0 28712.0 28848.0 28840.0 29096.0 
32.254 29976.0 29832.0 30104.0 29768.0 29840.0 30224.0 29904.0 30032.0 29960.0 30048.0 
33.255 30864.0 30992.0 30792.0 31032.0 31040.0 30976.0 30976.0 30840.0 30824.0 30720.0 
34.256 31912.0 31776.0 31648.0 31648.0 31648.0 32112.0 32048.0 32120.0 32032.0 31904.0 
35.257 33176.0 32976.0 32832.0 32848.0 32768.0 32984.0 32768.0 33048.0 32776.0 32904.0 
36.257 34232.0 34104.0 33728.0 33976.0 33984.0 33640.0 34312.0 33984.0 33784.0 33768.0 
37.258 35168.0 34920.0 34848.0 35096.0 34640.0 34440.0 34904.0 35184.0 34912.0 34968.0 
38.259 36248.0 36176.0 36112.0 36104.0 35912.0 35912.0 35992.0 35856.0 35648.0 36032.0 
39.259 37312.0 37040.0 36984.0 37112.0 36392.0 36912.0 37040.0 36984.0 37128.0 36784.0 
40.259 38048.0 38176.0 38112.0 37720.0 37704.0 37840.0 38112.0 37912.0 38040.0 37912.0 
41.26 39440.0 39568.0 38720.0 39160.0 38712.0 38856.0 38968.0 38912.0 38720.0 38776.0 
42.26 39912.0 39928.0 39928.0 39856.0 39648.0 39840.0 39904.0 39784.0 39856.0 39720.0 
43.262 40000.0 40000.0 40000.0 40000.0 40000.0 40000.0 40000.0 40000.0 40000.0 40000.0 
44.263 40000.0 40000.0 40000.0 40000.0 40000.0 40000.0 40000.0 40000.0 40000.0 40000.0 
45.263 40000.0 40000.0 40000.0 40000.0 40000.0 40000.0 40000.0 40000.0 40000.0 40000.0 
