time Optional[local:l-0] Optional[local:l-1] Optional[local:l-2] Optional[local:l-3] Optional[local:l-4] Optional[local:l-5] Optional[local:l-6] Optional[local:l-7] Optional[local:l-8] Optional[local:l-9] 
0.0 0.0 0.0 0.0 0.0 0.0 0.005 0.005 0.0 0.0 0.005 
1.185 0.005 0.005 0.005 0.015 0.005 0.01 0.005 0.01 0.01 0.01 
2.731 0.01 0.015 0.02 0.02 0.02 0.01 0.015 0.03 0.015 0.02 
3.754 0.02 0.035 0.035 0.035 0.04 0.04 0.04 0.035 0.04 0.025 
5.008 0.05 0.06 0.06 0.05 0.055 0.055 0.05 0.05 0.055 0.055 
6.124 0.075 0.09 0.08 0.07 0.085 0.07 0.08 0.08 0.085 0.085 
7.128 0.105 0.105 0.1 0.095 0.105 0.115 0.11 0.1 0.105 0.1 
8.129 0.125 0.135 0.125 0.12 0.13 0.115 0.135 0.12 0.125 0.12 
9.132 0.145 0.16 0.15 0.16 0.145 0.145 0.16 0.15 0.16 0.15 
10.133 0.16 0.175 0.175 0.19 0.17 0.165 0.17 0.175 0.18 0.18 
11.135 0.2 0.2 0.2 0.205 0.205 0.19 0.215 0.195 0.21 0.2 
12.137 0.215 0.23 0.225 0.23 0.23 0.21 0.225 0.225 0.24 0.23 
13.234 0.24 0.255 0.245 0.255 0.255 0.25 0.265 0.25 0.26 0.265 
14.234 0.27 0.29 0.275 0.28 0.27 0.27 0.285 0.285 0.285 0.28 
15.235 0.305 0.305 0.295 0.31 0.3 0.305 0.315 0.295 0.315 0.31 
16.236 0.33 0.335 0.32 0.33 0.33 0.34 0.34 0.33 0.34 0.335 
17.237 0.355 0.365 0.345 0.355 0.355 0.35 0.35 0.35 0.36 0.365 
18.24 0.39 0.385 0.38 0.385 0.385 0.39 0.385 0.385 0.385 0.385 
19.243 0.42 0.415 0.41 0.415 0.395 0.395 0.41 0.405 0.42 0.415 
20.245 0.445 0.43 0.44 0.43 0.435 0.44 0.435 0.435 0.445 0.435 
21.246 0.465 0.465 0.455 0.465 0.465 0.465 0.455 0.46 0.46 0.45 
22.247 0.495 0.48 0.48 0.49 0.48 0.475 0.485 0.49 0.49 0.49 
23.248 0.515 0.515 0.505 0.525 0.515 0.515 0.515 0.505 0.515 0.505 
24.249 0.535 0.53 0.53 0.54 0.53 0.53 0.54 0.525 0.535 0.53 
25.249 0.545 0.545 0.555 0.55 0.555 0.545 0.55 0.555 0.55 0.56 
26.25 0.585 0.595 0.58 0.59 0.59 0.58 0.585 0.575 0.585 0.585 
27.251 0.615 0.61 0.605 0.625 0.615 0.615 0.62 0.61 0.61 0.61 
28.253 0.63 0.635 0.64 0.635 0.63 0.635 0.645 0.635 0.63 0.635 
29.254 0.65 0.655 0.66 0.65 0.655 0.66 0.66 0.655 0.66 0.67 
30.255 0.68 0.68 0.68 0.685 0.675 0.685 0.685 0.675 0.68 0.69 
31.256 0.7 0.7 0.71 0.7 0.715 0.72 0.705 0.71 0.705 0.705 
32.256 0.735 0.725 0.735 0.725 0.73 0.73 0.73 0.73 0.725 0.74 
33.257 0.77 0.77 0.765 0.755 0.76 0.76 0.76 0.755 0.745 0.76 
34.258 0.785 0.78 0.78 0.78 0.78 0.79 0.79 0.795 0.78 0.78 
35.258 0.815 0.81 0.8 0.81 0.8 0.815 0.8 0.815 0.805 0.805 
36.259 0.835 0.835 0.84 0.835 0.84 0.825 0.845 0.84 0.835 0.825 
37.26 0.86 0.865 0.86 0.855 0.85 0.845 0.855 0.87 0.86 0.855 
38.261 0.895 0.89 0.89 0.885 0.885 0.885 0.895 0.89 0.88 0.88 
39.261 0.92 0.91 0.915 0.915 0.905 0.91 0.91 0.915 0.925 0.91 
40.261 0.94 0.94 0.94 0.935 0.925 0.93 0.94 0.935 0.935 0.935 
41.262 0.97 0.97 0.96 0.955 0.955 0.965 0.955 0.96 0.96 0.955 
42.262 0.985 0.995 0.995 0.99 0.98 0.98 0.98 0.985 0.99 0.985 
43.264 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 
44.265 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 
45.265 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 
