time Optional[local:ss-10000] 
0.0 59700.0 
1.032 71700.0 
2.055 81725.0 
3.078 91200.0 
4.083 100800.0 
5.087 110700.0 
6.091 120600.0 
7.093 130200.0 
8.096 140150.0 
9.098 150375.0 
10.101 160025.0 
11.103 169975.0 
12.106 179950.0 
13.108 189575.0 
14.11 199800.0 
15.112 209725.0 
16.114 219400.0 
17.116 229050.0 
18.118 239625.0 
19.121 249900.0 
20.123 259550.0 
21.125 269525.0 
22.127 279200.0 
23.129 289175.0 
24.131 299475.0 
25.133 309150.0 
26.135 319150.0 
27.137 328825.0 
28.138 338825.0 
29.14 348825.0 
30.143 358825.0 
31.145 368500.0 
32.147 378175.0 
33.149 388800.0 
34.151 398800.0 
35.152 408475.0 
36.154 419100.0 
37.157 429100.0 
38.159 439100.0 
39.161 448775.0 
40.163 459075.0 
41.165 469700.0 
42.167 479700.0 
43.169 489700.0 
44.171 499375.0 
45.172 510000.0 
46.174 520625.0 
47.176 530625.0 
48.177 540300.0 
49.179 550925.0 
50.181 560600.0 
51.182 570600.0 
52.184 580600.0 
53.186 590600.0 
54.188 600275.0 
55.19 610275.0 
56.192 619950.0 
57.194 629950.0 
58.195 639950.0 
59.197 650250.0 
60.199 660250.0 
61.2 670250.0 
62.202 680250.0 
63.204 690250.0 
64.206 700550.0 
65.208 710550.0 
66.209 720550.0 
67.211 730550.0 
68.212 740850.0 
69.214 751150.0 
70.215 761150.0 
71.217 771150.0 
72.218 781450.0 
73.22 791125.0 
74.222 800475.0 
75.223 810475.0 
76.225 820475.0 
77.227 830475.0 
78.228 840475.0 
79.229 850475.0 
80.231 861100.0 
81.233 871100.0 
82.234 881100.0 
83.236 891100.0 
84.238 901100.0 
85.24 911100.0 
86.241 921100.0 
87.243 931100.0 
88.245 941725.0 
89.246 951725.0 
90.247 961725.0 
91.249 971725.0 
92.251 981725.0 
93.253 991725.0 
94.254 1004225.0 
95.256 1014225.0 
96.258 1024225.0 
97.259 1034225.0 
98.261 1044225.0 
99.263 1054225.0 
100.264 1064225.0 
101.266 1074225.0 
102.267 1084225.0 
103.269 1094225.0 
104.27 1104225.0 
105.272 1114225.0 
106.273 1124225.0 
107.275 1134225.0 
108.276 1144225.0 
109.279 1154225.0 
110.28 1164225.0 
111.282 1174225.0 
112.284 1184225.0 
113.286 1194225.0 
114.287 1204225.0 
115.289 1214225.0 
116.291 1224225.0 
117.292 1234225.0 
118.294 1244225.0 
119.296 1254225.0 
120.297 1264225.0 
121.298 1274225.0 
122.3 1284225.0 
123.301 1294225.0 
124.303 1304225.0 
125.304 1314225.0 
126.305 1324225.0 
127.307 1334225.0 
128.308 1344225.0 
129.31 1354225.0 
130.312 1364225.0 
131.313 1374225.0 
132.315 1384225.0 
133.316 1391725.0 
134.318 1401725.0 
135.32 1411725.0 
136.321 1421725.0 
137.322 1431725.0 
138.324 1441725.0 
139.325 1451725.0 
140.327 1461725.0 
141.329 1471725.0 
142.33 1481725.0 
143.332 1491725.0 
144.334 1501725.0 
145.336 1511725.0 
146.337 1521725.0 
147.339 1531725.0 
148.341 1541725.0 
149.342 1551725.0 
150.343 1561725.0 
151.345 1571725.0 
152.346 1581725.0 
153.348 1591725.0 
154.349 1601725.0 
155.351 1611725.0 
156.352 1621725.0 
157.354 1631725.0 
158.356 1644225.0 
159.358 1654225.0 
160.36 1664225.0 
161.362 1674225.0 
162.364 1684225.0 
163.366 1694225.0 
164.368 1704225.0 
165.369 1714225.0 
166.371 1724225.0 
167.372 1734225.0 
168.374 1744225.0 
169.376 1754225.0 
170.378 1764225.0 
171.379 1774225.0 
172.381 1784225.0 
173.383 1794225.0 
174.385 1804225.0 
175.386 1814225.0 
176.388 1824225.0 
177.39 1834225.0 
178.391 1844225.0 
179.393 1854225.0 
180.395 1864225.0 
181.397 1874225.0 
182.398 1884225.0 
183.4 1894225.0 
184.402 1904225.0 
185.403 1914225.0 
186.405 1924225.0 
187.406 1934225.0 
188.408 1944225.0 
189.409 1954225.0 
190.411 1964225.0 
191.413 1974225.0 
192.415 1984225.0 
193.417 1994225.0 
194.418 2004225.0 
195.42 2014225.0 
196.421 2024225.0 
197.422 2034225.0 
198.424 2044225.0 
199.425 2054225.0 
200.427 2064225.0 
201.428 2074225.0 
202.43 2084225.0 
203.431 2094225.0 
204.433 2104225.0 
205.435 2114225.0 
206.437 2124225.0 
207.439 2134225.0 
208.441 2144225.0 
209.442 2154225.0 
210.444 2164225.0 
211.445 2174225.0 
212.447 2184225.0 
213.449 2194225.0 
214.45 2204225.0 
215.488 2214225.0 
216.49 2224225.0 
217.492 2234225.0 
218.494 2244225.0 
219.496 2254225.0 
220.498 2264225.0 
221.5 2274225.0 
222.502 2284225.0 
223.503 2294225.0 
224.505 2304225.0 
225.506 2314225.0 
226.508 2324225.0 
227.51 2334225.0 
228.511 2344225.0 
229.513 2354225.0 
230.514 2364225.0 
231.516 2374225.0 
232.517 2384225.0 
233.519 2393900.0 
234.52 2403900.0 
235.522 2413575.0 
236.523 2423575.0 
237.525 2433575.0 
238.526 2443575.0 
239.528 2453550.0 
240.529 2463550.0 
241.531 2473550.0 
242.532 2483550.0 
243.534 2493550.0 
244.535 2503525.0 
245.537 2513525.0 
246.539 2523525.0 
247.54 2533525.0 
248.542 2543525.0 
249.543 2553525.0 
250.545 2564150.0 
251.547 2574150.0 
252.548 2583825.0 
253.55 2593500.0 
254.551 2603500.0 
