time Optional[local:ss-10000] 
0.0 9388.0 
1.032 11627.0 
2.055 9799.0 
3.078 9261.0 
4.083 9552.0 
5.087 9860.0 
6.091 9860.0 
7.093 9580.0 
8.096 9920.0 
9.098 10204.0 
10.101 9621.0 
11.103 9930.0 
12.106 9945.0 
13.108 9605.0 
14.11 10204.0 
15.112 9905.0 
16.114 9655.0 
17.116 9630.0 
18.118 10553.0 
19.121 10244.0 
20.123 9630.0 
21.125 9955.0 
22.127 9655.0 
23.129 9955.0 
24.131 10279.0 
25.133 9655.0 
26.135 9980.0 
27.137 9655.0 
28.138 9990.0 
29.14 9980.0 
30.143 9970.0 
31.145 9655.0 
32.147 9655.0 
33.149 10603.0 
34.151 9980.0 
35.152 9665.0 
36.154 10603.0 
37.157 9970.0 
38.159 9980.0 
39.161 9655.0 
40.163 10279.0 
41.165 10603.0 
42.167 9980.0 
43.169 9980.0 
44.171 9655.0 
45.172 10614.0 
46.174 10603.0 
47.176 9980.0 
48.177 9665.0 
49.179 10603.0 
50.181 9655.0 
51.182 9990.0 
52.184 9980.0 
53.186 9980.0 
54.188 9655.0 
55.19 9980.0 
56.192 9655.0 
57.194 9980.0 
58.195 9990.0 
59.197 10279.0 
60.199 9980.0 
61.2 9990.0 
62.202 9980.0 
63.204 9980.0 
64.206 10279.0 
65.208 9980.0 
66.209 9990.0 
67.211 9980.0 
68.212 10289.0 
69.214 10279.0 
70.215 9990.0 
71.217 9980.0 
72.218 10289.0 
73.22 9655.0 
74.222 9331.0 
75.223 9990.0 
76.225 9980.0 
77.227 9980.0 
78.228 9990.0 
79.229 9990.0 
80.231 10603.0 
81.233 9980.0 
82.234 9990.0 
83.236 9980.0 
84.238 9980.0 
85.24 9980.0 
86.241 9990.0 
87.243 9980.0 
88.245 10603.0 
89.246 9990.0 
90.247 9990.0 
91.249 9980.0 
92.251 9980.0 
93.253 9980.0 
94.254 12487.0 
95.256 9980.0 
96.258 9980.0 
97.259 9990.0 
98.261 9980.0 
99.263 9980.0 
100.264 9990.0 
101.266 9980.0 
102.267 9990.0 
103.269 9980.0 
104.27 9990.0 
105.272 9980.0 
106.273 9990.0 
107.275 9980.0 
108.276 9990.0 
109.278 9970.0 
110.28 9990.0 
111.282 9980.0 
112.284 9980.0 
113.286 9980.0 
114.287 9990.0 
115.289 9980.0 
116.291 9980.0 
117.292 9990.0 
118.294 9980.0 
119.295 9980.0 
120.297 9990.0 
121.298 9990.0 
122.3 9980.0 
123.301 9990.0 
124.303 9980.0 
125.304 9990.0 
126.305 9990.0 
127.307 9980.0 
128.308 9990.0 
129.31 9980.0 
130.312 9980.0 
131.313 9990.0 
132.315 9980.0 
133.316 7492.0 
134.318 9980.0 
135.319 9980.0 
136.321 9990.0 
137.322 9990.0 
138.324 9980.0 
139.325 9990.0 
140.327 9980.0 
141.329 9980.0 
142.33 9990.0 
143.332 9980.0 
144.334 9980.0 
145.336 9980.0 
146.337 9990.0 
147.339 9980.0 
148.34 9990.0 
149.342 9980.0 
150.343 9990.0 
151.345 9980.0 
152.346 9990.0 
153.348 9980.0 
154.349 9990.0 
155.351 9980.0 
156.352 9990.0 
157.354 9980.0 
158.356 12475.0 
159.358 9980.0 
160.36 9980.0 
161.361 9990.0 
162.364 9970.0 
163.366 9980.0 
164.368 9980.0 
165.369 9990.0 
166.371 9980.0 
167.372 9990.0 
168.374 9980.0 
169.376 9980.0 
170.378 9980.0 
171.379 9990.0 
172.381 9980.0 
173.383 9980.0 
174.385 9980.0 
175.386 9990.0 
176.388 9980.0 
177.39 9980.0 
178.391 9990.0 
179.393 9980.0 
180.395 9980.0 
181.397 9980.0 
182.398 9990.0 
183.4 9980.0 
184.402 9980.0 
185.403 9990.0 
186.405 9980.0 
187.406 9990.0 
188.408 9980.0 
189.409 9990.0 
190.411 9980.0 
191.413 9980.0 
192.415 9980.0 
193.417 9980.0 
194.418 9990.0 
195.419 9980.0 
196.421 9990.0 
197.422 9990.0 
198.424 9980.0 
199.425 9990.0 
200.427 9980.0 
201.428 9990.0 
202.43 9980.0 
203.431 9990.0 
204.433 9980.0 
205.435 9980.0 
206.437 9980.0 
207.439 9980.0 
208.441 9980.0 
209.442 9990.0 
210.444 9980.0 
211.445 9990.0 
212.447 9980.0 
213.449 9980.0 
214.45 9990.0 
215.488 9633.0 
216.49 9980.0 
217.492 9980.0 
218.494 9980.0 
219.496 9980.0 
220.498 9980.0 
221.5 9980.0 
222.502 9980.0 
223.503 9990.0 
224.505 9980.0 
225.506 9990.0 
226.508 9980.0 
227.51 9980.0 
228.511 9990.0 
229.513 9980.0 
230.514 9990.0 
231.516 9980.0 
232.517 9990.0 
233.519 9655.0 
234.52 9990.0 
235.522 9655.0 
236.523 9990.0 
237.525 9980.0 
238.526 9990.0 
239.528 9955.0 
240.529 9990.0 
241.531 9980.0 
242.532 9990.0 
243.534 9980.0 
244.535 9965.0 
245.537 9980.0 
246.539 9980.0 
247.54 9990.0 
248.542 9980.0 
249.543 9990.0 
250.545 10603.0 
251.547 9980.0 
252.548 9665.0 
253.55 9655.0 
254.551 9990.0 
255.553 9955.0 
256.555 9980.0 
257.557 9331.0 
258.558 10589.0 
259.56 9980.0 
260.561 9990.0 
261.563 9980.0 
262.565 9655.0 
263.566 7492.0 
264.568 9980.0 
265.569 9990.0 
266.571 10279.0 
267.573 9331.0 
268.574 9990.0 
269.575 9665.0 
270.577 9655.0 
271.579 9980.0 
272.58 9940.0 
273.582 10279.0 
274.583 10289.0 
275.585 9955.0 
276.586 9990.0 
277.588 10279.0 
278.59 9955.0 
279.592 9980.0 
280.594 10279.0 
281.595 9665.0 
282.597 10279.0 
283.598 10289.0 
284.6 9655.0 
285.602 9605.0 
286.604 9980.0 
287.606 10254.0 
