time Optional[local:l-0] Optional[local:l-1] Optional[local:l-2] Optional[local:l-3] Optional[local:l-4] Optional[local:l-5] Optional[local:l-6] Optional[local:l-7] Optional[local:l-8] Optional[local:l-9] 
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
1.003 0.0 781.0 454.0 582.0 0.0 327.0 582.0 582.0 582.0 454.0 
2.005 1237.0 942.0 870.0 1125.0 1165.0 1165.0 1141.0 942.0 1141.0 998.0 
3.006 927.0 1110.0 1126.0 871.0 943.0 999.0 855.0 1054.0 855.0 799.0 
4.011 1066.0 1082.0 923.0 1122.0 995.0 955.0 979.0 923.0 1138.0 1106.0 
5.011 1000.0 984.0 784.0 1000.0 1056.0 1000.0 1144.0 1016.0 856.0 1088.0 
6.012 927.0 943.0 1270.0 983.0 943.0 927.0 999.0 1054.0 1070.0 855.0 
7.014 1013.0 1053.0 998.0 830.0 670.0 782.0 926.0 998.0 982.0 910.0 
8.015 927.0 983.0 999.0 983.0 1198.0 943.0 1086.0 943.0 943.0 831.0 
9.016 999.0 943.0 1054.0 1198.0 983.0 1070.0 927.0 1110.0 1126.0 1182.0 
10.016 1016.0 872.0 944.0 872.0 872.0 1000.0 1056.0 1000.0 1000.0 944.0 
11.018 1109.0 1213.0 942.0 1109.0 1053.0 1053.0 798.0 926.0 998.0 1053.0 
12.019 887.0 911.0 1110.0 1014.0 959.0 871.0 1070.0 1014.0 927.0 927.0 
13.02 1094.0 1054.0 943.0 927.0 1038.0 1070.0 1054.0 927.0 999.0 927.0 
14.021 887.0 959.0 999.0 1054.0 1014.0 1054.0 1054.0 1126.0 1054.0 1126.0 
15.021 1072.0 984.0 944.0 1000.0 1000.0 928.0 928.0 888.0 1016.0 960.0 
16.023 1037.0 1013.0 1109.0 998.0 982.0 998.0 886.0 1053.0 982.0 1053.0 
17.024 1014.0 1054.0 887.0 887.0 887.0 943.0 1054.0 999.0 1014.0 999.0 
18.024 928.0 984.0 1112.0 1056.0 1128.0 1072.0 1016.0 984.0 928.0 872.0 
19.025 887.0 1014.0 943.0 983.0 1070.0 1054.0 1054.0 1070.0 1054.0 1110.0 
20.026 1054.0 871.0 999.0 1070.0 927.0 943.0 1014.0 943.0 1014.0 1014.0 
21.027 1126.0 1126.0 999.0 999.0 911.0 927.0 999.0 1054.0 999.0 943.0 
22.028 927.0 943.0 943.0 999.0 1158.0 1126.0 1054.0 999.0 855.0 999.0 
23.029 1054.0 1038.0 1110.0 815.0 983.0 943.0 871.0 871.0 1142.0 999.0 
24.029 960.0 872.0 944.0 1184.0 1000.0 1056.0 1056.0 1056.0 928.0 1040.0 
25.029 800.0 1016.0 944.0 928.0 928.0 1000.0 1072.0 944.0 1072.0 1014.0 
26.031 982.0 1109.0 998.0 1085.0 1069.0 998.0 982.0 1053.0 926.0 999.0 
27.031 1016.0 1016.0 800.0 928.0 944.0 800.0 1016.0 1072.0 1016.0 944.0 
28.032 983.0 983.0 1254.0 1054.0 983.0 1142.0 999.0 943.0 983.0 927.0 
29.033 1030.0 959.0 999.0 1014.0 1070.0 999.0 999.0 1054.0 1054.0 927.0 
30.033 896.0 1040.0 928.0 1000.0 1000.0 1056.0 928.0 1000.0 944.0 1128.0 
31.034 1054.0 1014.0 1070.0 911.0 999.0 999.0 943.0 943.0 1054.0 1014.0 
32.035 959.0 999.0 999.0 1030.0 943.0 943.0 1126.0 983.0 959.0 1054.0 
33.036 1054.0 855.0 1054.0 983.0 1054.0 1054.0 927.0 943.0 1054.0 871.0 
34.036 1016.0 1072.0 888.0 1072.0 944.0 1000.0 1072.0 1128.0 1000.0 1056.0 
35.036 928.0 1000.0 984.0 984.0 1056.0 1000.0 1000.0 944.0 1000.0 1016.0 
36.037 999.0 1086.0 1086.0 1014.0 943.0 943.0 943.0 815.0 943.0 815.0 
37.038 1086.0 71.0 143.0 687.0 687.0 815.0 1070.0 0.0 1070.0 0.0 
38.039 0.0 0.0 0.0 0.0 0.0 0.0 271.0 0.0 271.0 0.0 
39.041 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
40.041 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
