time Optional[local:l-0] Optional[local:l-1] Optional[local:l-2] Optional[local:l-3] Optional[local:l-4] Optional[local:l-5] Optional[local:l-6] Optional[local:l-7] Optional[local:l-8] Optional[local:l-9] 
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
1.007 0.02 0.005 0.01 0.005 0.01 0.02 0.015 0.01 0.005 0.01 
2.008 0.04 0.025 0.035 0.035 0.035 0.04 0.035 0.04 0.03 0.035 
3.01 0.065 0.07 0.065 0.055 0.075 0.055 0.05 0.075 0.055 0.065 
4.01 0.095 0.105 0.1 0.095 0.1 0.1 0.1 0.095 0.09 0.095 
5.011 0.12 0.13 0.13 0.125 0.125 0.13 0.115 0.135 0.12 0.13 
6.012 0.14 0.15 0.16 0.145 0.15 0.16 0.15 0.165 0.14 0.145 
7.013 0.17 0.19 0.185 0.17 0.18 0.2 0.195 0.195 0.18 0.18 
8.014 0.195 0.215 0.205 0.205 0.205 0.245 0.235 0.215 0.195 0.195 
9.014 0.24 0.24 0.245 0.24 0.23 0.26 0.265 0.25 0.22 0.22 
10.015 0.245 0.27 0.275 0.27 0.27 0.295 0.305 0.29 0.26 0.27 
11.016 0.28 0.305 0.295 0.3 0.29 0.315 0.32 0.32 0.28 0.29 
12.018 0.3 0.325 0.325 0.33 0.315 0.355 0.36 0.36 0.32 0.335 
13.018 0.33 0.365 0.355 0.36 0.35 0.385 0.38 0.375 0.345 0.35 
14.021 0.365 0.4 0.385 0.405 0.385 0.41 0.42 0.41 0.365 0.37 
15.022 0.39 0.425 0.415 0.425 0.405 0.455 0.45 0.44 0.415 0.415 
16.023 0.43 0.455 0.45 0.46 0.425 0.465 0.48 0.46 0.435 0.435 
17.024 0.45 0.48 0.475 0.485 0.46 0.5 0.505 0.5 0.475 0.465 
18.024 0.48 0.53 0.515 0.51 0.495 0.535 0.54 0.515 0.495 0.49 
19.025 0.52 0.56 0.55 0.545 0.525 0.58 0.555 0.56 0.525 0.515 
20.026 0.54 0.575 0.565 0.575 0.55 0.61 0.605 0.595 0.565 0.555 
21.026 0.57 0.605 0.595 0.6 0.575 0.63 0.625 0.61 0.585 0.565 
22.027 0.59 0.62 0.615 0.63 0.61 0.66 0.655 0.65 0.62 0.59 
23.027 0.62 0.65 0.655 0.655 0.63 0.675 0.67 0.65 0.635 0.615 
24.028 0.65 0.67 0.67 0.675 0.65 0.705 0.71 0.685 0.66 0.63 
25.028 0.67 0.69 0.7 0.7 0.68 0.73 0.74 0.705 0.71 0.67 
26.028 0.69 0.72 0.73 0.715 0.71 0.75 0.745 0.73 0.715 0.685 
27.03 0.72 0.74 0.76 0.75 0.73 0.78 0.785 0.755 0.755 0.72 
28.031 0.725 0.755 0.78 0.765 0.765 0.8 0.8 0.775 0.77 0.745 
29.031 0.755 0.795 0.795 0.805 0.8 0.83 0.825 0.8 0.8 0.755 
30.032 0.775 0.805 0.82 0.82 0.825 0.86 0.865 0.83 0.83 0.8 
31.032 0.81 0.84 0.85 0.84 0.845 0.895 0.87 0.855 0.84 0.815 
32.034 0.825 0.86 0.865 0.87 0.885 0.925 0.915 0.885 0.875 0.85 
33.034 0.86 0.89 0.9 0.89 0.905 0.945 0.92 0.905 0.885 0.87 
34.034 0.88 0.915 0.92 0.93 0.935 0.965 0.945 0.925 0.905 0.89 
35.035 0.895 0.95 0.96 0.95 0.955 0.99 0.97 0.96 0.96 0.93 
36.036 0.955 0.98 0.99 0.985 0.98 1.0 0.99 0.99 0.99 0.955 
37.037 1.0 0.995 0.995 0.995 0.99 1.0 1.0 1.0 1.0 1.0 
38.037 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 
39.037 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 
40.038 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 
