time Optional[local:l-0] Optional[local:l-1] Optional[local:l-2] Optional[local:l-3] Optional[local:l-4] Optional[local:l-5] Optional[local:l-6] Optional[local:l-7] Optional[local:l-8] Optional[local:l-9] 
0.0 0.0 0.0 0.0 0.0 0.005 0.0 0.005 0.0 0.005 0.005 
1.34 0.005 0.01 0.005 0.0 0.005 0.0 0.005 0.005 0.005 0.01 
2.547 0.01 0.02 0.015 0.015 0.005 0.015 0.015 0.02 0.01 0.01 
3.553 0.02 0.03 0.03 0.025 0.01 0.03 0.03 0.035 0.025 0.025 
4.649 0.055 0.065 0.06 0.05 0.05 0.055 0.055 0.065 0.055 0.055 
5.65 0.06 0.07 0.065 0.07 0.065 0.075 0.065 0.09 0.07 0.07 
6.652 0.12 0.1 0.095 0.105 0.105 0.11 0.1 0.11 0.11 0.1 
7.652 0.13 0.12 0.115 0.12 0.115 0.13 0.115 0.12 0.115 0.12 
8.653 0.155 0.155 0.145 0.15 0.145 0.16 0.15 0.155 0.155 0.135 
9.654 0.175 0.17 0.165 0.17 0.16 0.17 0.17 0.17 0.16 0.17 
10.655 0.21 0.205 0.195 0.21 0.19 0.2 0.2 0.21 0.195 0.185 
11.656 0.225 0.22 0.22 0.225 0.22 0.23 0.225 0.225 0.22 0.22 
12.657 0.245 0.25 0.245 0.25 0.24 0.255 0.255 0.255 0.24 0.25 
13.658 0.27 0.275 0.275 0.28 0.265 0.275 0.275 0.28 0.265 0.27 
14.659 0.31 0.305 0.3 0.31 0.295 0.3 0.305 0.3 0.3 0.29 
15.659 0.33 0.325 0.32 0.33 0.32 0.315 0.33 0.325 0.325 0.31 
16.66 0.35 0.355 0.35 0.345 0.35 0.345 0.35 0.36 0.355 0.345 
17.661 0.38 0.375 0.365 0.37 0.37 0.36 0.385 0.37 0.375 0.375 
18.663 0.4 0.4 0.395 0.39 0.395 0.385 0.395 0.395 0.405 0.395 
19.664 0.43 0.425 0.425 0.425 0.425 0.425 0.43 0.42 0.425 0.42 
20.666 0.445 0.45 0.45 0.44 0.445 0.455 0.45 0.45 0.455 0.445 
21.667 0.47 0.48 0.48 0.47 0.48 0.47 0.475 0.475 0.485 0.48 
22.667 0.49 0.495 0.495 0.5 0.505 0.495 0.495 0.5 0.5 0.495 
23.668 0.53 0.53 0.53 0.535 0.54 0.52 0.52 0.53 0.535 0.52 
24.668 0.555 0.56 0.555 0.555 0.555 0.55 0.545 0.55 0.565 0.55 
25.668 0.585 0.58 0.58 0.57 0.585 0.57 0.575 0.575 0.59 0.57 
26.668 0.605 0.61 0.61 0.595 0.595 0.605 0.6 0.595 0.615 0.595 
27.669 0.62 0.62 0.62 0.615 0.62 0.615 0.625 0.615 0.625 0.615 
28.669 0.65 0.65 0.66 0.65 0.64 0.655 0.645 0.645 0.655 0.635 
29.67 0.675 0.68 0.68 0.68 0.67 0.68 0.67 0.67 0.675 0.67 
30.671 0.7 0.7 0.69 0.705 0.69 0.705 0.69 0.695 0.695 0.705 
31.671 0.72 0.72 0.725 0.725 0.72 0.735 0.725 0.725 0.725 0.725 
32.672 0.755 0.745 0.74 0.745 0.755 0.755 0.74 0.745 0.745 0.755 
33.673 0.775 0.775 0.78 0.78 0.775 0.78 0.77 0.775 0.775 0.775 
34.674 0.795 0.795 0.8 0.795 0.8 0.805 0.79 0.795 0.805 0.795 
35.675 0.82 0.82 0.82 0.815 0.83 0.83 0.825 0.825 0.83 0.815 
36.675 0.85 0.845 0.84 0.85 0.835 0.855 0.85 0.845 0.855 0.845 
37.676 0.875 0.88 0.865 0.865 0.88 0.87 0.885 0.875 0.885 0.865 
38.677 0.9 0.9 0.89 0.9 0.89 0.9 0.9 0.905 0.91 0.895 
39.678 0.93 0.925 0.925 0.93 0.93 0.935 0.935 0.93 0.935 0.92 
40.679 0.955 0.955 0.96 0.945 0.955 0.96 0.955 0.955 0.95 0.95 
41.679 0.985 0.98 0.985 0.98 0.98 0.99 0.98 0.985 0.98 0.98 
42.679 0.995 1.0 0.995 0.995 1.0 0.995 1.0 0.995 0.995 1.0 
43.681 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 
44.682 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 
45.682 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 
